obstereo	obEZ	Structure of obSMILES [idcode]	obSMILES	obInChi	obInChiKey	dwSmiles	diff_smiles	dwInChI	diff_InChi	dwInChI-Key	diff_InChiKey	
1	0	eohPJ@@@DBHmlbffTTRbbTlrbRNRtl\RFVZj@@BhBHbj@`pP@	O=C(O)[C@H](O)Cc1c2c(c(O)c(cc2C)CCOCCC)cc(c1)c1c(cccc1)C	InChI=1S/C26H30O5/c1-4-10-31-11-9-18-12-17(3)24-20(15-23(27)26(29)30)13-19(14-22(24)25(18)28)21-8-6-5-7-16(21)2/h5-8,12-14,23,27-28H,4,9-11,15H2,1-3H3,(H,29,30)/t23-/m1/s1	BVHVAMHXKNTSPW-HSZRJFAPSA-N	CCCOCCc1cc(C)c(c(C[C@H](C(O)=O)O)cc(-c2c(C)cccc2)c2)c2c1O	0	InChI=1S/C26H30O5/c1-4-10-31-11-9-18-12-17(3)24-20(15-23(27)26(29)30)13-19(14-22(24)25(18)28)21-8-6-5-7-16(21)2/h5-8,12-14,23,27-28H,4,9-11,15H2,1-3H3,(H,29,30)/t23-/m1/s1	1	BVHVAMHXKNTSPW-HSZRJFAPSA-N	1	
1	0	fcHP@FJstBFsrJZJIYIIQQJJEPbehwdyJtAATAQLuTAPk@@	O=C(O)c1c(nc2c(c1)[nH]c1c2c2c(cc1C(=O)N)[nH]c(c2[C@@H](O)C)CC)C	InChI=1S/C20H20N4O4/c1-4-11-14(8(3)25)15-12(23-11)6-10(19(21)26)17-16(15)18-13(24-17)5-9(20(27)28)7(2)22-18/h5-6,8,23-25H,4H2,1-3H3,(H2,21,26)(H,27,28)/t8-/m0/s1	MRTAZIASOSTYNF-QMMMGPOBSA-N	CCc1c([C@H](C)O)c(c2c(c(C(N)=O)c3)[nH]c4cc(C(O)=O)c(C)nc24)c3[nH]1	0	InChI=1S/C20H20N4O4/c1-4-11-14(8(3)25)15-12(23-11)6-10(19(21)26)17-16(15)18-13(24-17)5-9(20(27)28)7(2)22-18/h5-6,8,23-25H,4H2,1-3H3,(H2,21,26)(H,27,28)/t8-/m0/s1	1	MRTAZIASOSTYNF-QMMMGPOBSA-N	1	
2	0	e`\PL@@@DAlbfbbLTRbVafRbLRUc`VWTswsUU@PUT@Q@@HHXSq@@	O=C(O)[C@@H](C(C)C)Cc1c2c(cc(c1)C)[C@H](c1cc(O)cc(c1)c1ccccc1)C=CC2	InChI=1S/C29H30O3/c1-18(2)27(29(31)32)17-22-12-19(3)13-28-25(22)10-7-11-26(28)23-14-21(15-24(30)16-23)20-8-5-4-6-9-20/h4-9,11-16,18,26-27,30H,10,17H2,1-3H3,(H,31,32)/t26-,27+/m0/s1	KKHJVRGGDFTQKQ-RRPNLBNLSA-N	CC(C)[C@@H](Cc1c(CC=C[C@H]2c3cc(O)cc(-c4ccccc4)c3)c2cc(C)c1)C(O)=O	0	InChI=1S/C29H30O3/c1-18(2)27(29(31)32)17-22-12-19(3)13-28-25(22)10-7-11-26(28)23-14-21(15-24(30)16-23)20-8-5-4-6-9-20/h4-9,11-16,18,26-27,30H,10,17H2,1-3H3,(H,31,32)/t26-,27+/m0/s1	1	KKHJVRGGDFTQKQ-RRPNLBNLSA-N	1	
2	1	e`TRFH@AE@hhDLBFK@OCIILYdhdiheddmELdedut}|uSTu@PUUP@DHMPYPRH	P(=O)(OC(=O)CN/C(=N\c1c(nc2c(c1)C[C@@H](CC2)[C@H](c1ccccc1)C)N)/CO)(O)O	InChI=1S/C21H27N4O6P/c1-13(14-5-3-2-4-6-14)15-7-8-17-16(9-15)10-18(21(22)25-17)24-19(12-26)23-11-20(27)31-32(28,29)30/h2-6,10,13,15,26H,7-9,11-12H2,1H3,(H2,22,25)(H,23,24)(H2,28,29,30)/t13-,15+/m0/s1	OJKOUQYQYONMLQ-DZGCQCFKSA-N	C[C@H]([C@H]1Cc2cc(/N=C(/CO)\NCC(OP(O)(O)=O)=O)c(N)nc2CC1)c1ccccc1	0	InChI=1S/C21H27N4O6P/c1-13(14-5-3-2-4-6-14)15-7-8-17-16(9-15)10-18(21(22)25-17)24-19(12-26)23-11-20(27)31-32(28,29)30/h2-6,10,13,15,26H,7-9,11-12H2,1H3,(H2,22,25)(H,23,24)(H2,28,29,30)/t13-,15-/m0/s1	0	OJKOUQYQYONMLQ-ZFWWWQNUSA-N	0	
0	0	fbm@P@@H|EInYYUYXTgIcehBB`fHD@@	O=C(O)c1c(c2c3c(c1)cccc3C=CC2)CC(=O)O	InChI=1S/C16H12O4/c17-14(18)8-12-11-6-2-4-9-3-1-5-10(15(9)11)7-13(12)16(19)20/h1-5,7H,6,8H2,(H,17,18)(H,19,20)	UREXSQOFGCAFEU-UHFFFAOYSA-N	OC(Cc(c(C(O)=O)cc1ccc2)c3c1c2C=CC3)=O	0	InChI=1S/C16H12O4/c17-14(18)8-12-11-6-2-4-9-3-1-5-10(15(9)11)7-13(12)16(19)20/h1-5,7H,6,8H2,(H,17,18)(H,19,20)	1	UREXSQOFGCAFEU-UHFFFAOYSA-N	1	
1	0	fk@q@K^CEMPQDxcHhheEMeMMMeCEEfBekYx@@HjYjXH@BBd@	Clc1c2c(ccc(c2[C@H](O)C(=O)OC)C(=O)OC(=O)c2c(Cl)cccc2)ccc1	InChI=1S/C21H14Cl2O6/c1-28-21(27)18(24)17-13(10-9-11-5-4-8-15(23)16(11)17)20(26)29-19(25)12-6-2-3-7-14(12)22/h2-10,18,24H,1H3/t18-/m0/s1	SGRLYJXLUZRKOK-SFHVURJKSA-N	COC([C@H](c1c2c(Cl)cccc2ccc1C(OC(c(cccc1)c1Cl)=O)=O)O)=O	0	InChI=1S/C21H14Cl2O6/c1-28-21(27)18(24)17-13(10-9-11-5-4-8-15(23)16(11)17)20(26)29-19(25)12-6-2-3-7-14(12)22/h2-10,18,24H,1H3/t18-/m0/s1	1	SGRLYJXLUZRKOK-SFHVURJKSA-N	1	
1	0	fleA`@@HCdTrbbTJVTteV\u@P@ETDOH@	O=C(O)Cc1c(c2c(cc1)cc(cc2)[C@H](O)CC)C	InChI=1S/C16H18O3/c1-3-15(17)13-6-7-14-10(2)11(9-16(18)19)4-5-12(14)8-13/h4-8,15,17H,3,9H2,1-2H3,(H,18,19)/t15-/m1/s1	HYXWGUBQEOGZBT-OAHLLOKOSA-N	CC[C@H](c1ccc(c(C)c(CC(O)=O)cc2)c2c1)O	0	InChI=1S/C16H18O3/c1-3-15(17)13-6-7-14-10(2)11(9-16(18)19)4-5-12(14)8-13/h4-8,15,17H,3,9H2,1-2H3,(H,18,19)/t15-/m1/s1	1	HYXWGUBQEOGZBT-OAHLLOKOSA-N	1	
0	0	ehZXLD@EDik`HbrHrJJIQIEJYJKIYSQQY`RSRKIkkxF@@BJ@H@I``@@@@@	Clc1c2c(cc(cc2)Cl)cc(c1)Nc1cc(O)c2c(c1)ccc(c2)C(=O)c1c(O)cccc1	InChI=1S/C27H17Cl2NO3/c28-18-7-8-21-17(9-18)11-19(13-24(21)29)30-20-10-15-5-6-16(12-23(15)26(32)14-20)27(33)22-3-1-2-4-25(22)31/h1-14,30-32H	NIJYOGJSFAPAPE-UHFFFAOYSA-N	Oc(cccc1)c1C(c1ccc(cc(cc2O)Nc3cc4cc(Cl)ccc4c(Cl)c3)c2c1)=O	0	InChI=1S/C27H17Cl2NO3/c28-18-7-8-21-17(9-18)11-19(13-24(21)29)30-20-10-15-5-6-16(12-23(15)26(32)14-20)27(33)22-3-1-2-4-25(22)31/h1-14,30-32H	1	NIJYOGJSFAPAPE-UHFFFAOYSA-N	1	
1	1	fbu`b@EARBHRYeeefYrVh@@HfjXHNTCP	Clc1c2c(cc(c1)N/C(=C/C(=O)C)/[C@H](O)C)cccc2	InChI=1S/C16H16ClNO2/c1-10(19)7-16(11(2)20)18-13-8-12-5-3-4-6-14(12)15(17)9-13/h3-9,11,18,20H,1-2H3/b16-7+/t11-/m1/s1	MSORJRWPRGBWJO-PFJSLNBISA-N	C[C@H](/C(/Nc1cc2ccccc2c(Cl)c1)=C\C(C)=O)O	0	InChI=1S/C16H16ClNO2/c1-10(19)7-16(11(2)20)18-13-8-12-5-3-4-6-14(12)15(17)9-13/h3-9,11,18,20H,1-2H3/t11-/m1/s1	0	MSORJRWPRGBWJO-LLVKDONJSA-N	0	
6	1	edRTI@@GI`DEODfk`X\bfbTRbbtRrQbrbrra`UWRqsUMUUtTDUUTpKFBhgBDfdFTED@	O=C(O)[C@H](/C=C/C#N)[C@H]1[C@H](O)[C@@H](OC)c2c([C@H]1CO)cc1c(c2O)NC(=C[C@@H]1CO)CC(=O)O	InChI=1S/C23H26N2O9/c1-34-22-18-14(15(9-27)17(21(22)31)12(23(32)33)3-2-4-24)7-13-10(8-26)5-11(6-16(28)29)25-19(13)20(18)30/h2-3,5,7,10,12,15,17,21-22,25-27,30-31H,6,8-9H2,1H3,(H,28,29)(H,32,33)/b3-2+/t10-,12-,15-,17-,21+,22+/m1/s1	LTYHDCSHADDNCR-UMLNFWDWSA-N	CO[C@H]([C@H]([C@H]([C@@H](/C=C/C#N)C(O)=O)[C@@H]1CO)O)c2c1cc([C@@H](CO)C=C(CC(O)=O)N1)c1c2O	0	InChI=1S/C23H26N2O9/c1-34-22-18-14(15(9-27)17(21(22)31)12(23(32)33)3-2-4-24)7-13-10(8-26)5-11(6-16(28)29)25-19(13)20(18)30/h2-3,5,7,10,12,15,17,21-22,25-27,30-31H,6,8-9H2,1H3,(H,28,29)(H,32,33)/t10-,12-,15-,17-,21+,22+/m1/s1	0	LTYHDCSHADDNCR-HPTYTRQJSA-N	0	
0	0	fcoaP@I`QXn|bbtRTrTRQbbRJPiF\t[T@@DUAAEH@HAh@	O=C(Oc1cc2c(cc1)c(OC)c(c(c2)C)c1c(OC)cc(cc1)NC=O)C	InChI=1S/C22H21NO5/c1-13-9-15-10-17(28-14(2)25)6-8-18(15)22(27-4)21(13)19-7-5-16(23-12-24)11-20(19)26-3/h5-12H,1-4H3,(H,23,24)	TTYDPWUZRMZOTI-UHFFFAOYSA-N	CC(Oc1cc2cc(C)c(-c(ccc(NC=O)c3)c3OC)c(OC)c2cc1)=O	0	InChI=1S/C22H21NO5/c1-13-9-15-10-17(28-14(2)25)6-8-18(15)22(27-4)21(13)19-7-5-16(23-12-24)11-20(19)26-3/h5-12H,1-4H3,(H,23,24)	1	TTYDPWUZRMZOTI-UHFFFAOYSA-N	1	
4	0	echXD@@L`AlbbbbbTRabRRRRwDbce`RWURtvuPLQTEPAPDDADBxVdRP@	O[C@@H]1c2c(c3c(cc2)cccc3)C[C@H]2C1=C1[C@@H](c3c2nccc3)CC[C@@H](C1)O	InChI=1S/C25H23NO2/c27-15-8-10-17-18-6-3-11-26-24(18)22-13-20-16-5-2-1-4-14(16)7-9-19(20)25(28)23(22)21(17)12-15/h1-7,9,11,15,17,22,25,27-28H,8,10,12-13H2/t15-,17+,22-,25+/m0/s1	XABDUSASEJILKV-YADMTWBBSA-N	O[C@@H](CC[C@@H]1c2c([C@H]3Cc4c5ccc6ccccc46)nccc2)CC1=C3[C@@H]5O	0	InChI=1S/C25H23NO2/c27-15-8-10-17-18-6-3-11-26-24(18)22-13-20-16-5-2-1-4-14(16)7-9-19(20)25(28)23(22)21(17)12-15/h1-7,9,11,15,17,22,25,27-28H,8,10,12-13H2/t15-,17-,22-,25-/m1/s1	0	XABDUSASEJILKV-USPXKGCTSA-N	0	
0	0	eohXBD@OGHkg`ICjPrJJIQKYJESIQQS[QcbSR[Z@@BJZZ``bX@@@	Fc1c2c(cc(c1)CC(=O)NC(=O)CCc1c(F)cccc1CC(=O)O)cc(cc2)C	InChI=1S/C24H21F2NO4/c1-14-5-6-19-17(9-14)10-15(11-21(19)26)12-23(29)27-22(28)8-7-18-16(13-24(30)31)3-2-4-20(18)25/h2-6,9-11H,7-8,12-13H2,1H3,(H,30,31)(H,27,28,29)	RNDQOLQGDCCZKX-UHFFFAOYSA-N	Cc1ccc2c(F)cc(CC(NC(CCc(c(CC(O)=O)ccc3)c3F)=O)=O)cc2c1	0	InChI=1S/C24H21F2NO4/c1-14-5-6-19-17(9-14)10-15(11-21(19)26)12-23(29)27-22(28)8-7-18-16(13-24(30)31)3-2-4-20(18)25/h2-6,9-11H,7-8,12-13H2,1H3,(H,30,31)(H,27,28,29)	1	RNDQOLQGDCCZKX-UHFFFAOYSA-N	1	
0	1	fjmPP@AE@bN\bfbbRRaRRtT[pViBB@Bi@DBP	O=C(O)/C(=C/NC)/c1cc2c(cc1)cc(c(c2)O)C(=N)O	InChI=1S/C15H14N2O4/c1-17-7-12(15(20)21)9-3-2-8-5-11(14(16)19)13(18)6-10(8)4-9/h2-7,17-18H,1H3,(H2,16,19)(H,20,21)/b12-7+	NHDZXFKMCZGUFO-KPKJPENVSA-N	CN/C=C(/C(O)=O)\c(ccc1c2)cc1cc(O)c2C(O)=N	0	InChI=1S/C15H14N2O4/c1-17-7-12(15(20)21)9-3-2-8-5-11(14(16)19)13(18)6-10(8)4-9/h2-7,17-18H,1H3,(H2,16,19)(H,20,21)	0	NHDZXFKMCZGUFO-UHFFFAOYSA-N	0	
2	1	ebZ\IH@LAIHDEBaik`XP@cIIBhhhdddhidhmEJhnXEt|mPMATELCUQMPHVRiP\H	S(=O)(=O)(N/C(=N\[C@@H](C(=O)O)CCC)/NC(=O)[C@H](C(=O)O)CCC)c1c(OC)cc2c(c1)cccc2O	InChI=1S/C23H29N3O9S/c1-4-7-14(21(29)30)20(28)25-23(24-16(8-5-2)22(31)32)26-36(33,34)19-11-13-9-6-10-17(27)15(13)12-18(19)35-3/h6,9-12,14,16,27H,4-5,7-8H2,1-3H3,(H,29,30)(H,31,32)(H2,24,25,26,28)/t14-,16-/m1/s1	BVULSNVVDMGVFR-GDBMZVCRSA-N	CCC[C@H](C(N/C(/NS(c1cc2cccc(O)c2cc1OC)(=O)=O)=N/[C@H](CCC)C(O)=O)=O)C(O)=O	0	InChI=1S/C23H29N3O9S/c1-4-7-14(21(29)30)20(28)25-23(24-16(8-5-2)22(31)32)26-36(33,34)19-11-13-9-6-10-17(27)15(13)12-18(19)35-3/h6,9-12,14,16,27H,4-5,7-8H2,1-3H3,(H,29,30)(H,31,32)(H2,24,25,26,28)/t14-,16-/m1/s1	1	BVULSNVVDMGVFR-GDBMZVCRSA-N	1	
1	0	facQr@NEejw`iZBHrJJIIESSSJYJLEAAeMSSTq@r@@	Clc1c(C#N)ccc(c1)OC(=O)[C@H](O)C(=O)OC(=O)CNC(=O)C	InChI=1S/C14H11ClN2O7/c1-7(18)17-6-11(19)24-14(22)12(20)13(21)23-9-3-2-8(5-16)10(15)4-9/h2-4,12,20H,6H2,1H3,(H,17,18)/t12-/m0/s1	LIEVAIQVSVJBDS-LBPRGKRZSA-N	CC(NCC(OC([C@H](C(Oc(cc1)cc(Cl)c1C#N)=O)O)=O)=O)=O	0	InChI=1S/C14H11ClN2O7/c1-7(18)17-6-11(19)24-14(22)12(20)13(21)23-9-3-2-8(5-16)10(15)4-9/h2-4,12,20H,6H2,1H3,(H,17,18)/t12-/m0/s1	1	LIEVAIQVSVJBDS-LBPRGKRZSA-N	1	
1	1	e`X\J@@LCD`DFAHdfUf}fUemo_riamfjYfhJ@hBJhH@iAI@	O=C(OC(=O)/C=C(/N[C@@H](CCC)C)\CO)NC(=O)Cc1c2nccc(c2ccc1)CCC	InChI=1S/C24H31N3O5/c1-4-7-16(3)26-19(15-28)14-22(30)32-24(31)27-21(29)13-18-9-6-10-20-17(8-5-2)11-12-25-23(18)20/h6,9-12,14,16,26,28H,4-5,7-8,13,15H2,1-3H3,(H,27,29,31)/b19-14+/t16-/m1/s1	CNAPJDZYTLXRNM-NISQSXRWSA-N	CCC[C@@H](C)N/C(/CO)=C/C(OC(NC(Cc1cccc2c(CCC)ccnc12)=O)=O)=O	0	InChI=1S/C24H31N3O5/c1-4-7-16(3)26-19(15-28)14-22(30)32-24(31)27-21(29)13-18-9-6-10-20-17(8-5-2)11-12-25-23(18)20/h6,9-12,14,16,26,28H,4-5,7-8,13,15H2,1-3H3,(H,27,29,31)/t16-/m1/s1	0	CNAPJDZYTLXRNM-MRXNPFEDSA-N	0	
0	2	fjuP@@@FrRHqZJIQYJJIZfij``X@Hq\P	N(/C=C(/C/C(=C(\c1ccccc1)/CC(=C)C)/CN)\C)(C)C	InChI=1S/C19H28N2/c1-15(2)11-19(17-9-7-6-8-10-17)18(13-20)12-16(3)14-21(4)5/h6-10,14H,1,11-13,20H2,2-5H3/b16-14+,19-18+	VBESNFUSVGBOPT-JFUVMGANSA-N	CC(C/C(/c1ccccc1)=C(/C/C(/C)=C/N(C)C)\CN)=C	0	InChI=1S/C19H28N2/c1-15(2)11-19(17-9-7-6-8-10-17)18(13-20)12-16(3)14-21(4)5/h6-10,14H,1,11-13,20H2,2-5H3	0	VBESNFUSVGBOPT-UHFFFAOYSA-N	0	
0	0	fly@P@@HCEInYYu^QRZ@`jjZ@@@	O=C(O)c1c(c(c(cc1)CCC)CC)CCC(=O)O	InChI=1S/C15H20O4/c1-3-5-10-6-7-13(15(18)19)12(11(10)4-2)8-9-14(16)17/h6-7H,3-5,8-9H2,1-2H3,(H,16,17)(H,18,19)	HTDFAHBFPICVHR-UHFFFAOYSA-N	CCCc(cc1)c(CC)c(CCC(O)=O)c1C(O)=O	0	InChI=1S/C15H20O4/c1-3-5-10-6-7-13(15(18)19)12(11(10)4-2)8-9-14(16)17/h6-7H,3-5,8-9H2,1-2H3,(H,16,17)(H,18,19)	1	HTDFAHBFPICVHR-UHFFFAOYSA-N	1	
2	0	eh\XM@@B@KOJnamckg`\bbbbTRTTRatTRTtJXTLRV~ZdJ`YhJfAfJAAQAH@	O=C1C(=C(C(=O)[C@H](O)C(=O)O)[C@H](c2c1ccc1c2cc(cc1)O)C(=O)O)NC(=O)CC(=O)O	InChI=1S/C21H15NO11/c23-8-3-1-7-2-4-9-13(10(7)5-8)14(20(30)31)15(18(28)19(29)21(32)33)16(17(9)27)22-11(24)6-12(25)26/h1-5,14,19,23,29H,6H2,(H,22,24)(H,25,26)(H,30,31)(H,32,33)/t14-,19-/m0/s1	AZJQDAYFTJMRPH-LIRRHRJNSA-N	O[C@@H](C(C([C@@H](C(O)=O)c(c1cc(O)ccc1cc1)c1C1=O)=C1NC(CC(O)=O)=O)=O)C(O)=O	0	InChI=1S/C21H15NO11/c23-8-3-1-7-2-4-9-13(10(7)5-8)14(20(30)31)15(18(28)19(29)21(32)33)16(17(9)27)22-11(24)6-12(25)26/h1-5,14,19,23,29H,6H2,(H,22,24)(H,25,26)(H,30,31)(H,32,33)/t14-,19+/m1/s1	0	AZJQDAYFTJMRPH-KUHUBIRLSA-N	0	
0	0	fmoQR@E^CUhu`bLbbbbbRTJRJtrfYIUc^Sf@@@@B@ff`@@@	Clc1c2c(c3c(nc2)ccc(c3)C(=O)OC(=O)CO)cc2c1cc(nc2)O	InChI=1S/C19H11ClN2O5/c20-18-11-5-16(24)22-6-10(11)4-12-13-3-9(19(26)27-17(25)8-23)1-2-15(13)21-7-14(12)18/h1-7,23H,8H2,(H,22,24)	YUCSOQJGXYMQKG-UHFFFAOYSA-N	OCC(OC(c1cc2c(cc(cnc(O)c3)c3c3Cl)c3cnc2cc1)=O)=O	0	InChI=1S/C19H11ClN2O5/c20-18-11-5-16(24)22-6-10(11)4-12-13-3-9(19(26)27-17(25)8-23)1-2-15(13)21-7-14(12)18/h1-7,23H,8H2,(H,22,24)	1	YUCSOQJGXYMQKG-UHFFFAOYSA-N	1	
0	0	fcP@@@SrQIZIJIIRIHiIHxIISdmGRp@DEPPQU@@@@	[nH]1cc(cc1)c1cc2c(c(c1)C(CCCCC)(C)C)cc1c(c2)cc(cc1)N	InChI=1S/C26H30N2/c1-4-5-6-10-26(2,3)25-16-21(19-9-11-28-17-19)13-22-12-20-14-23(27)8-7-18(20)15-24(22)25/h7-9,11-17,28H,4-6,10,27H2,1-3H3	LLVFQCSIMFQNCT-UHFFFAOYSA-N	CCCCCC(C)(C)c1cc(-c2c[nH]cc2)cc2cc3cc(N)ccc3cc12	0	InChI=1S/C26H30N2/c1-4-5-6-10-26(2,3)25-16-21(19-9-11-28-17-19)13-22-12-20-14-23(27)8-7-18(20)15-24(22)25/h7-9,11-17,28H,4-6,10,27H2,1-3H3	1	LLVFQCSIMFQNCT-UHFFFAOYSA-N	1	
1	1	fkoa`@B@Q{HidhheDeLhbdmdkAZMjjAHh``bjBEEBT@	O=C(O)CN[C@H](c1c(c(OCCCCCC)cc(c1)C)C)/C=C/c1ccccc1	InChI=1S/C25H33NO3/c1-4-5-6-10-15-29-24-17-19(2)16-22(20(24)3)23(26-18-25(27)28)14-13-21-11-8-7-9-12-21/h7-9,11-14,16-17,23,26H,4-6,10,15,18H2,1-3H3,(H,27,28)/b14-13+/t23-/m0/s1	LQVWTAMYMXRTLG-ZVQQDINOSA-N	CCCCCCOc1cc(C)cc([C@H](/C=C/c2ccccc2)NCC(O)=O)c1C	0	InChI=1S/C25H33NO3/c1-4-5-6-10-15-29-24-17-19(2)16-22(20(24)3)23(26-18-25(27)28)14-13-21-11-8-7-9-12-21/h7-9,11-14,16-17,23,26H,4-6,10,15,18H2,1-3H3,(H,27,28)/t23-/m0/s1	0	LQVWTAMYMXRTLG-QHCPKHFHSA-N	0	
0	1	eohXN@@L@DJA@hclbbtrfbbbbRrTrJV\RJFzVZfZBBXJBbjD@`XP	O=C(OC(=O)/C=C(\O)/c1c(C(=O)OCCCCC)cc2c3c1CC=Cc3cc(c2)O)N	InChI=1S/C23H23NO7/c1-2-3-4-8-30-22(28)17-11-14-10-15(25)9-13-6-5-7-16(20(13)14)21(17)18(26)12-19(27)31-23(24)29/h5-6,9-12,25-26H,2-4,7-8H2,1H3,(H2,24,29)/b18-12-	CZAGZABATKKDDE-PDGQHHTCSA-N	CCCCCOC(c1cc2cc(O)cc(C=CC3)c2c3c1/C(/O)=C/C(OC(N)=O)=O)=O	0	InChI=1S/C23H23NO7/c1-2-3-4-8-30-22(28)17-11-14-10-15(25)9-13-6-5-7-16(20(13)14)21(17)18(26)12-19(27)31-23(24)29/h5-6,9-12,25-26H,2-4,7-8H2,1H3,(H2,24,29)	0	CZAGZABATKKDDE-UHFFFAOYSA-N	0	
1	0	fi{@P@@HEGHhehhdmMDhmDUFKWhvjBBJA@@@HZP@	O=C(OC)Cc1c(O[C@H](c2c3c(ccc2)cccc3)C=O)cccc1	InChI=1S/C21H18O4/c1-24-21(23)13-16-8-3-5-12-19(16)25-20(14-22)18-11-6-9-15-7-2-4-10-17(15)18/h2-12,14,20H,13H2,1H3/t20-/m0/s1	WCOODBDQRSBZFJ-FQEVSTJZSA-N	COC(Cc(cccc1)c1O[C@@H](C=O)c1cccc2ccccc12)=O	0	InChI=1S/C21H18O4/c1-24-21(23)13-16-8-3-5-12-19(16)25-20(14-22)18-11-6-9-15-7-2-4-10-17(15)18/h2-12,14,20H,13H2,1H3/t20-/m0/s1	1	WCOODBDQRSBZFJ-FQEVSTJZSA-N	1	
0	0	fe{ar@GZmEMQsADYEEDhhdheieXcF\BV@``i`ZFf@@@	Clc1c(c(c(c(c1)O)C(=O)O)C(=O)NC(=O)C)c1ccc(cc1)C(=O)O	InChI=1S/C17H12ClNO7/c1-7(20)19-15(22)14-12(8-2-4-9(5-3-8)16(23)24)10(18)6-11(21)13(14)17(25)26/h2-6,21H,1H3,(H,23,24)(H,25,26)(H,19,20,22)	SBNIKMZBAZMRIP-UHFFFAOYSA-N	CC(NC(c1c(C(O)=O)c(O)cc(Cl)c1-c(cc1)ccc1C(O)=O)=O)=O	0	InChI=1S/C17H12ClNO7/c1-7(20)19-15(22)14-12(8-2-4-9(5-3-8)16(23)24)10(18)6-11(21)13(14)17(25)26/h2-6,21H,1H3,(H,23,24)(H,25,26)(H,19,20,22)	1	SBNIKMZBAZMRIP-UHFFFAOYSA-N	1	
2	0	fikAp@@HIqSQyEMDhUMEDhmBlENRmUMMPIATpcDu@@	O=C(O)[C@@H](OC)C(=O)CC(=O)[C@H]1c2c(c(c(cc2)O)CC=O)CC=C1	InChI=1S/C18H18O7/c1-25-17(18(23)24)16(22)9-15(21)12-4-2-3-10-11(12)5-6-14(20)13(10)7-8-19/h2,4-6,8,12,17,20H,3,7,9H2,1H3,(H,23,24)/t12-,17+/m1/s1	VEJVMSOOQKSUDL-PXAZEXFGSA-N	CO[C@@H](C(CC([C@H](C=CC1)c(cc2)c1c(CC=O)c2O)=O)=O)C(O)=O	0	InChI=1S/C18H18O7/c1-25-17(18(23)24)16(22)9-15(21)12-4-2-3-10-11(12)5-6-14(20)13(10)7-8-19/h2,4-6,8,12,17,20H,3,7,9H2,1H3,(H,23,24)/t12-,17+/m1/s1	1	VEJVMSOOQKSUDL-PXAZEXFGSA-N	1	
3	0	ehVTJ@@C`PNCOHlbbbTTrbQTtJTtRbqXTdlRrZFvn^~ZYjjaHJjBHJASBbBRj@@	O=C1C2=C(OC)[C@@H](O)c3c([C@H]2C(=O)C=C1)c(O)cc1c3CC=C2[C@@H]1c1c(nc(cc1)N)C=C2	InChI=1S/C26H20N2O5/c1-33-26-24-17(30)8-7-16(29)22(24)23-18(31)10-14-12(21(23)25(26)32)4-2-11-3-6-15-13(20(11)14)5-9-19(27)28-15/h2-3,5-10,20,22,25,31-32H,4H2,1H3,(H2,27,28)/t20-,22-,25+/m1/s1	IUYBHTZOZNVZOE-LFAGZIFBSA-N	COC([C@H](c1c([C@H]2C(C=C3)=O)c(O)cc([C@@H]45)c1CC=C5C=Cc1c4ccc(N)n1)O)=C2C3=O	0	InChI=1S/C26H20N2O5/c1-33-26-24-17(30)8-7-16(29)22(24)23-18(31)10-14-12(21(23)25(26)32)4-2-11-3-6-15-13(20(11)14)5-9-19(27)28-15/h2-3,5-10,20,22,25,31-32H,4H2,1H3,(H2,27,28)/t20-,22-,25+/m1/s1	1	IUYBHTZOZNVZOE-LFAGZIFBSA-N	1	
1	0	fegQ`@A]@cfQQJJJHqYZYJYKQ`qGMjBRBjjP@Day@@	O=C(OC(=N)O)c1c(c2c(cc1)[C@H](C(=CC2)c1cnccc1)C=C)CC	InChI=1S/C21H20N2O3/c1-3-14-16(13-6-5-11-23-12-13)7-8-18-15(4-2)19(10-9-17(14)18)20(24)26-21(22)25/h3,5-7,9-12,14H,1,4,8H2,2H3,(H2,22,25)/t14-/m0/s1	MCZVKMSZUUWTJA-AWEZNQCLSA-N	CCc(c(CC=C([C@@H]1C=C)c2cnccc2)c1cc1)c1C(OC(O)=N)=O	0	InChI=1S/C21H20N2O3/c1-3-14-16(13-6-5-11-23-12-13)7-8-18-15(4-2)19(10-9-17(14)18)20(24)26-21(22)25/h3,5-7,9-12,14H,1,4,8H2,2H3,(H2,22,25)/t14-/m0/s1	1	MCZVKMSZUUWTJA-AWEZNQCLSA-N	1	
