obstereo	obEZ	obSMILES	obInChi	obInChiKey
0	0	S(=O)(=O)(c1c(c(OC)ccc1)Cc1cc2c(cc1)ccc(c2)O)CC(=O)O	InChI=1S/C20H18O6S/c1-26-18-3-2-4-19(27(24,25)12-20(22)23)17(18)10-13-5-6-14-7-8-16(21)11-15(14)9-13/h2-9,11,21H,10,12H2,1H3,(H,22,23)	UCBXJLBEXKKTTC-UHFFFAOYSA-N
1	1	O=C(O)CC(=O)/C(=C/[C@@H](c1cc(O)ccc1)CCC(=O)O)/C	InChI=1S/C16H18O6/c1-10(14(18)9-16(21)22)7-12(5-6-15(19)20)11-3-2-4-13(17)8-11/h2-4,7-8,12,17H,5-6,9H2,1H3,(H,19,20)(H,21,22)/b10-7+/t12-/m0/s1	DTMFRUZVVGNZND-PMDBQALLSA-N
1	1	O=C(O)CCc1c([nH]c2c1CC=CC2)N/C=N\[C@H](C=C)CC	InChI=1S/C17H23N3O2/c1-3-12(4-2)18-11-19-17-14(9-10-16(21)22)13-7-5-6-8-15(13)20-17/h3,5-6,11-12,20H,1,4,7-10H2,2H3,(H,18,19)(H,21,22)/t12-/m1/s1	TYMGKVRIOBMXEH-GFCCVEGCSA-N
3	0	ClCCc1c2c(cc(c1)C)CC(=C1[C@H]2C=CC=C1OC)O[C@H]1C[C@@H](CCC1)CCC	InChI=1S/C27H35ClO2/c1-4-7-19-8-5-9-22(16-19)30-25-17-21-15-18(2)14-20(12-13-28)26(21)23-10-6-11-24(29-3)27(23)25/h6,10-11,14-15,19,22-23H,4-5,7-9,12-13,16-17H2,1-3H3/t19-,22-,23+/m1/s1	LXWTXVCHKXKYPO-PTUXOGIPSA-N
3	0	O=C(O)C(=O)[C@H]1C(=C2C(=c3c(O)cccc3=C([C@@H]2c2c1cc1c(c2)CC=C[C@H]1O)O)CO)O	InChI=1S/C25H20O8/c26-9-15-18-11(4-2-6-17(18)28)22(29)19-13-7-10-3-1-5-16(27)12(10)8-14(13)21(23(30)20(15)19)24(31)25(32)33/h1-2,4-8,16,19,21,26-30H,3,9H2,(H,32,33)/t16-,19-,21-/m1/s1	OXAMEYXKZPLTOK-OZOXKJRCSA-N
1	0	O(c1c2c(c3c(c1)[C@@H]1NC=C(C1=C(C3)O)C)cccc2C)CC	InChI=1S/C20H21NO2/c1-4-23-17-9-15-14(13-7-5-6-11(2)18(13)17)8-16(22)19-12(3)10-21-20(15)19/h5-7,9-10,20-22H,4,8H2,1-3H3/t20-/m0/s1	YQRWXIAJBSSXSZ-FQEVSTJZSA-N
0	0	o1c2c(NC=C)cc(cc2cc1c1c(O)cccc1C)C	InChI=1S/C18H17NO2/c1-4-19-14-9-11(2)8-13-10-16(21-18(13)14)17-12(3)6-5-7-15(17)20/h4-10,19-20H,1H2,2-3H3	NRZLZBWULZJTKV-UHFFFAOYSA-N
1	0	O(c1cc(OC)cc(c1)C(c1c(c2c(cc1)CC=C[C@H]2O)CCC)(C)C)C	InChI=1S/C24H30O3/c1-6-8-20-21(12-11-16-9-7-10-22(25)23(16)20)24(2,3)17-13-18(26-4)15-19(14-17)27-5/h7,10-15,22,25H,6,8-9H2,1-5H3/t22-/m1/s1	IMQXVAOOXWAWDC-JOCHJYFZSA-N
0	0	Clc1c2c(c(cc1C)C(=O)CNC(=O)N)c(ccc2)CC	InChI=1S/C16H17ClN2O2/c1-3-10-5-4-6-11-14(10)12(7-9(2)15(11)17)13(20)8-19-16(18)21/h4-7H,3,8H2,1-2H3,(H3,18,19,21)	QFEYZAZUGITCDP-UHFFFAOYSA-N
1	0	O=C(O)CC[C@@](O)(c1c(OC(C)(C)C)ccc(c1)OC)c1c(cccc1)CCc1ccccc1	InChI=1S/C29H34O5/c1-28(2,3)34-26-17-16-23(33-4)20-25(26)29(32,19-18-27(30)31)24-13-9-8-12-22(24)15-14-21-10-6-5-7-11-21/h5-13,16-17,20,32H,14-15,18-19H2,1-4H3,(H,30,31)/t29-/m0/s1	YPNRLPCAPSPABS-LJAQVGFWSA-N
1	2	O=C(O)c1c2c(c(cc1)/C=C/[C@H](/C(=C\c1ncccc1)/C)COCCC(C)C)CC=CC2	InChI=1S/C28H33NO3/c1-20(2)15-17-32-19-23(21(3)18-24-8-6-7-16-29-24)12-11-22-13-14-27(28(30)31)26-10-5-4-9-25(22)26/h4-8,11-14,16,18,20,23H,9-10,15,17,19H2,1-3H3,(H,30,31)/b12-11+,21-18-/t23-/m0/s1	KOQIAUHGQXGYPE-XRTVJHEGSA-N
2	0	Cl[C@H]1c2c(OC)cc(c(c2[C@H](c2c1cc[nH]2)F)OC)CC	InChI=1S/C16H17ClFNO2/c1-4-8-7-10(20-2)11-12(16(8)21-3)14(18)15-9(13(11)17)5-6-19-15/h5-7,13-14,19H,4H2,1-3H3/t13-,14-/m1/s1	ATWXZLVVZDZSGZ-ZIAGYGMSSA-N
5	0	Cl[C@H]1c2c(c3-c4c(c(O)ccc4)[C@H]([C@@H](c3cc2)C)NC(=O)[C@](O)(C(=O)O)C)[C@@H](C=C1)C(=O)NO	InChI=1S/C24H23ClN2O7/c1-10-11-6-7-12-15(25)9-8-14(21(29)27-34)18(12)17(11)13-4-3-5-16(28)19(13)20(10)26-22(30)24(2,33)23(31)32/h3-10,14-15,20,28,33-34H,1-2H3,(H,26,30)(H,27,29)(H,31,32)/t10-,14-,15-,20+,24+/m1/s1	LDGNZGQVHLSIDQ-PNVUQBDNSA-N
1	2	O=C(O)CNC/C=C(/C=C\CC(=O)O)\[C@@H](c1c2c(cncc2C)cc(c1)O)C	InChI=1S/C21H24N2O5/c1-13-10-23-11-16-8-17(24)9-18(21(13)16)14(2)15(4-3-5-19(25)26)6-7-22-12-20(27)28/h3-4,6,8-11,14,22,24H,5,7,12H2,1-2H3,(H,25,26)(H,27,28)/b4-3-,15-6-/t14-/m0/s1	TUGXSCDRIIPBJQ-HQDTWNBZSA-N
4	0	O=C(OCC)C1=C[C@@H](O)c2c([C@@H]1O)ccc1c2[C@H](NCO)C(=C([C@@H]1C)NC)C	InChI=1S/C21H28N2O5/c1-5-28-21(27)14-8-15(25)16-13(20(14)26)7-6-12-10(2)18(22-4)11(3)19(17(12)16)23-9-24/h6-8,10,15,19-20,22-26H,5,9H2,1-4H3/t10-,15-,19-,20+/m1/s1	WLMDUUUTLDJOLW-SDSNIYEDSA-N
0	2	O=C(O)Cc1c(cc(cc1)C/C=C(\OCc1c(OC)cccc1)/C(=C/C(=C)C)/C(=O)C)C	InChI=1S/C27H30O5/c1-18(2)14-24(20(4)28)26(32-17-23-8-6-7-9-25(23)31-5)13-11-21-10-12-22(16-27(29)30)19(3)15-21/h6-10,12-15H,1,11,16-17H2,2-5H3,(H,29,30)/b24-14+,26-13-	VOQMJOMTZCQFGC-QPIYCKBPSA-N
1	0	Clc1c2c(c(c3c1ccc(c3)C[C@H](C(=O)O)Cc1c(Cl)c([nH]c1)C)O)ccc(c2)C(=O)O	InChI=1S/C24H19Cl2NO5/c1-11-20(25)15(10-27-11)8-14(24(31)32)6-12-2-4-16-19(7-12)22(28)17-5-3-13(23(29)30)9-18(17)21(16)26/h2-5,7,9-10,14,27-28H,6,8H2,1H3,(H,29,30)(H,31,32)/t14-/m0/s1	POBFDPWGQOOBTL-AWEZNQCLSA-N
1	1	O=C(O)/C(=C\CCc1ccccc1)/Cc1c2c(ccc1)CC[C@H](C2)O	InChI=1S/C22H24O3/c23-20-13-12-17-9-5-10-18(21(17)15-20)14-19(22(24)25)11-4-8-16-6-2-1-3-7-16/h1-3,5-7,9-11,20,23H,4,8,12-15H2,(H,24,25)/b19-11-/t20-/m1/s1	NQRNTCDAVFRQSF-DEWISIQVSA-N
0	0	Clc1c(OC2=C(Cc3c(C2)c(c(cc3C(=O)O)O)CO)C)c(O)c2c(c1)nc([nH]2)C	InChI=1S/C21H19ClN2O6/c1-8-3-10-11(13(7-25)16(26)4-12(10)21(28)29)5-17(8)30-20-14(22)6-15-18(19(20)27)24-9(2)23-15/h4,6,25-27H,3,5,7H2,1-2H3,(H,23,24)(H,28,29)	OSTIJMUJIAOOKM-UHFFFAOYSA-N
0	1	O=C(O)/C(=C\C(=O)O)/CCc1[nH]c(cc1)c1ccccc1	InChI=1S/C16H15NO4/c18-15(19)10-12(16(20)21)6-7-13-8-9-14(17-13)11-4-2-1-3-5-11/h1-5,8-10,17H,6-7H2,(H,18,19)(H,20,21)/b12-10-	AAFVYKJWWQCVIZ-BENRWUELSA-N
0	0	s1c2c(Oc3c(Nc4c(OC)cccc4)cccc3)cc3c(c2cc1)cc[nH]3	InChI=1S/C23H18N2O2S/c1-26-20-8-4-2-6-17(20)25-18-7-3-5-9-21(18)27-22-14-19-15(10-12-24-19)16-11-13-28-23(16)22/h2-14,24-25H,1H3	YCZKZZZPBPSWMG-UHFFFAOYSA-N
1	0	Fc1cc2c(NC(=O)OC)cc(cc2cc1)C[C@@H]1c2c(C(=O)C=C1)cccc2	InChI=1S/C23H18FNO3/c1-28-23(27)25-21-12-14(11-16-6-8-17(24)13-20(16)21)10-15-7-9-22(26)19-5-3-2-4-18(15)19/h2-9,11-13,15H,10H2,1H3,(H,25,27)/t15-/m1/s1	UOSULNXNJDRYLE-OAHLLOKOSA-N
0	0	O=C(O)Cc1c2c(c3c4c(cc5c(c4)cccc5O)ccc3)ccc(c2ccc1)CC(=O)O	InChI=1S/C28H20O5/c29-25-9-3-5-17-12-23-16(13-24(17)25)4-1-8-21(23)22-11-10-18(14-26(30)31)20-7-2-6-19(28(20)22)15-27(32)33/h1-13,29H,14-15H2,(H,30,31)(H,32,33)	BCIQXYFNZWUESQ-UHFFFAOYSA-N
0	0	[nH]1c2c(cc1)ccc(c2)Cc1c(cc(c(c1)N)C)CC=C	InChI=1S/C19H20N2/c1-3-4-16-9-13(2)18(20)12-17(16)10-14-5-6-15-7-8-21-19(15)11-14/h3,5-9,11-12,21H,1,4,10,20H2,2H3	PIQUIFAAJHAGPN-UHFFFAOYSA-N
1	0	O=C(O)c1c2C3=CCc4c([C@H]3C=C(c2[nH]c1)O)cccc4	InChI=1S/C17H13NO3/c19-14-7-12-10-4-2-1-3-9(10)5-6-11(12)15-13(17(20)21)8-18-16(14)15/h1-4,6-8,12,18-19H,5H2,(H,20,21)/t12-/m1/s1	MSTHSUWJJBJCHQ-GFCCVEGCSA-N
0	2	O=C(O)c1c(cccc1)C/C(=C\C(=C/C(=O)O)\C)/OC	InChI=1S/C15H16O5/c1-10(8-14(16)17)7-12(20-2)9-11-5-3-4-6-13(11)15(18)19/h3-8H,9H2,1-2H3,(H,16,17)(H,18,19)/b10-8-,12-7+	TWZFUZKHRRUXID-GJIIZVESSA-N
0	1	S(=O)(=O)(O)N/C(=C/Nc1ccccc1)/C(=O)c1cc(C(=O)O)ccc1	InChI=1S/C16H14N2O6S/c19-15(11-5-4-6-12(9-11)16(20)21)14(18-25(22,23)24)10-17-13-7-2-1-3-8-13/h1-10,17-18H,(H,20,21)(H,22,23,24)/b14-10+	JLIWIGLMYVSNQM-GXDHUFHOSA-N
1	2	Clc1c(c2c(c(c1)COC)CC[C@H](C2)O)/C=C/C/C(=C(/O)\CO)/C(=O)O	InChI=1S/C19H23ClO6/c1-26-10-11-7-17(20)14(16-8-12(22)5-6-13(11)16)3-2-4-15(19(24)25)18(23)9-21/h2-3,7,12,21-23H,4-6,8-10H2,1H3,(H,24,25)/b3-2+,18-15-/t12-/m1/s1	ACEYAKNAUNZHCD-AXJJLREESA-N
0	0	O=C(OCc1cc(NC(=N)O)ccc1)c1c(O)cc(c2c1cccc2C)C	InChI=1S/C21H20N2O4/c1-12-5-3-8-16-18(12)13(2)9-17(24)19(16)20(25)27-11-14-6-4-7-15(10-14)23-21(22)26/h3-10,24H,11H2,1-2H3,(H3,22,23,26)	WXQDFRUEXWDARW-UHFFFAOYSA-N
0	0	Clc1cc2c(c(c(cc2cc1)O)C(=O)O)C(=O)OC(=O)C	InChI=1S/C14H9ClO6/c1-6(16)21-14(20)11-9-5-8(15)3-2-7(9)4-10(17)12(11)13(18)19/h2-5,17H,1H3,(H,18,19)	DFAOAVKERWRAOK-UHFFFAOYSA-N
0	0	O=C(O)c1c(OC)ccc2c1ccc1c2c(C(=O)NC#N)ccc1	InChI=1S/C18H12N2O4/c1-24-14-8-7-11-12(16(14)18(22)23)6-5-10-3-2-4-13(15(10)11)17(21)20-9-19/h2-8H,1H3,(H,20,21)(H,22,23)	MXNZDDSSYJHVHG-UHFFFAOYSA-N
1	0	Clc1c2c(c(Cl)cc(c2)C(=O)OC(=O)[C@@H](N)C(=O)OC(=O)CC(=O)O)ccc1C	InChI=1S/C18H13Cl2NO8/c1-7-2-3-9-10(14(7)20)4-8(5-11(9)19)16(25)29-18(27)15(21)17(26)28-13(24)6-12(22)23/h2-5,15H,6,21H2,1H3,(H,22,23)/t15-/m0/s1	IYRTWJKBEORTJQ-HNNXBMFYSA-N
0	2	Clc1cc2c(c(c1)C(=O)O)ccc1c2[nH]c(c1NC/C=C/C=C/CC(=O)O)O	InChI=1S/C20H17ClN2O5/c21-11-9-14-12(15(10-11)20(27)28)6-7-13-17(14)23-19(26)18(13)22-8-4-2-1-3-5-16(24)25/h1-4,6-7,9-10,22-23,26H,5,8H2,(H,24,25)(H,27,28)/b3-1+,4-2+	KYVACOYRMMHPCI-ZPUQHVIOSA-N
0	1	O=C(O)c1c(C(=O)N/N=C(\O)/CC(=O)O)cc2c(c1)cc(cc2)NC	InChI=1S/C16H15N3O6/c1-17-10-3-2-8-5-11(12(16(24)25)6-9(8)4-10)15(23)19-18-13(20)7-14(21)22/h2-6,17H,7H2,1H3,(H,18,20)(H,19,23)(H,21,22)(H,24,25)	DAJYCBAYYDBUGA-UHFFFAOYSA-N
0	2	O=C(O)c1cc(OC)c(cc1)C/C=C(\C/C=C(/C(=O)O)\CC)/C	InChI=1S/C18H22O5/c1-4-13(17(19)20)7-5-12(2)6-8-14-9-10-15(18(21)22)11-16(14)23-3/h6-7,9-11H,4-5,8H2,1-3H3,(H,19,20)(H,21,22)/b12-6-,13-7+	FOVIDOXNZWSGNK-VOFKWTQNSA-N
0	1	O=C(O)/C(=C\Nc1c2c(O)c3c(O)ccc(c3cc2cc(c1)OC)OCC)/O	InChI=1S/C20H19NO7/c1-3-28-16-5-4-14(22)18-12(16)7-10-6-11(27-2)8-13(17(10)19(18)24)21-9-15(23)20(25)26/h4-9,21-24H,3H2,1-2H3,(H,25,26)/b15-9+	IBAKAKSXDYTLFY-OQLLNIDSSA-N
1	1	O=C(O)c1cn(c(c1)c1c(ccc(c1)[C@@H](C(=O)O)/C=C\C(=O)O)C)CCCCOC	InChI=1S/C22H25NO7/c1-14-5-6-15(17(22(28)29)7-8-20(24)25)11-18(14)19-12-16(21(26)27)13-23(19)9-3-4-10-30-2/h5-8,11-13,17H,3-4,9-10H2,1-2H3,(H,24,25)(H,26,27)(H,28,29)/b8-7-/t17-/m0/s1	ODCXTCLNLWXBJX-QWPQOLDESA-N
1	0	O=C(O)c1c(O)c(c(cc1C)O)[C@@H](C(=O)O)Cc1c(O)c(O)ccc1	InChI=1S/C17H16O8/c1-7-5-11(19)13(15(21)12(7)17(24)25)9(16(22)23)6-8-3-2-4-10(18)14(8)20/h2-5,9,18-21H,6H2,1H3,(H,22,23)(H,24,25)/t9-/m0/s1	KPKVOTQQAZWFFI-VIFPVBQESA-N
1	0	Clc1c2occ(c2c(c(c1)C(=O)O)CC(=O)CC(=O)O)[C@@H](C(=O)O)COC	InChI=1S/C17H15ClO9/c1-26-5-11(17(24)25)10-6-27-15-12(18)4-9(16(22)23)8(14(10)15)2-7(19)3-13(20)21/h4,6,11H,2-3,5H2,1H3,(H,20,21)(H,22,23)(H,24,25)/t11-/m0/s1	MENXCJFRJYOWFK-NSHDSACASA-N
0	0	O(c1c(OC)c(O)c(c2c1c1c(c(n2)N)[nH]c(c1)C)C)c1c2[nH]cnc2ccc1	InChI=1S/C21H19N5O3/c1-9-7-11-14-15(26-21(22)16(11)25-9)10(2)18(27)20(28-3)19(14)29-13-6-4-5-12-17(13)24-8-23-12/h4-8,25,27H,1-3H3,(H2,22,26)(H,23,24)	CBNBHCNUMFKAFA-UHFFFAOYSA-N
0	0	O=C(OC(=O)c1cc(c(cc1)O)C(=O)O)c1cnc(c(c1)C(=O)O)C(=O)O	InChI=1S/C16H9NO10/c18-10-2-1-6(3-8(10)12(19)20)15(25)27-16(26)7-4-9(13(21)22)11(14(23)24)17-5-7/h1-5,18H,(H,19,20)(H,21,22)(H,23,24)	WKUIGJWSQXODGB-UHFFFAOYSA-N
2	0	Clc1c(Cl)cc(c(c1)OC[C@](F)(C(=O)O)[C@H](c1c(cccc1)CC)C)C(=O)O	InChI=1S/C20H19Cl2FO5/c1-3-12-6-4-5-7-13(12)11(2)20(23,19(26)27)10-28-17-9-16(22)15(21)8-14(17)18(24)25/h4-9,11H,3,10H2,1-2H3,(H,24,25)(H,26,27)/t11-,20+/m0/s1	LRMIJEHSZIYNFE-PRWKNARSSA-N
0	0	O(c1c(n2cccc2)cccc1)CCCCc1cc(ccc1)C	InChI=1S/C21H23NO/c1-18-9-8-11-19(17-18)10-4-7-16-23-21-13-3-2-12-20(21)22-14-5-6-15-22/h2-3,5-6,8-9,11-15,17H,4,7,10,16H2,1H3	GHJGNOYVKPFVMK-UHFFFAOYSA-N
4	1	O=C(O)/C(=C/C)/[C@@H](O)C1=C[C@@H](O)c2c3[C@H]1C=C[C@@H](c3cc(c2)CC(C)C)C	InChI=1S/C23H28O4/c1-5-15(23(26)27)22(25)18-11-20(24)19-10-14(8-12(2)3)9-17-13(4)6-7-16(18)21(17)19/h5-7,9-13,16,20,22,24-25H,8H2,1-4H3,(H,26,27)/b15-5+/t13-,16-,20+,22+/m0/s1	CAJRMCOTDMRBKE-PWHBLBCNSA-N
0	0	O=C(O)CCc1c2c(c(cc1COc1c(O)cccc1)NC=C)cncc2	InChI=1S/C21H20N2O4/c1-2-23-18-11-14(13-27-20-6-4-3-5-19(20)24)15(7-8-21(25)26)16-9-10-22-12-17(16)18/h2-6,9-12,23-24H,1,7-8,13H2,(H,25,26)	AKKRPGFHNPYZCM-UHFFFAOYSA-N
2	1	O=C(OC(=O)CN/C(=C/[C@H](O)C[C@@H](c1cnccc1)C(=O)O)/O)OC(=O)C	InChI=1S/C16H18N2O9/c1-9(19)26-16(25)27-14(22)8-18-13(21)6-11(20)5-12(15(23)24)10-3-2-4-17-7-10/h2-4,6-7,11-12,18,20-21H,5,8H2,1H3,(H,23,24)/b13-6-/t11-,12+/m1/s1	RVWIICYEGQJFCF-HMRUYPERSA-N
2	1	Fc1cc(C(=O)/C=C(\C(=O)C(=O)O)/[C@@H](O)C(=O)O)cc(c1)[C@@H](CO)CC(=O)O	InChI=1S/C17H15FO10/c18-10-2-7(9(6-19)4-13(21)22)1-8(3-10)12(20)5-11(14(23)16(25)26)15(24)17(27)28/h1-3,5,9,14,19,23H,4,6H2,(H,21,22)(H,25,26)(H,27,28)/b11-5-/t9-,14-/m1/s1	LBDRKMVPRXUYIF-VTTRSVROSA-N
1	0	O=C(OC(=O)C)Cc1cc(c(cc1)[C@@H](O)CCO)CCC	InChI=1S/C16H22O5/c1-3-4-13-9-12(10-16(20)21-11(2)18)5-6-14(13)15(19)7-8-17/h5-6,9,15,17,19H,3-4,7-8,10H2,1-2H3/t15-/m0/s1	KIPMQWIMLNZOFH-HNNXBMFYSA-N
0	0	O=C(O)c1c(O)cc(cc1c1c(O)cc2c(c1)c1c(cc2)occ1)O	InChI=1S/C19H12O6/c20-10-6-14(18(19(23)24)16(22)7-10)13-8-12-9(5-15(13)21)1-2-17-11(12)3-4-25-17/h1-8,20-22H,(H,23,24)	PBDRBSWXMAGBPC-UHFFFAOYSA-N
0	2	O=C(O)CC/C=C/C(=C(/OCCCCCC(=O)O)\c1ccccc1)/OCCC	InChI=1S/C22H30O6/c1-2-16-27-19(13-8-9-15-21(25)26)22(18-11-5-3-6-12-18)28-17-10-4-7-14-20(23)24/h3,5-6,8,11-13H,2,4,7,9-10,14-17H2,1H3,(H,23,24)(H,25,26)/b13-8+,22-19-	XWJZQALVZRNIFL-ZWILDRQSSA-N
0	0	O=C(OCC)Nc1c2c3c(cc1)c(c(cc3CC=C2)CC(=O)O)C(=O)O	InChI=1S/C19H17NO6/c1-2-26-19(25)20-14-7-6-13-16-10(4-3-5-12(14)16)8-11(9-15(21)22)17(13)18(23)24/h3,5-8H,2,4,9H2,1H3,(H,20,25)(H,21,22)(H,23,24)	VLQLCUFCTXAADE-UHFFFAOYSA-N
0	0	O=C(O)c1cc(O)c2c(c1)c(c1c(c2CC(=O)O)cccc1CC(=O)O)CC(=C)C(=O)O	InChI=1S/C23H18O9/c1-10(22(29)30)5-14-15-6-12(23(31)32)7-17(24)21(15)16(9-19(27)28)13-4-2-3-11(20(13)14)8-18(25)26/h2-4,6-7,24H,1,5,8-9H2,(H,25,26)(H,27,28)(H,29,30)(H,31,32)	RIXQPYNQXGXWOP-UHFFFAOYSA-N
2	0	FC(F)(F)c1c2c(ccc1)cccc2C[C@H](C(=O)O)C[C@H](Cc1c[nH]cc1)CC	InChI=1S/C23H24F3NO2/c1-2-15(11-16-9-10-27-14-16)12-19(22(28)29)13-18-7-3-5-17-6-4-8-20(21(17)18)23(24,25)26/h3-10,14-15,19,27H,2,11-13H2,1H3,(H,28,29)/t15-,19+/m0/s1	TUCXEWCQJLUVSA-HNAYVOBHSA-N
2	1	O=C(O)[C@H](c1c2c(oc1)cccc2)[C@@H](c1ccccc1)/C=C\CC(=O)O	InChI=1S/C21H18O5/c22-19(23)12-6-10-15(14-7-2-1-3-8-14)20(21(24)25)17-13-26-18-11-5-4-9-16(17)18/h1-11,13,15,20H,12H2,(H,22,23)(H,24,25)/b10-6-/t15-,20+/m1/s1	OEFMJQMJUSZVHM-NURBAETKSA-N
0	0	O=C(O)c1c(O)[nH]cc1c1c2c(OC)cccc2cc(c1)O	InChI=1S/C16H13NO5/c1-22-12-4-2-3-8-5-9(18)6-10(13(8)12)11-7-17-15(19)14(11)16(20)21/h2-7,17-19H,1H3,(H,20,21)	ILELJCZTJHJPHA-UHFFFAOYSA-N
0	0	O=C(O)c1nc(O)cc(c1OCCCC(=O)O)Oc1c2c(c(cc1)O)CCCC2	InChI=1S/C20H21NO8/c22-13-7-8-14(12-5-2-1-4-11(12)13)29-15-10-16(23)21-18(20(26)27)19(15)28-9-3-6-17(24)25/h7-8,10,22H,1-6,9H2,(H,21,23)(H,24,25)(H,26,27)	OHYKPEWKOVPEIO-UHFFFAOYSA-N
2	0	Fc1cc(c(cc1)C(=O)N(C(=O)c1c(O)cccc1C)[C@@H](C(=O)O)C[C@@H](O)C=O)C	InChI=1S/C21H20FNO7/c1-11-4-3-5-17(26)18(11)20(28)23(16(21(29)30)9-14(25)10-24)19(27)15-7-6-13(22)8-12(15)2/h3-8,10,14,16,25-26H,9H2,1-2H3,(H,29,30)/t14-,16-/m1/s1	OLSBVSZLOOEYMH-GDBMZVCRSA-N
0	1	I/C(=C/c1c(O)c(C(=O)O)ccc1)/c1cc(ccc1)CC(=O)O	InChI=1S/C17H13IO5/c18-14(11-4-1-3-10(7-11)8-15(19)20)9-12-5-2-6-13(16(12)21)17(22)23/h1-7,9,21H,8H2,(H,19,20)(H,22,23)/b14-9+	YVVCQGVBUWBARR-NTEUORMPSA-N
0	0	Fc1c(NC(=O)O)c2c(cc1)ccc(c2)CNC(=O)C1=CC(=O)C=NC1=O	InChI=1S/C18H12FN3O5/c19-14-4-3-10-2-1-9(5-12(10)15(14)22-18(26)27)7-20-16(24)13-6-11(23)8-21-17(13)25/h1-6,8,22H,7H2,(H,20,24)(H,26,27)	JREXNCLMCSQDFB-UHFFFAOYSA-N
0	1	Clc1c(O)c(ccc1OC)C/N=C(/O)\NC(=O)c1ccccc1	InChI=1S/C16H15ClN2O4/c1-23-12-8-7-11(14(20)13(12)17)9-18-16(22)19-15(21)10-5-3-2-4-6-10/h2-8,20H,9H2,1H3,(H2,18,19,21,22)	YTRJVNLMXIBMDO-UHFFFAOYSA-N
1	0	O=C(O)C(=O)C(=O)NC(=O)[C@@H]1C(=CCc2c1cccc2)O	InChI=1S/C14H11NO6/c16-9-6-5-7-3-1-2-4-8(7)10(9)12(18)15-13(19)11(17)14(20)21/h1-4,6,10,16H,5H2,(H,20,21)(H,15,18,19)/t10-/m0/s1	WBKURFOXMXOKSE-JTQLQIEISA-N
2	0	O=C(OC(=O)[C@H](O)C(=O)O)NC(=O)c1cc2c(c(c1)C)CC(=C1[C@@H]2CC=CC1)C	InChI=1S/C21H21NO7/c1-10-7-12(18(24)22-21(28)29-20(27)17(23)19(25)26)9-16-14-6-4-3-5-13(14)11(2)8-15(10)16/h3-4,7,9,14,17,23H,5-6,8H2,1-2H3,(H,25,26)(H,22,24,28)/t14-,17+/m0/s1	RHIUDDIRVSHOKY-WMLDXEAASA-N
2	0	FC(F)(F)c1c(C(=O)[C@](c2cc(C(=O)O)ccc2)(C(=O)O)[C@H](O)c2oc(cc2)C(=O)O)ccc(c1)O	InChI=1S/C23H15F3O10/c24-23(25,26)14-9-12(27)4-5-13(14)17(28)22(21(34)35,11-3-1-2-10(8-11)19(30)31)18(29)15-6-7-16(36-15)20(32)33/h1-9,18,27,29H,(H,30,31)(H,32,33)(H,34,35)/t18-,22+/m1/s1	VWBCYKBPDGQUAT-GCJKJVERSA-N
0	0	Clc1cc(O)c2c(c1)occ2Oc1c(c(C(=O)CC(=O)O)ccc1)CC(=O)O	InChI=1S/C19H13ClO8/c20-9-4-13(22)19-15(5-9)27-8-16(19)28-14-3-1-2-10(11(14)6-17(23)24)12(21)7-18(25)26/h1-5,8,22H,6-7H2,(H,23,24)(H,25,26)	IKUYQQWPQZFSAD-UHFFFAOYSA-N
2	0	O=C(O)[C@@H]1c2c(cccc2)[C@H](c2c1c(co2)CC(=O)C)c1oc(c(c1)O)CCC(=O)O	InChI=1S/C23H20O8/c1-11(24)8-12-10-30-22-19(12)21(23(28)29)14-5-3-2-4-13(14)20(22)17-9-15(25)16(31-17)6-7-18(26)27/h2-5,9-10,20-21,25H,6-8H2,1H3,(H,26,27)(H,28,29)/t20-,21+/m0/s1	OKFQIJLMPUOROA-LEWJYISDSA-N
0	1	S(=O)(=O)(NCC(=O)O)/C(=C(/c1ccccc1)\C)/C=O	InChI=1S/C12H13NO5S/c1-9(10-5-3-2-4-6-10)11(8-14)19(17,18)13-7-12(15)16/h2-6,8,13H,7H2,1H3,(H,15,16)/b11-9+	PXZPDKNAZFQXHW-PKNBQFBNSA-N
0	0	s1c(c2c3c(ccc2)cccc3C(CC)(C)C)cc(c1C)CCC(=O)O	InChI=1S/C23H26O2S/c1-5-23(3,4)19-11-7-9-16-8-6-10-18(22(16)19)20-14-17(15(2)26-20)12-13-21(24)25/h6-11,14H,5,12-13H2,1-4H3,(H,24,25)	IKKXBFXUNFMURG-UHFFFAOYSA-N
3	0	O=C(O)c1ccc(cc1)[C@H]([C@@H]([C@@H]1CC=CCC1)C)C	InChI=1S/C17H22O2/c1-12(14-6-4-3-5-7-14)13(2)15-8-10-16(11-9-15)17(18)19/h3-4,8-14H,5-7H2,1-2H3,(H,18,19)/t12-,13-,14+/m0/s1	CVIOGZKZZJMVHQ-MELADBBJSA-N
1	0	o1c(c(cc1)c1c2c(c(cnc2CC)[C@@H](O)C=C)ccc1)C	InChI=1S/C19H19NO2/c1-4-17-19-14(13-9-10-22-12(13)3)7-6-8-15(19)16(11-20-17)18(21)5-2/h5-11,18,21H,2,4H2,1,3H3/t18-/m0/s1	RHGCXFUKJVNWOD-SFHVURJKSA-N
