tetra	ez	Structure of rdSMILES [idcode]	rdSMILES	rdInChI	rdInChIKey	dwSmiles	diff_rd_dw_SMILES	dwInChI	diff_rd_dw_inchi	dwInChI-Key	diff_rd_dw_inchikey	
3	3	fgaH@I@QzJU{O_HieEEEEMDimTdhiKUlmPDQUUUUSLNAITM@@	O=C(O)CCC[C@H](O)c1nc(O)c2c(c1CC(=O)O)[C@@H](CCCC(=O)O)C=C[C@@H]2O	InChI=1S/C20H25NO9/c22-12-8-7-10(3-1-5-14(24)25)17-11(9-16(28)29)19(21-20(30)18(12)17)13(23)4-2-6-15(26)27/h7-8,10,12-13,22-23H,1-6,9H2,(H,21,30)(H,24,25)(H,26,27)(H,28,29)/t10-,12-,13-/m0/s1	DZLLJMCNQPVZIK-DRZSPHRISA-N	O[C@@H](CCCC(O)=O)c1nc(O)c([C@H](C=C[C@@H]2CCCC(O)=O)O)c2c1CC(O)=O	0	InChI=1S/C20H25NO9/c22-12-8-7-10(3-1-5-14(24)25)17-11(9-16(28)29)19(21-20(30)18(12)17)13(23)4-2-6-15(26)27/h7-8,10,12-13,22-23H,1-6,9H2,(H,21,30)(H,24,25)(H,26,27)(H,28,29)/t10-,12-,13-/m0/s1	1	DZLLJMCNQPVZIK-DRZSPHRISA-N	1	
2	2	feo``@N`KdbbRfRbTRTVfQyKWgIcWhzjZ`@`JJX`dPaH@	CCO[C@H]1C=Cc2c3c(c(O)c4[nH]ccc24)Cc2c(CC)cccc2[C@H]31	InChI=1S/C23H23NO2/c1-3-13-6-5-7-14-17(13)12-18-20-15(8-9-19(21(14)20)26-4-2)16-10-11-24-22(16)23(18)25/h5-11,19,21,24-25H,3-4,12H2,1-2H3/t19-,21-/m0/s1	KEMULRMCMLOVDY-FPOVZHCZSA-N	CCc1cccc([C@@H]([C@H](C=C2)OCC)c3c2c2c4[nH]cc2)c1Cc3c4O	0	InChI=1S/C23H23NO2/c1-3-13-6-5-7-14-17(13)12-18-20-15(8-9-19(21(14)20)26-4-2)16-10-11-24-22(16)23(18)25/h5-11,19,21,24-25H,3-4,12H2,1-2H3/t19-,21-/m0/s1	1	KEMULRMCMLOVDY-FPOVZHCZSA-N	1	
2	2	fkAP@@Hkl~QSQQJKKPqZJJIJBeYpum@PUUUADPpbCKr@@	CCc1c(C(=O)O)ccc2c1CC=C[C@@H]2[C@@H](C)Cc1c(OC)cccc1C(=O)O	InChI=1S/C24H26O5/c1-4-15-17-8-5-7-16(18(17)11-12-20(15)24(27)28)14(2)13-21-19(23(25)26)9-6-10-22(21)29-3/h5-7,9-12,14,16H,4,8,13H2,1-3H3,(H,25,26)(H,27,28)/t14-,16+/m0/s1	QCKVJOJFOWSRBJ-GOEBONIOSA-N	CCc(c(CC=C[C@@H]1[C@@H](C)Cc(c(C(O)=O)ccc2)c2OC)c1cc1)c1C(O)=O	0	InChI=1S/C24H26O5/c1-4-15-17-8-5-7-16(18(17)11-12-20(15)24(27)28)14(2)13-21-19(23(25)26)9-6-10-22(21)29-3/h5-7,9-12,14,16H,4,8,13H2,1-3H3,(H,25,26)(H,27,28)/t14-,16+/m0/s1	1	QCKVJOJFOWSRBJ-GOEBONIOSA-N	1	
1	1	fnsQP@DX@EMVyEEhheEleEJiKQkQruTsUADSPPI@@	NC(=O)N[C@@H]1C=CCC2=C1Cc1c(O)cc(C(=O)O)c(O)c1C2	InChI=1S/C16H16N2O5/c17-16(23)18-12-3-1-2-7-4-10-9(5-8(7)12)13(19)6-11(14(10)20)15(21)22/h1,3,6,12,19-20H,2,4-5H2,(H,21,22)(H3,17,18,23)/t12-/m1/s1	DJEUXVSOUMCEHA-GFCCVEGCSA-N	NC(N[C@H](C=CC1)C(C2)=C1Cc1c2c(O)cc(C(O)=O)c1O)=O	0	InChI=1S/C16H16N2O5/c17-16(23)18-12-3-1-2-7-4-10-9(5-8(7)12)13(19)6-11(14(10)20)15(21)22/h1,3,6,12,19-20H,2,4-5H2,(H,21,22)(H3,17,18,23)/t12-/m1/s1	1	DJEUXVSOUMCEHA-GFCCVEGCSA-N	1	
1	1	e`TXB@@D@CDklbbtRTRRRVdLTRRTpdbsqwsT@EUUU@@A@A@E@@	CCCc1cc(NC(C)=O)cc(CC[C@](O)(c2ccccc2)c2cccc(O)c2)c1OC	InChI=1S/C27H31NO4/c1-4-9-20-16-24(28-19(2)29)17-21(26(20)32-3)14-15-27(31,22-10-6-5-7-11-22)23-12-8-13-25(30)18-23/h5-8,10-13,16-18,30-31H,4,9,14-15H2,1-3H3,(H,28,29)/t27-/m0/s1	VACZSLRDDNEVEA-MHZLTWQESA-N	CCCc1cc(NC(C)=O)cc(CC[C@](c2ccccc2)(c2cc(O)ccc2)O)c1OC	0	InChI=1S/C27H31NO4/c1-4-9-20-16-24(28-19(2)29)17-21(26(20)32-3)14-15-27(31,22-10-6-5-7-11-22)23-12-8-13-25(30)18-23/h5-8,10-13,16-18,30-31H,4,9,14-15H2,1-3H3,(H,28,29)/t27-/m0/s1	1	VACZSLRDDNEVEA-MHZLTWQESA-N	1	
0	0	fnsAb@EIjBHRYegY}UuYrVoA`@@b@Jj`@@@	COCCCc1cc2cc3c(Cl)ccc(O)c3c(C)c2cc1O	InChI=1S/C19H19ClO3/c1-11-14-10-18(22)12(4-3-7-23-2)8-13(14)9-15-16(20)5-6-17(21)19(11)15/h5-6,8-10,21-22H,3-4,7H2,1-2H3	VCJCWZOIEHVHEI-UHFFFAOYSA-N	Cc(c1cc(O)c(CCCOC)cc1cc12)c1c(O)ccc2Cl	0	InChI=1S/C19H19ClO3/c1-11-14-10-18(22)12(4-3-7-23-2)8-13(14)9-15-16(20)5-6-17(21)19(11)15/h5-6,8-10,21-22H,3-4,7H2,1-2H3	1	VCJCWZOIEHVHEI-UHFFFAOYSA-N	1	
1	1	fko`J@LbTyMQsv@HrQIZJKYJQJUSJYSAIJiZYjjiiiijaZ@@	CO[C@](C)(CCc1occ(-c2ccsc2)c1O)C(=O)NC(=O)CC(=O)OC(C)=O	InChI=1S/C19H21NO8S/c1-11(21)28-16(23)8-15(22)20-18(25)19(2,26-3)6-4-14-17(24)13(9-27-14)12-5-7-29-10-12/h5,7,9-10,24H,4,6,8H2,1-3H3,(H,20,22,25)/t19-/m1/s1	HYKXEEOPRMCKSW-LJQANCHMSA-N	C[C@@](CCc([o]cc1-c2c[s]cc2)c1O)(C(NC(CC(OC(C)=O)=O)=O)=O)OC	0	InChI=1S/C19H21NO8S/c1-11(21)28-16(23)8-15(22)20-18(25)19(2,26-3)6-4-14-17(24)13(9-27-14)12-5-7-29-10-12/h5,7,9-10,24H,4,6,8H2,1-3H3,(H,20,22,25)/t19-/m1/s1	1	HYKXEEOPRMCKSW-LJQANCHMSA-N	1	
2	2	edRPFL@NAIk`XPHarP|dLbbbTRjRdLVbbTTLUcD`qvstDCEUUUPLEDqB@Rr`@	C[C@@H](C[C@@H]1C=CCc2c(C(=O)O)cc(O)c(O)c21)C(F)(F)CCCc1ccc(C(=O)O)c(Cl)c1	InChI=1S/C25H25ClF2O6/c1-13(25(27,28)9-3-4-14-7-8-17(23(31)32)19(26)11-14)10-15-5-2-6-16-18(24(33)34)12-20(29)22(30)21(15)16/h2,5,7-8,11-13,15,29-30H,3-4,6,9-10H2,1H3,(H,31,32)(H,33,34)/t13-,15-/m0/s1	CBUSADRYHRQGCF-ZFWWWQNUSA-N	C[C@@H](C[C@H](C=CCc1c(cc2O)C(O)=O)c1c2O)C(CCCc(cc1)cc(Cl)c1C(O)=O)(F)F	0	InChI=1S/C25H25ClF2O6/c1-13(25(27,28)9-3-4-14-7-8-17(23(31)32)19(26)11-14)10-15-5-2-6-16-18(24(33)34)12-20(29)22(30)21(15)16/h2,5,7-8,11-13,15,29-30H,3-4,6,9-10H2,1H3,(H,31,32)(H,33,34)/t13-,15-/m0/s1	1	CBUSADRYHRQGCF-ZFWWWQNUSA-N	1	
1	1	eodTFH@OCbCGMkg`ICHhhmMDhhuEDhheKFAMKJnachH@Haj`RJa`b@I@@	Cc1cnc(O)c2c1[C@@H](NC(=O)c1c(O)ccc3ccc(F)c(O)c13)C=C(C(=O)O)C2	InChI=1S/C22H17FN2O6/c1-9-8-24-20(28)12-6-11(22(30)31)7-14(16(9)12)25-21(29)18-15(26)5-3-10-2-4-13(23)19(27)17(10)18/h2-5,7-8,14,26-27H,6H2,1H3,(H,24,28)(H,25,29)(H,30,31)/t14-/m0/s1	QXIZNOYGTCUFNF-AWEZNQCLSA-N	Cc(c1c2CC(C(O)=O)=C[C@@H]1NC(c(c(O)ccc1cc3)c1c(O)c3F)=O)cnc2O	0	InChI=1S/C22H17FN2O6/c1-9-8-24-20(28)12-6-11(22(30)31)7-14(16(9)12)25-21(29)18-15(26)5-3-10-2-4-13(23)19(27)17(10)18/h2-5,7-8,14,26-27H,6H2,1H3,(H,24,28)(H,25,29)(H,30,31)/t14-/m0/s1	1	QXIZNOYGTCUFNF-AWEZNQCLSA-N	1	
0	0	feg`p@F`PHugYEMEEEEBkEDldiJKT\v`JBZ`H@@@@@	Cc1cc2cccnc2cc1Cc1c(O)cc(O)c(C(=O)O)c1C(=O)O	InChI=1S/C19H15NO6/c1-9-5-10-3-2-4-20-13(10)7-11(9)6-12-14(21)8-15(22)17(19(25)26)16(12)18(23)24/h2-5,7-8,21-22H,6H2,1H3,(H,23,24)(H,25,26)	GAQBCZSPHUDJKA-UHFFFAOYSA-N	Cc1cc2cccnc2cc1Cc(c(C(O)=O)c(C(O)=O)c(O)c1)c1O	0	InChI=1S/C19H15NO6/c1-9-5-10-3-2-4-20-13(10)7-11(9)6-12-14(21)8-15(22)17(19(25)26)16(12)18(23)24/h2-5,7-8,21-22H,6H2,1H3,(H,23,24)(H,25,26)	1	GAQBCZSPHUDJKA-UHFFFAOYSA-N	1	
2	2	ehTPA@@@DEEkgo`\bfbbbbbTrtTaSTtTDLlbZ@B`JbjjjfXDIDx`@	C[C@@H](CC(C(=O)O)C(=O)O)c1c([C@@H](C)C(C)(C)C)c(C(=O)O)c2c(O)cccc2c1CCO	InChI=1S/C25H32O8/c1-12(11-16(22(28)29)23(30)31)18-15(9-10-26)14-7-6-8-17(27)20(14)21(24(32)33)19(18)13(2)25(3,4)5/h6-8,12-13,16,26-27H,9-11H2,1-5H3,(H,28,29)(H,30,31)(H,32,33)/t12-,13+/m0/s1	XIRSEFBZUOTKER-QWHCGFSZSA-N	C[C@@H](CC(C(O)=O)C(O)=O)c1c(CCO)c2cccc(O)c2c(C(O)=O)c1[C@@H](C)C(C)(C)C	0	InChI=1S/C25H32O8/c1-12(11-16(22(28)29)23(30)31)18-15(9-10-26)14-7-6-8-17(27)20(14)21(24(32)33)19(18)13(2)25(3,4)5/h6-8,12-13,16,26-27H,9-11H2,1-5H3,(H,28,29)(H,30,31)(H,32,33)/t12-,13+/m0/s1	1	XIRSEFBZUOTKER-QWHCGFSZSA-N	1	
0	0	fik@q@KN|EoPQ@``hRDaHRDcDbD`TQDaFZUF@B`IZJih@@@	CCCc1cc2ccc(CC)c(Cl)c2c(S(=O)(=O)O)c1OCC(=O)O	InChI=1S/C17H19ClO6S/c1-3-5-12-8-11-7-6-10(4-2)15(18)14(11)17(25(21,22)23)16(12)24-9-13(19)20/h6-8H,3-5,9H2,1-2H3,(H,19,20)(H,21,22,23)	BURYOOCCNAOZSB-UHFFFAOYSA-N	CCCc(cc(ccc(CC)c1Cl)c1c1S(O)(=O)=O)c1OCC(O)=O	0	InChI=1S/C17H19ClO6S/c1-3-5-12-8-11-7-6-10(4-2)15(18)14(11)17(25(21,22)23)16(12)24-9-13(19)20/h6-8H,3-5,9H2,1-2H3,(H,19,20)(H,21,22,23)	1	BURYOOCCNAOZSB-UHFFFAOYSA-N	1	
3	3	fdeA`@@RBeMkJ}kLyhwhuUA@UUCbBYGH@	CO[C@@H]1Cc2ccc3c(c2[C@@H](O)C1)CC=C[C@H]3O	InChI=1S/C15H18O3/c1-18-10-7-9-5-6-11-12(3-2-4-13(11)16)15(9)14(17)8-10/h2,4-6,10,13-14,16-17H,3,7-8H2,1H3/t10-,13-,14+/m1/s1	CPYSXNXPYUEENY-HONMWMINSA-N	CO[C@@H](C[C@@H]1O)Cc2c1c(CC=C[C@H]1O)c1cc2	0	InChI=1S/C15H18O3/c1-18-10-7-9-5-6-11-12(3-2-4-13(11)16)15(9)14(17)8-10/h2,4-6,10,13-14,16-17H,3,7-8H2,1H3/t10-,13-,14+/m1/s1	1	CPYSXNXPYUEENY-HONMWMINSA-N	1	
3	3	fcAp@@HEkMYyEMEDhihiTiilhcV}DkU{ZhHH@bj``@LXPTe@@	O=C(O)[C@@H](CO)c1c(O)ccc2ccc3c(c12)[C@H](O)c1c(O)cccc1[C@H]3O	InChI=1S/C21H18O7/c22-8-12(21(27)28)16-14(24)7-5-9-4-6-11-18(15(9)16)20(26)17-10(19(11)25)2-1-3-13(17)23/h1-7,12,19-20,22-26H,8H2,(H,27,28)/t12-,19+,20+/m0/s1	XQBQNDWHXFEVBV-NXXCRTJYSA-N	OC[C@H](C(O)=O)c(c1c([C@@H](c2c([C@H]3O)cccc2O)O)c3ccc1cc1)c1O	0	InChI=1S/C21H18O7/c22-8-12(21(27)28)16-14(24)7-5-9-4-6-11-18(15(9)16)20(26)17-10(19(11)25)2-1-3-13(17)23/h1-7,12,19-20,22-26H,8H2,(H,27,28)/t12-,19+,20+/m0/s1	1	XQBQNDWHXFEVBV-NXXCRTJYSA-N	1	
4	5	edRXA@@N`DIOLioh\bfbbTRrTTTJLtVTRHf`QSPsPPRUTEAEUUQFAb\ft`dP	C[C@H](CCO)c1ccc(/C=C(/O)c2cc3c(cc2C(=O)O)[C@H](O)CC[C@@H]3O)cc1[N@H+]([O-])CCO	InChI=1S/C25H31NO8/c1-14(6-8-27)16-3-2-15(10-21(16)26(34)7-9-28)11-24(31)19-12-17-18(13-20(19)25(32)33)23(30)5-4-22(17)29/h2-3,10-14,22-23,26-31H,4-9H2,1H3,(H,32,33)/b24-11+/t14-,22+,23-/m1/s1	DDHUNJXICITZTC-RQECHZGKSA-N	C[C@H](CCO)c(ccc(/C=C(\c(cc([C@H](CC[C@H]1O)O)c1c1)c1C(O)=O)/O)c1)c1N(CCO)O	0	InChI=1S/C25H31NO8/c1-14(6-8-27)16-3-2-15(10-21(16)26(34)7-9-28)11-24(31)19-12-17-18(13-20(19)25(32)33)23(30)5-4-22(17)29/h2-3,10-14,22-23,27-31,34H,4-9H2,1H3,(H,32,33)/b24-11+/t14-,22+,23-/m1/s1	0	UPAGHFQYEGQIFK-RQECHZGKSA-N	0	
0	0	fi{QPBHU@aQQpeGYEMEEEEDmDUDjJqhuZt@E@UEMRD@@	CCCc1c(C)cc2c(CC)c3c(c(O)c2c1[N+](=O)[O-])C(=O)NC3=O	InChI=1S/C18H18N2O5/c1-4-6-10-8(3)7-11-9(5-2)12-14(18(23)19-17(12)22)16(21)13(11)15(10)20(24)25/h7,21H,4-6H2,1-3H3,(H,19,22,23)	XGTDKNDDTRESPO-UHFFFAOYSA-N	CCCc(c(C)cc1c(CC)c(C(NC2=O)=O)c2c(O)c11)c1[N+]([O-])=O	0	InChI=1S/C18H18N2O5/c1-4-6-10-8(3)7-11-9(5-2)12-14(18(23)19-17(12)22)16(21)13(11)15(10)20(24)25/h7,21H,4-6H2,1-3H3,(H,19,22,23)	1	XGTDKNDDTRESPO-UHFFFAOYSA-N	1	
0	0	fju`J@LPQHpXyJ@HrRPqQQJKJ[QrUj`Z`fF@@@	O=C(O)CC(=O)N(CC(=O)O)S(=O)(=O)c1ccccc1O	InChI=1S/C11H11NO8S/c13-7-3-1-2-4-8(7)21(19,20)12(6-11(17)18)9(14)5-10(15)16/h1-4,13H,5-6H2,(H,15,16)(H,17,18)	PNOSSZAPOUXCQY-UHFFFAOYSA-N	OC(CC(N(CC(O)=O)S(c(cccc1)c1O)(=O)=O)=O)=O	0	InChI=1S/C11H11NO8S/c13-7-3-1-2-4-8(7)21(19,20)12(6-11(17)18)9(14)5-10(15)16/h1-4,13H,5-6H2,(H,15,16)(H,17,18)	1	PNOSSZAPOUXCQY-UHFFFAOYSA-N	1	
3	4	eh\XN@@J@DMCAgolbfTRTTTQbRTRbTRe|BfVnAZZjfjj@J@a`CCaRJrPXP	Cc1ccccc1[C@@H]1c2cccc(O)c2C[C@H](N/C(=C/C(=O)O)CC(=O)O)[C@H]1CCC(=O)O	InChI=1S/C25H27NO7/c1-14-5-2-3-6-16(14)25-17-7-4-8-21(27)19(17)13-20(18(25)9-10-22(28)29)26-15(11-23(30)31)12-24(32)33/h2-8,11,18,20,25-27H,9-10,12-13H2,1H3,(H,28,29)(H,30,31)(H,32,33)/b15-11+/t18-,20+,25-/m1/s1	GPQPGPXVGSDXEY-YGJWHJFDSA-N	Cc1c([C@@H]([C@H](CCC(O)=O)[C@H](C2)N/C(/CC(O)=O)=C/C(O)=O)c3c2c(O)ccc3)cccc1	0	InChI=1S/C25H27NO7/c1-14-5-2-3-6-16(14)25-17-7-4-8-21(27)19(17)13-20(18(25)9-10-22(28)29)26-15(11-23(30)31)12-24(32)33/h2-8,11,18,20,25-27H,9-10,12-13H2,1H3,(H,28,29)(H,30,31)(H,32,33)/b15-11+/t18-,20+,25-/m1/s1	1	GPQPGPXVGSDXEY-YGJWHJFDSA-N	1	
2	3	ed\XJH@EDHbnm`LSHhdmHedheDideeKDedtCCSUUUAPTUSUTRCDBdBD@	C/C=C(/Br)OC[C@](C)(CCC[C@H](CC)OC(=O)C1CCCCC1)CNc1cc(OC)ccc1O	InChI=1S/C27H42BrNO5/c1-5-21(34-26(31)20-11-8-7-9-12-20)13-10-16-27(3,19-33-25(28)6-2)18-29-23-17-22(32-4)14-15-24(23)30/h6,14-15,17,20-21,29-30H,5,7-13,16,18-19H2,1-4H3/b25-6-/t21-,27+/m0/s1	VPMBOBDFAMEJSK-YRIGCINASA-N	CC[C@@H](CCC[C@](C)(CNc(cc(cc1)OC)c1O)CO/C(/Br)=C\C)OC(C1CCCCC1)=O	0	InChI=1S/C27H42BrNO5/c1-5-21(34-26(31)20-11-8-7-9-12-20)13-10-16-27(3,19-33-25(28)6-2)18-29-23-17-22(32-4)14-15-24(23)30/h6,14-15,17,20-21,29-30H,5,7-13,16,18-19H2,1-4H3/b25-6-/t21-,27+/m0/s1	1	VPMBOBDFAMEJSK-YRIGCINASA-N	1	
0	0	ek`TJ@@KI`DFMCLbfbbtraTTRbrtrDdrJZFvNZB@ih@@Hf`D@@	O=C(O)c1ccc(O)c(C(=O)Nc2ccc(-c3ccc[nH]3)c3ccccc23)c1O	InChI=1S/C22H16N2O5/c25-18-10-8-15(22(28)29)20(26)19(18)21(27)24-17-9-7-14(16-6-3-11-23-16)12-4-1-2-5-13(12)17/h1-11,23,25-26H,(H,24,27)(H,28,29)	PWPLDZUPFGSZIM-UHFFFAOYSA-N	OC(c(ccc(O)c1C(Nc2ccc(-c3ccc[nH]3)c3ccccc23)=O)c1O)=O	0	InChI=1S/C22H16N2O5/c25-18-10-8-15(22(28)29)20(26)19(18)21(27)24-17-9-7-14(16-6-3-11-23-16)12-4-1-2-5-13(12)17/h1-11,23,25-26H,(H,24,27)(H,28,29)	1	PWPLDZUPFGSZIM-UHFFFAOYSA-N	1	
0	0	fj}A`@@AKdTTTTTRRVrKAJ}ZL@@AADU@@@@	Cc1cc2c(CCO)c3ccccc3c(O)c2c(C)c1O	InChI=1S/C18H18O3/c1-10-9-15-13(7-8-19)12-5-3-4-6-14(12)18(21)16(15)11(2)17(10)20/h3-6,9,19-21H,7-8H2,1-2H3	IUDHCOWAKBZTMD-UHFFFAOYSA-N	Cc(cc(c(CCO)c(cccc1)c1c1O)c1c1C)c1O	0	InChI=1S/C18H18O3/c1-10-9-15-13(7-8-19)12-5-3-4-6-14(12)18(21)16(15)11(2)17(10)20/h3-6,9,19-21H,7-8H2,1-2H3	1	IUDHCOWAKBZTMD-UHFFFAOYSA-N	1	
2	2	fas`P@O@QrNQSJJKQIJJYHir\eZjjBBXjhTDUH@	CCOc1cccc([C@H](O)[C@H](CCc2cc(C)c[nH]2)CC(=O)O)c1	InChI=1S/C19H25NO4/c1-3-24-17-6-4-5-14(10-17)19(23)15(11-18(21)22)7-8-16-9-13(2)12-20-16/h4-6,9-10,12,15,19-20,23H,3,7-8,11H2,1-2H3,(H,21,22)/t15-,19+/m1/s1	WHDQDZAQXJTETH-BEFAXECRSA-N	CCOc1cccc([C@@H]([C@H](CCc2cc(C)c[nH]2)CC(O)=O)O)c1	0	InChI=1S/C19H25NO4/c1-3-24-17-6-4-5-14(10-17)19(23)15(11-18(21)22)7-8-16-9-13(2)12-20-16/h4-6,9-10,12,15,19-20,23H,3,7-8,11H2,1-2H3,(H,21,22)/t15-,19+/m1/s1	1	WHDQDZAQXJTETH-BEFAXECRSA-N	1	
0	0	fikab@Lb[tDadTRTtJTRTVRtuN^C@DMP@UTt@@@	CCc1cc(CCC(=O)c2cccc(F)c2)cc(CNC(=O)OC)c1	InChI=1S/C20H22FNO3/c1-3-14-9-15(11-16(10-14)13-22-20(24)25-2)7-8-19(23)17-5-4-6-18(21)12-17/h4-6,9-12H,3,7-8,13H2,1-2H3,(H,22,24)	SFWWRFLYELGIHD-UHFFFAOYSA-N	CCc1cc(CCC(c2cccc(F)c2)=O)cc(CNC(OC)=O)c1	0	InChI=1S/C20H22FNO3/c1-3-14-9-15(11-16(10-14)13-22-20(24)25-2)7-8-19(23)17-5-4-6-18(21)12-17/h4-6,9-12H,3,7-8,13H2,1-2H3,(H,22,24)	1	SFWWRFLYELGIHD-UHFFFAOYSA-N	1	
0	0	ehR\J@@KBj`DAiglbbTRbbTVtrbRbRQrT\ZzVv~AZ`bJbjfUjjhe@@@	CCCOC(=O)c1c(Cc2nc(O)c[nH]2)ccc(-n2cc3c(c2)CC=CC3)c1CCC(=O)O	InChI=1S/C25H27N3O5/c1-2-11-33-25(32)24-16(12-21-26-13-22(29)27-21)7-9-20(19(24)8-10-23(30)31)28-14-17-5-3-4-6-18(17)15-28/h3-4,7,9,13-15,29H,2,5-6,8,10-12H2,1H3,(H,26,27)(H,30,31)	FSSOHFAZSOYFBL-UHFFFAOYSA-N	CCCOC(c1c(CCC(O)=O)c(-[n]2cc(CC=CC3)c3c2)ccc1Cc1nc(O)c[nH]1)=O	0	InChI=1S/C25H27N3O5/c1-2-11-33-25(32)24-16(12-21-26-13-22(29)27-21)7-9-20(19(24)8-10-23(30)31)28-14-17-5-3-4-6-18(17)15-28/h3-4,7,9,13-15,29H,2,5-6,8,10-12H2,1H3,(H,26,27)(H,30,31)	1	FSSOHFAZSOYFBL-UHFFFAOYSA-N	1	
1	2	fcoPp@O]@b`h{rJYSIIQQQQZ[PiN}elumSMTaTEDuPpBhL`	C[C@@H](c1ccc(O)[nH]1)c1[nH]c2cccc(O)c2c1CO/C=C/C(=O)CC(=O)O	InChI=1S/C20H20N2O6/c1-11(14-5-6-17(25)21-14)20-13(10-28-8-7-12(23)9-18(26)27)19-15(22-20)3-2-4-16(19)24/h2-8,11,21-22,24-25H,9-10H2,1H3,(H,26,27)/b8-7+/t11-/m0/s1	LQWRDXZCKQOMOK-AEZGRPFRSA-N	C[C@@H](c([nH]1)ccc1O)c([nH]c1ccc2)c(CO/C=C/C(CC(O)=O)=O)c1c2O	0	InChI=1S/C20H20N2O6/c1-11(14-5-6-17(25)21-14)20-13(10-28-8-7-12(23)9-18(26)27)19-15(22-20)3-2-4-16(19)24/h2-8,11,21-22,24-25H,9-10H2,1H3,(H,26,27)/b8-7+/t11-/m0/s1	1	LQWRDXZCKQOMOK-AEZGRPFRSA-N	1	
0	0	feoP`@JQAuJ[e[]UfWkbaRlyNZmhHJ@@HJj`A@@	COc1cccc2c1[nH]c1cc3c(cc12)c(C(C)(C)O)cc1cc[nH]c13	InChI=1S/C22H20N2O2/c1-22(2,25)17-9-12-7-8-23-20(12)16-11-18-15(10-14(16)17)13-5-4-6-19(26-3)21(13)24-18/h4-11,23-25H,1-3H3	CGZQMTBFZLQKRY-UHFFFAOYSA-N	CC(C)(c1c(cc(c2cccc(OC)c2[nH]2)c2c2)c2c2[nH]ccc2c1)O	0	InChI=1S/C22H20N2O2/c1-22(2,25)17-9-12-7-8-23-20(12)16-11-18-15(10-14(16)17)13-5-4-6-19(26-3)21(13)24-18/h4-11,23-25H,1-3H3	1	CGZQMTBFZLQKRY-UHFFFAOYSA-N	1	
0	0	fleAR@HHdFH@cIICEEEDlic^\eZ@H`A`@@@	O=C(O)c1cccc(O)c1S(=O)(=O)c1ccccc1	InChI=1S/C13H10O5S/c14-11-8-4-7-10(13(15)16)12(11)19(17,18)9-5-2-1-3-6-9/h1-8,14H,(H,15,16)	WQAAHUZNOXAYPQ-UHFFFAOYSA-N	OC(c1cccc(O)c1S(c1ccccc1)(=O)=O)=O	0	InChI=1S/C13H10O5S/c14-11-8-4-7-10(13(15)16)12(11)19(17,18)9-5-2-1-3-6-9/h1-8,14H,(H,15,16)	1	WQAAHUZNOXAYPQ-UHFFFAOYSA-N	1	
0	0	eghPNH@HDLAFik`@cIIJhhidldhleMEdhXyxdUl\mPP@@AERthD@@@	O=C1C=CC(=O)C(Cc2cc(O)cc3cc4ccc(O)c(CS(=O)(=O)O)c4cc23)=C1	InChI=1S/C22H16O7S/c23-16-2-4-21(25)15(9-16)6-14-8-17(24)7-13-5-12-1-3-22(26)20(11-30(27,28)29)19(12)10-18(13)14/h1-5,7-10,24,26H,6,11H2,(H,27,28,29)	PCOOFGNMIZIVOY-UHFFFAOYSA-N	Oc1cc(CC(C(C=C2)=O)=CC2=O)c(cc(c(CS(O)(=O)=O)c(cc2)O)c2c2)c2c1	0	InChI=1S/C22H16O7S/c23-16-2-4-21(25)15(9-16)6-14-8-17(24)7-13-5-12-1-3-22(26)20(11-30(27,28)29)19(12)10-18(13)14/h1-5,7-10,24,26H,6,11H2,(H,27,28,29)	1	PCOOFGNMIZIVOY-UHFFFAOYSA-N	1	
0	0	fle`P@L@PYJSJoLrzjMzKUUHTBT@@@	C=Cc1oc2ccc(O)cc2c1CNC(=O)OCC	InChI=1S/C14H15NO4/c1-3-12-11(8-15-14(17)18-4-2)10-7-9(16)5-6-13(10)19-12/h3,5-7,16H,1,4,8H2,2H3,(H,15,17)	MRUYQVBQBYSATJ-UHFFFAOYSA-N	CCOC(NCc1c(C=C)[o]c(cc2)c1cc2O)=O	0	InChI=1S/C14H15NO4/c1-3-12-11(8-15-14(17)18-4-2)10-7-9(16)5-6-13(10)19-12/h3,5-7,16H,1,4,8H2,2H3,(H,15,17)	1	MRUYQVBQBYSATJ-UHFFFAOYSA-N	1	
2	2	fluA`@@HCdTtTRbtRRHeZLzKU@dEUTJLQR@@	COc1c(C)cc2c3c1CC=C[C@H]3C=C[C@H]2C(=O)O	InChI=1S/C16H16O3/c1-9-8-13-11(16(17)18)7-6-10-4-3-5-12(14(10)13)15(9)19-2/h3-4,6-8,10-11H,5H2,1-2H3,(H,17,18)/t10-,11+/m0/s1	XOEIVXWQKPBNIF-WDEREUQCSA-N	Cc1cc([C@@H](C=C[C@@H]2C=CC3)C(O)=O)c2c3c1OC	0	InChI=1S/C16H16O3/c1-9-8-13-11(16(17)18)7-6-10-4-3-5-12(14(10)13)15(9)19-2/h3-4,6-8,10-11H,5H2,1-2H3,(H,17,18)/t10-,11+/m0/s1	1	XOEIVXWQKPBNIF-WDEREUQCSA-N	1	
