tetra	ez	Structure of rdSMILES [idcode]	rdSMILES	rdInChI	rdInChIKey	dwSmiles	diff_rd_dw_SMILES	dwInChI	diff_rd_dw_inchi	dwInChI-Key	diff_rd_dw_inchikey	
1	1	fleAR@FF]EHHcHhhheehicNBmzZjhHbXHXP@	CCC1=C(Cl)[C@H](O)c2c(O)c(C(=O)O)cc(O)c2C1	InChI=1S/C13H13ClO5/c1-2-5-3-6-8(15)4-7(13(18)19)11(16)9(6)12(17)10(5)14/h4,12,15-17H,2-3H2,1H3,(H,18,19)/t12-/m1/s1	IEMASGYMWHMPDO-GFCCVEGCSA-N	CCC(Cc(c(O)c1)c([C@H]2O)c(O)c1C(O)=O)=C2Cl	0	InChI=1S/C13H13ClO5/c1-2-5-3-6-8(15)4-7(13(18)19)11(16)9(6)12(17)10(5)14/h4,12,15-17H,2-3H2,1H3,(H,18,19)/t12-/m1/s1	1	IEMASGYMWHMPDO-GFCCVEGCSA-N	1	
0	0	ek`XJ@@E@DAGElbfbbbbebbVbJffdTl|RJZFZ@H@H@`Hf`@@@	CCc1cccc2c1c(C(C)=O)cc1cc(OC)c3ncc(O)c(C(=O)O)c3c12	InChI=1S/C23H19NO5/c1-4-12-6-5-7-14-18(12)15(11(2)25)8-13-9-17(29-3)22-21(19(13)14)20(23(27)28)16(26)10-24-22/h5-10,26H,4H2,1-3H3,(H,27,28)	CHQQXQBYNOYWGI-UHFFFAOYSA-N	CCc1c(c(C(C)=O)cc2cc(OC)c3ncc(O)c(C(O)=O)c3c22)c2ccc1	0	InChI=1S/C23H19NO5/c1-4-12-6-5-7-14-18(12)15(11(2)25)8-13-9-17(29-3)22-21(19(13)14)20(23(27)28)16(26)10-24-22/h5-10,26H,4H2,1-3H3,(H,27,28)	1	CHQQXQBYNOYWGI-UHFFFAOYSA-N	1	
0	1	fi{@`@@HrJZJIQYZEQQIXVkNzMhH@@IhH@@@@	CCC(=Cc1cccc(-c2ccccc2C(=O)O)c1)c1ccccc1	InChI=1S/C23H20O2/c1-2-18(19-10-4-3-5-11-19)15-17-9-8-12-20(16-17)21-13-6-7-14-22(21)23(24)25/h3-16H,2H2,1H3,(H,24,25)	BCCMKIXOLWKIBF-UHFFFAOYSA-N	CCC(c1ccccc1)=Cc1cccc(-c(cccc2)c2C(O)=O)c1	0	InChI=1S/C23H20O2/c1-2-18(19-10-4-3-5-11-19)15-17-9-8-12-20(16-17)21-13-6-7-14-22(21)23(24)25/h3-16H,2H2,1H3,(H,24,25)	1	BCCMKIXOLWKIBF-UHFFFAOYSA-N	1	
1	1	eghXJH@IbILae`HcHhhdmCEDhehldhjpIxDdUMmAAC@PUTDQPAAE@@	CCOC[C@H]1c2cc(O)cc(C(=O)Oc3ccccc3Cl)c2Cc2cncc(O)c21	InChI=1S/C23H20ClNO5/c1-2-29-12-18-16-8-14(26)9-17(23(28)30-21-6-4-3-5-19(21)24)15(16)7-13-10-25-11-20(27)22(13)18/h3-6,8-11,18,26-27H,2,7,12H2,1H3/t18-/m0/s1	MYMOYKDRRMWOBI-SFHVURJKSA-N	CCOC[C@@H](c1cc(O)cc(C(Oc(cccc2)c2Cl)=O)c1C1)c2c1cncc2O	0	InChI=1S/C23H20ClNO5/c1-2-29-12-18-16-8-14(26)9-17(23(28)30-21-6-4-3-5-19(21)24)15(16)7-13-10-25-11-20(27)22(13)18/h3-6,8-11,18,26-27H,2,7,12H2,1H3/t18-/m0/s1	1	MYMOYKDRRMWOBI-SFHVURJKSA-N	1	
2	2	fleaP@D`PrsdfyfuVDhwfjdHJJxQbJP@	CO[C@@H]1C=C(O)[C@H](C(=O)O)c2ccc(C#N)c(O)c21	InChI=1S/C13H11NO5/c1-19-9-4-8(15)10(13(17)18)7-3-2-6(5-14)12(16)11(7)9/h2-4,9-10,15-16H,1H3,(H,17,18)/t9-,10-/m1/s1	HNNRPRQCIZEBRC-NXEZZACHSA-N	CO[C@H](C=C([C@@H]1C(O)=O)O)c2c1ccc(C#N)c2O	0	InChI=1S/C13H11NO5/c1-19-9-4-8(15)10(13(17)18)7-3-2-6(5-14)12(16)11(7)9/h2-4,9-10,15-16H,1H3,(H,17,18)/t9-,10+/m0/s1	0	HNNRPRQCIZEBRC-VHSXEESVSA-N	0	
1	1	ff}@b@IU@DYHihdiXdidlnB]z`HJ@BjhHLP@	CCc1cc([C@@H](O)c2ccccc2SC)ccc1CCCO	InChI=1S/C19H24O2S/c1-3-14-13-16(11-10-15(14)7-6-12-20)19(21)17-8-4-5-9-18(17)22-2/h4-5,8-11,13,19-21H,3,6-7,12H2,1-2H3/t19-/m1/s1	DSJRDKSYAQTBAD-LJQANCHMSA-N	CCc1c(CCCO)ccc([C@H](c(cccc2)c2SC)O)c1	0	InChI=1S/C19H24O2S/c1-3-14-13-16(11-10-15(14)7-6-12-20)19(21)17-8-4-5-9-18(17)22-2/h4-5,8-11,13,19-21H,3,6-7,12H2,1-2H3/t19-/m1/s1	1	DSJRDKSYAQTBAD-LJQANCHMSA-N	1	
2	2	fa{@R@BN}tDQdTTRTJbTRLrVXIQhijvZfejZjejYAhE@@	COc1c(Cl)ccc2c1=C(C(=O)O)[C@H]1C=2CC=C2C=C(O)C=C[C@@H]21	InChI=1S/C19H15ClO4/c1-24-18-14(20)7-6-13-12-4-2-9-8-10(21)3-5-11(9)15(12)17(16(13)18)19(22)23/h2-3,5-8,11,15,21H,4H2,1H3,(H,22,23)/t11-,15+/m0/s1	XZTFFVQHLGPVEF-XHDPSFHLSA-N	COC(C(C(C=C1)=C2[C@H]3[C@@H](C=CC(O)=C4)C4=CC2)=C3C(O)=O)=C1Cl	0	InChI=1S/C19H15ClO4/c1-24-18-14(20)7-6-13-12-4-2-9-8-10(21)3-5-11(9)15(12)17(16(13)18)19(22)23/h2-3,5-8,11,15,21H,4H2,1H3,(H,22,23)/t11-,15-/m0/s1	0	XZTFFVQHLGPVEF-NHYWBVRUSA-N	0	
0	0	ffcPP@FA@bJ\bfbbRtRbTRheNBVkPPQLDpA@@@	O=C(O)c1ccc(C(=O)O)c(Nc2c[nH]c3ccccc23)c1	InChI=1S/C16H12N2O4/c19-15(20)9-5-6-11(16(21)22)13(7-9)18-14-8-17-12-4-2-1-3-10(12)14/h1-8,17-18H,(H,19,20)(H,21,22)	NWXPJJNNBGHVKS-UHFFFAOYSA-N	OC(c(cc1)cc(Nc2c[nH]c3c2cccc3)c1C(O)=O)=O	0	InChI=1S/C16H12N2O4/c19-15(20)9-5-6-11(16(21)22)13(7-9)18-14-8-17-12-4-2-1-3-10(12)14/h1-8,17-18H,(H,19,20)(H,21,22)	1	NWXPJJNNBGHVKS-UHFFFAOYSA-N	1	
0	1	eh\TID@I`[GLjnmcko`H`JHrJJJJIIJIYsSSQJHq`QSprJ@@@BbIfYii`@HAd	NC(=O)O/N=C(/C(=O)O)C(=O)C(=O)C(=O)Oc1c2ccccc2c(Cl)c2cc(Cl)cc(O)c12	InChI=1S/C20H10Cl2N2O9/c21-7-5-10-12(11(25)6-7)17(9-4-2-1-3-8(9)13(10)22)32-19(30)16(27)15(26)14(18(28)29)24-33-20(23)31/h1-6,25H,(H2,23,31)(H,28,29)/b24-14+	HIVWUXFDYCJJKA-ZVHZXABRSA-N	NC(O/N=C(\C(C(C(Oc(c(c1cc(Cl)c2)c2O)c(cccc2)c2c1Cl)=O)=O)=O)/C(O)=O)=O	0	InChI=1S/C20H10Cl2N2O9/c21-7-5-10-12(11(25)6-7)17(9-4-2-1-3-8(9)13(10)22)32-19(30)16(27)15(26)14(18(28)29)24-33-20(23)31/h1-6,25H,(H2,23,31)(H,28,29)	0	HIVWUXFDYCJJKA-UHFFFAOYSA-N	0	
0	0	fas`H@C@PqP\m{dTtTRTVRTUfTEiwf``hjfffD@@	COc1c(C(=O)O)cc2[nH]cc(C(=O)CC(=O)O)c2c1OC(C)=O	InChI=1S/C15H13NO8/c1-6(17)24-14-12-8(10(18)4-11(19)20)5-16-9(12)3-7(15(21)22)13(14)23-2/h3,5,16H,4H2,1-2H3,(H,19,20)(H,21,22)	POBQARVBQPWURL-UHFFFAOYSA-N	CC(Oc1c(c(C(CC(O)=O)=O)c[nH]2)c2cc(C(O)=O)c1OC)=O	0	InChI=1S/C15H13NO8/c1-6(17)24-14-12-8(10(18)4-11(19)20)5-16-9(12)3-7(15(21)22)13(14)23-2/h3,5,16H,4H2,1-2H3,(H,19,20)(H,21,22)	1	POBQARVBQPWURL-UHFFFAOYSA-N	1	
0	0	ek`XLH@Ee@h`HaIfVUmV^uUU`RSQKH[Z@@BHa`JBb@@@@	CCOC(=O)c1c2cc(OC)cc(Cl)c2cc2cc(CN)c3ccc(C)cc3c12	InChI=1S/C24H22ClNO3/c1-4-29-24(27)23-20-10-16(28-3)11-21(25)18(20)9-14-8-15(12-26)17-6-5-13(2)7-19(17)22(14)23/h5-11H,4,12,26H2,1-3H3	PCOWBPMNPVZDMU-UHFFFAOYSA-N	CCOC(c1c(cc(cc2Cl)OC)c2cc2cc(CN)c(ccc(C)c3)c3c12)=O	0	InChI=1S/C24H22ClNO3/c1-4-29-24(27)23-20-10-16(28-3)11-21(25)18(20)9-14-8-15(12-26)17-6-5-13(2)7-19(17)22(14)23/h5-11H,4,12,26H2,1-3H3	1	PCOWBPMNPVZDMU-UHFFFAOYSA-N	1	
0	0	figa@@M@rQSISQJKHqIPq`eZ]xmZ@HBHH@Jb@@@	COc1ccc2[nH]c3cccc(Cc4cccc(C(C)C)c4)c3c2c1	InChI=1S/C23H23NO/c1-15(2)17-7-4-6-16(12-17)13-18-8-5-9-22-23(18)20-14-19(25-3)10-11-21(20)24-22/h4-12,14-15,24H,13H2,1-3H3	WUFABSMAWRCFFA-UHFFFAOYSA-N	CC(C)c1cccc(Cc2c(c(cc(cc3)OC)c3[nH]3)c3ccc2)c1	0	InChI=1S/C23H23NO/c1-15(2)17-7-4-6-16(12-17)13-18-8-5-9-22-23(18)20-14-19(25-3)10-11-21(20)24-22/h4-12,14-15,24H,13H2,1-3H3	1	WUFABSMAWRCFFA-UHFFFAOYSA-N	1	
2	3	eodPD@@@AdieeY]yvkoDTL|BRJZhHbJBHjjijDTHeu@@	CCC=C(C)[C@](C)(O)C[C@H]1C=CCc2ccc3c4c(c(OCCC)cc3c21)CC=CC4	InChI=1S/C29H36O2/c1-5-10-20(3)29(4,30)19-22-12-9-11-21-15-16-24-23-13-7-8-14-25(23)27(31-17-6-2)18-26(24)28(21)22/h7-10,12,15-16,18,22,30H,5-6,11,13-14,17,19H2,1-4H3/t22-,29-/m1/s1	LDSSQLBYFXZBNY-KPURRNSFSA-N	CCCOc1cc2c([C@@H](C[C@](C)(C(C)=CCC)O)C=CC3)c3ccc2c2c1CC=CC2	0	InChI=1S/C29H36O2/c1-5-10-20(3)29(4,30)19-22-12-9-11-21-15-16-24-23-13-7-8-14-25(23)27(31-17-6-2)18-26(24)28(21)22/h7-10,12,15-16,18,22,30H,5-6,11,13-14,17,19H2,1-4H3/t22-,29-/m1/s1	1	LDSSQLBYFXZBNY-KPURRNSFSA-N	1	
2	2	fns@`@@MrQQJKQSQQYVDQmVrVj`RHjjjaQBIP@	CCO[C@@H]1C=CCc2c(C)c3c(c(C(C)C)c21)CC=C[C@@H]3CO	InChI=1S/C21H28O2/c1-5-23-18-11-7-9-16-14(4)20-15(12-22)8-6-10-17(20)19(13(2)3)21(16)18/h6-8,11,13,15,18,22H,5,9-10,12H2,1-4H3/t15-,18-/m1/s1	BQYJKYPUNFJKFL-CRAIPNDOSA-N	CCO[C@H]1c2c(C(C)C)c(CC=C[C@@H]3CO)c3c(C)c2CC=C1	0	InChI=1S/C21H28O2/c1-5-23-18-11-7-9-16-14(4)20-15(12-22)8-6-10-17(20)19(13(2)3)21(16)18/h6-8,11,13,15,18,22H,5,9-10,12H2,1-4H3/t15-,18-/m1/s1	1	BQYJKYPUNFJKFL-CRAIPNDOSA-N	1	
0	0	fjma`@D@T{HhhhhhdhbRkQBej`A``B`@@	CCc1ccc(N(C(C)=O)C(=O)c2ccccc2)c(O)c1	InChI=1S/C17H17NO3/c1-3-13-9-10-15(16(20)11-13)18(12(2)19)17(21)14-7-5-4-6-8-14/h4-11,20H,3H2,1-2H3	FGMLUWPVMPFVBV-UHFFFAOYSA-N	CCc(cc1)cc(O)c1N(C(C)=O)C(c1ccccc1)=O	0	InChI=1S/C17H17NO3/c1-3-13-9-10-15(16(20)11-13)18(12(2)19)17(21)14-7-5-4-6-8-14/h4-11,20H,3H2,1-2H3	1	FGMLUWPVMPFVBV-UHFFFAOYSA-N	1	
0	0	fik@H@@HmxL^crJIQJIQQQIMEQSluZ`b@ahHf@@@	COc1cc(O)c(C(=O)O)c(C(=O)OCc2ccc(C(=O)O)cc2)c1	InChI=1S/C17H14O8/c1-24-11-6-12(14(16(21)22)13(18)7-11)17(23)25-8-9-2-4-10(5-3-9)15(19)20/h2-7,18H,8H2,1H3,(H,19,20)(H,21,22)	GRTDZTJPGFJAIU-UHFFFAOYSA-N	COc1cc(C(OCc(cc2)ccc2C(O)=O)=O)c(C(O)=O)c(O)c1	0	InChI=1S/C17H14O8/c1-24-11-6-12(14(16(21)22)13(18)7-11)17(23)25-8-9-2-4-10(5-3-9)15(19)20/h2-7,18H,8H2,1H3,(H,19,20)(H,21,22)	1	GRTDZTJPGFJAIU-UHFFFAOYSA-N	1	
1	1	feg`p@D@ekOQyEEDhheEXlhdXfJ]xkVjPZHJjijF@T@	CC1=C[C@@H](O)c2c(ccc(N3C(=O)C=C(O)CC3=O)c2CCC(=O)O)C1	InChI=1S/C19H19NO6/c1-10-6-11-2-4-14(20-16(23)8-12(21)9-17(20)24)13(3-5-18(25)26)19(11)15(22)7-10/h2,4,7-8,15,21-22H,3,5-6,9H2,1H3,(H,25,26)/t15-/m1/s1	URZCVFNKUUCDMT-OAHLLOKOSA-N	CC(Cc(cc1)c2c(CCC(O)=O)c1N(C(CC(O)=C1)=O)C1=O)=C[C@H]2O	0	InChI=1S/C19H19NO6/c1-10-6-11-2-4-14(20-16(23)8-12(21)9-17(20)24)13(3-5-18(25)26)19(11)15(22)7-10/h2,4,7-8,15,21-22H,3,5-6,9H2,1H3,(H,25,26)/t15-/m1/s1	1	URZCVFNKUUCDMT-OAHLLOKOSA-N	1	
0	0	feg@P@@HSOHidhdieDeeLeCIUoMzuP@@QT@E@@@@	O=C(O)CCc1ccc2ccc(CO)c(Cc3cccc(CO)c3)c2c1	InChI=1S/C22H22O4/c23-13-17-3-1-2-16(10-17)12-21-19(14-24)8-7-18-6-4-15(11-20(18)21)5-9-22(25)26/h1-4,6-8,10-11,23-24H,5,9,12-14H2,(H,25,26)	APOJVIPDCIHZPF-UHFFFAOYSA-N	OCc1cccc(Cc2c(cc(CCC(O)=O)cc3)c3ccc2CO)c1	0	InChI=1S/C22H22O4/c23-13-17-3-1-2-16(10-17)12-21-19(14-24)8-7-18-6-4-15(11-20(18)21)5-9-22(25)26/h1-4,6-8,10-11,23-24H,5,9,12-14H2,(H,25,26)	1	APOJVIPDCIHZPF-UHFFFAOYSA-N	1	
0	0	fi{@p@@HjwhtfyeeUVWnEirPeZB@@@Haf@@@	O=C(O)c1cc(C(=O)O)cc(-c2cc3ccccc3cc2C(=O)O)c1	InChI=1S/C19H12O6/c20-17(21)13-5-12(6-14(7-13)18(22)23)15-8-10-3-1-2-4-11(10)9-16(15)19(24)25/h1-9H,(H,20,21)(H,22,23)(H,24,25)	UFEVJJGADMHXNV-UHFFFAOYSA-N	OC(c1cc(-c2cc3ccccc3cc2C(O)=O)cc(C(O)=O)c1)=O	0	InChI=1S/C19H12O6/c20-17(21)13-5-12(6-14(7-13)18(22)23)15-8-10-3-1-2-4-11(10)9-16(15)19(24)25/h1-9H,(H,20,21)(H,22,23)(H,24,25)	1	UFEVJJGADMHXNV-UHFFFAOYSA-N	1	
0	0	fk`P@M@PsfQSQQFJIQSQPhprVBdoQmTtDEDC@UQ@@@	Cc1cccc(CC(C(=O)O)C(=O)O)c1-n1c(C)cc2c(C(C)(C)C)cccc21	InChI=1S/C24H27NO4/c1-14-8-6-9-16(13-18(22(26)27)23(28)29)21(14)25-15(2)12-17-19(24(3,4)5)10-7-11-20(17)25/h6-12,18H,13H2,1-5H3,(H,26,27)(H,28,29)	VHBSTWFGCUXIBQ-UHFFFAOYSA-N	CC(C)(C)c1cccc2c1cc(C)[n]2-c1c(CC(C(O)=O)C(O)=O)cccc1C	0	InChI=1S/C24H27NO4/c1-14-8-6-9-16(13-18(22(26)27)23(28)29)21(14)25-15(2)12-17-19(24(3,4)5)10-7-11-20(17)25/h6-12,18H,13H2,1-5H3,(H,26,27)(H,28,29)	1	VHBSTWFGCUXIBQ-UHFFFAOYSA-N	1	
1	1	ehRXNH@MaICEco`PHcHhhhhdhUhmEMDidgFEODfnikhHI`h@@`Ahf@HND@@	NC(=O)c1cc(O)c2ccc(C(=O)O)cc2c1[C@@H](O)c1c(Cl)c(C(=O)O)cc2ccccc12	InChI=1S/C24H16ClNO7/c25-20-16(24(32)33)7-10-3-1-2-4-12(10)19(20)21(28)18-14-8-11(23(30)31)5-6-13(14)17(27)9-15(18)22(26)29/h1-9,21,27-28H,(H2,26,29)(H,30,31)(H,32,33)/t21-/m1/s1	PSMAUTAXOASZOP-OAQYLSRUSA-N	NC(c1c([C@H](c(c2ccccc2cc2C(O)=O)c2Cl)O)c2cc(C(O)=O)ccc2c(O)c1)=O	0	InChI=1S/C24H16ClNO7/c25-20-16(24(32)33)7-10-3-1-2-4-12(10)19(20)21(28)18-14-8-11(23(30)31)5-6-13(14)17(27)9-15(18)22(26)29/h1-9,21,27-28H,(H2,26,29)(H,30,31)(H,32,33)/t21-/m1/s1	1	PSMAUTAXOASZOP-OAQYLSRUSA-N	1	
0	1	flyPHBH\@bfoAbfDhyImnUgYeFZZ@Hif@Pp`	O=C(O)c1cc(/C(O)=C/[N+](=O)[O-])nc(O)c1C(=O)O	InChI=1S/C9H6N2O8/c12-5(2-11(18)19)4-1-3(8(14)15)6(9(16)17)7(13)10-4/h1-2,12H,(H,10,13)(H,14,15)(H,16,17)/b5-2-	CPEIJWZCMXSDKT-DJWKRKHSSA-N	[O-][N+](/C=C(/c1nc(O)c(C(O)=O)c(C(O)=O)c1)\O)=O	0	InChI=1S/C9H6N2O8/c12-5(2-11(18)19)4-1-3(8(14)15)6(9(16)17)7(13)10-4/h1-2,12H,(H,10,13)(H,14,15)(H,16,17)	0	CPEIJWZCMXSDKT-UHFFFAOYSA-N	0	
2	2	ffcAR@BZlVhHaIfU]f}[fBLzNXHHjj@a`DRbh@	COc1cc2c(cc1Cl)[C@@H](O)c1cccc(C(=O)O)c1[C@@H]2O	InChI=1S/C16H13ClO5/c1-22-12-6-10-9(5-11(12)17)14(18)7-3-2-4-8(16(20)21)13(7)15(10)19/h2-6,14-15,18-19H,1H3,(H,20,21)/t14-,15+/m0/s1	MBHYFEODVYYOFO-LSDHHAIUSA-N	COc(cc([C@H](c1c([C@@H]2O)cccc1C(O)=O)O)c2c1)c1Cl	0	InChI=1S/C16H13ClO5/c1-22-12-6-10-9(5-11(12)17)14(18)7-3-2-4-8(16(20)21)13(7)15(10)19/h2-6,14-15,18-19H,1H3,(H,20,21)/t14-,15+/m0/s1	1	MBHYFEODVYYOFO-LSDHHAIUSA-N	1	
0	0	fj}QB@BZRBPRYeYum^VBuZNXHHj``bH@@	CCCc1c(NC)c(F)cc2c1[nH]c1c(O)cc(C)cc12	InChI=1S/C17H19FN2O/c1-4-5-10-15-12(8-13(18)16(10)19-3)11-6-9(2)7-14(21)17(11)20-15/h6-8,19-21H,4-5H2,1-3H3	AXFNMPQPZGBLFZ-UHFFFAOYSA-N	CCCc1c2[nH]c(c(O)cc(C)c3)c3c2cc(F)c1NC	0	InChI=1S/C17H19FN2O/c1-4-5-10-15-12(8-13(18)16(10)19-3)11-6-9(2)7-14(21)17(11)20-15/h6-8,19-21H,4-5H2,1-3H3	1	AXFNMPQPZGBLFZ-UHFFFAOYSA-N	1	
1	2	fbu`P@B@QYNQSQISQJJEDp_QZfjA`bh`rPI@	C/C=C(\N[C@@H]1C=CCc2c(OC)ccc(O)c21)C(=O)O	InChI=1S/C15H17NO4/c1-3-10(15(18)19)16-11-6-4-5-9-13(20-2)8-7-12(17)14(9)11/h3-4,6-8,11,16-17H,5H2,1-2H3,(H,18,19)/b10-3-/t11-/m1/s1	IVGSPVJLVMOSHZ-LBQOUHFTSA-N	C/C=C(/C(O)=O)\N[C@H](C=CCc1c(cc2)OC)c1c2O	0	InChI=1S/C15H17NO4/c1-3-10(15(18)19)16-11-6-4-5-9-13(20-2)8-7-12(17)14(9)11/h3-4,6-8,11,16-17H,5H2,1-2H3,(H,18,19)/t11-/m1/s1	0	IVGSPVJLVMOSHZ-LLVKDONJSA-N	0	
0	1	fco`r@@mzNZ}`bLbbbbbbRRRarfbbgVrFMHTQLTuSLppHHP	O=C(O)CCc1ccc2[nH]c(C(=O)O)cc2c1/C(Cl)=C1/C=C(C(=O)O)C=CC1	InChI=1S/C20H16ClNO6/c21-18(11-2-1-3-12(8-11)19(25)26)17-10(5-7-16(23)24)4-6-14-13(17)9-15(22-14)20(27)28/h1,3-4,6,8-9,22H,2,5,7H2,(H,23,24)(H,25,26)(H,27,28)/b18-11-	YFUFEANDDLHOPL-WQRHYEAKSA-N	OC(CCc(cc1)c(/C(/Cl)=C(\CC=C2)/C=C2C(O)=O)c2c1[nH]c(C(O)=O)c2)=O	0	InChI=1S/C20H16ClNO6/c21-18(11-2-1-3-12(8-11)19(25)26)17-10(5-7-16(23)24)4-6-14-13(17)9-15(22-14)20(27)28/h1,3-4,6,8-9,22H,2,5,7H2,(H,23,24)(H,25,26)(H,27,28)	0	YFUFEANDDLHOPL-UHFFFAOYSA-N	0	
0	2	eodTJ@@GI`DFNalbfbbtRbRVRTRbUaL\brzfvNZejXIBHJPJb@HGD	CCc1cccc(/C=C\CC=C(C(=O)O)C(=O)c2c[nH]c3cc4onc(O)c4cc23)c1	InChI=1S/C24H20N2O5/c1-2-14-7-5-8-15(10-14)6-3-4-9-16(24(29)30)22(27)19-13-25-20-12-21-18(11-17(19)20)23(28)26-31-21/h3,5-13,25H,2,4H2,1H3,(H,26,28)(H,29,30)/b6-3-,16-9?	AZWGJHNIHYSRTC-ZCTXJBCCSA-N	CCc1cccc(/C=C\CC=C(C(c2c[nH]c3c2cc2c(O)n[o]c2c3)=O)C(O)=O)c1	0	InChI=1S/C24H20N2O5/c1-2-14-7-5-8-15(10-14)6-3-4-9-16(24(29)30)22(27)19-13-25-20-12-21-18(11-17(19)20)23(28)26-31-21/h3,5-13,25H,2,4H2,1H3,(H,26,28)(H,29,30)	0	AZWGJHNIHYSRTC-UHFFFAOYSA-N	0	
2	3	ebVPA@@@DGOBhT\\bbTtRbbbRbNbVbaVVdUPrqwsUTpTpAADUUS@hXSjP\P	COC/C(=C(/c1ccccc1)[C@@H](CC(=O)O)C(=O)OC)c1ccc(CO)c2c1[C@H](CC(=O)O)C=CC2	InChI=1S/C28H30O8/c1-35-16-23(26(17-7-4-3-5-8-17)22(14-25(32)33)28(34)36-2)21-12-11-19(15-29)20-10-6-9-18(27(20)21)13-24(30)31/h3-9,11-12,18,22,29H,10,13-16H2,1-2H3,(H,30,31)(H,32,33)/b26-23+/t18-,22+/m0/s1	RQUCDWOUMRLETJ-VYUKKJBHSA-N	COC/C(/c1c([C@H](CC(O)=O)C=CC2)c2c(CO)cc1)=C(\[C@@H](CC(O)=O)C(OC)=O)/c1ccccc1	0	InChI=1S/C28H30O8/c1-35-16-23(26(17-7-4-3-5-8-17)22(14-25(32)33)28(34)36-2)21-12-11-19(15-29)20-10-6-9-18(27(20)21)13-24(30)31/h3-9,11-12,18,22,29H,10,13-16H2,1-2H3,(H,30,31)(H,32,33)/t18-,22+/m0/s1	0	RQUCDWOUMRLETJ-PGRDOPGGSA-N	0	
0	0	fns@p@@HD{uTfyV]UvUnRMXkV`B@Bh@`@@@	O=C(O)c1cc(O)c2cc(Oc3cccc(O)c3)c(O)cc2c1	InChI=1S/C17H12O6/c18-11-2-1-3-12(7-11)23-16-8-13-9(5-15(16)20)4-10(17(21)22)6-14(13)19/h1-8,18-20H,(H,21,22)	BMXPYWVIWHOJCQ-UHFFFAOYSA-N	OC(c(cc(c1c2)O)cc1cc(O)c2Oc1cc(O)ccc1)=O	0	InChI=1S/C17H12O6/c18-11-2-1-3-12(7-11)23-16-8-13-9(5-15(16)20)4-10(17(21)22)6-14(13)19/h1-8,18-20H,(H,21,22)	1	BMXPYWVIWHOJCQ-UHFFFAOYSA-N	1	
0	2	fly@p@@HlzJ\bfbRaTTQTxIh@IifX@bTz@	O=C(O)/C=C/C(=C\c1cccc(C(=O)O)c1)C(=O)O	InChI=1S/C13H10O6/c14-11(15)5-4-10(13(18)19)7-8-2-1-3-9(6-8)12(16)17/h1-7H,(H,14,15)(H,16,17)(H,18,19)/b5-4+,10-7+	RMATXCWBVXHYGT-YIORLJKJSA-N	OC(/C=C/C(/C(O)=O)=C\c1cccc(C(O)=O)c1)=O	0	InChI=1S/C13H10O6/c14-11(15)5-4-10(13(18)19)7-8-2-1-3-9(6-8)12(16)17/h1-7H,(H,14,15)(H,16,17)(H,18,19)	0	RMATXCWBVXHYGT-UHFFFAOYSA-N	0	
2	2	few`p@F`PZoQiMrlkKZkL|E[vVeft@ADQUUMAJHsJ@@	O=C(O)CCc1cc(C(=O)O)cc2c(O)c3c4c(c12)CC=C[C@H]4N[C@@H]3O	InChI=1S/C19H17NO6/c21-13(22)5-4-8-6-9(19(25)26)7-11-14(8)10-2-1-3-12-15(10)16(17(11)23)18(24)20-12/h1,3,6-7,12,18,20,23-24H,2,4-5H2,(H,21,22)(H,25,26)/t12-,18-/m1/s1	NOEIPYDKFVDQOH-KZULUSFZSA-N	O[C@H]1N[C@H]2c3c1c(O)c(cc(cc1CCC(O)=O)C(O)=O)c1c3CC=C2	0	InChI=1S/C19H17NO6/c21-13(22)5-4-8-6-9(19(25)26)7-11-14(8)10-2-1-3-12-15(10)16(17(11)23)18(24)20-12/h1,3,6-7,12,18,20,23-24H,2,4-5H2,(H,21,22)(H,25,26)/t12-,18+/m0/s1	0	NOEIPYDKFVDQOH-KPZWWZAWSA-N	0	
1	2	fm{`Q@NAbfhIADadTfbTRTTRanfRRcUPQDUSTsTPeHM`	CCC/C=C/C(=O)OC(=O)NCC(F)(F)c1cc(O)cc(C)c1[C@H](C)CC	InChI=1S/C20H27F2NO4/c1-5-7-8-9-17(25)27-19(26)23-12-20(21,22)16-11-15(24)10-14(4)18(16)13(3)6-2/h8-11,13,24H,5-7,12H2,1-4H3,(H,23,26)/b9-8+/t13-/m1/s1	YYIRDFJDKYTLGH-MMQHEFTJSA-N	CCC/C=C/C(OC(NCC(c1c([C@H](C)CC)c(C)cc(O)c1)(F)F)=O)=O	0	InChI=1S/C20H27F2NO4/c1-5-7-8-9-17(25)27-19(26)23-12-20(21,22)16-11-15(24)10-14(4)18(16)13(3)6-2/h8-11,13,24H,5-7,12H2,1-4H3,(H,23,26)/t13-/m1/s1	0	YYIRDFJDKYTLGH-CYBMUJFWSA-N	0	
