tetra	ez	rdSMILES	rdInChI	rdInChIKey
0	0	C=C(Cl)SCc1cccc(-c2ccccc2)c1-c1cc(C)[nH]c1C(=O)O	InChI=1S/C21H18ClNO2S/c1-13-11-18(20(23-13)21(24)25)19-16(12-26-14(2)22)9-6-10-17(19)15-7-4-3-5-8-15/h3-11,23H,2,12H2,1H3,(H,24,25)	KCTCHPJPXSSMIQ-UHFFFAOYSA-N
2	2	CO[C@@H]1C=C(Cl)Cc2c([C@@H](N)O)c(O)c3nc4cc(C(=O)CO)c(S(C)(=O)=O)cc4cc3c21	InChI=1S/C22H21ClN2O7S/c1-32-16-6-10(23)5-12-18(16)13-3-9-4-17(33(2,30)31)11(15(27)8-26)7-14(9)25-20(13)21(28)19(12)22(24)29/h3-4,6-7,16,22,26,28-29H,5,8,24H2,1-2H3/t16-,22+/m1/s1	LASPFJGVMRXAPX-ZHRRBRCNSA-N
1	1	CC(C)Cc1c(OC(=O)[C@@H](CCC(=O)O)C(=O)O)c(Cl)cc2cccc(C(=O)O)c12	InChI=1S/C21H21ClO8/c1-10(2)8-14-17-11(4-3-5-12(17)19(25)26)9-15(22)18(14)30-21(29)13(20(27)28)6-7-16(23)24/h3-5,9-10,13H,6-8H2,1-2H3,(H,23,24)(H,25,26)(H,27,28)/t13-/m0/s1	MLPCXLLUQXCITL-ZDUSSCGKSA-N
3	4	O=C(O)/C=C(\O)NC1=C[C@H]2C(=CCc3cccc(O)c32)C(CCC(=O)O[C@H]2CC[C@H](O)CC2)=C1	InChI=1S/C26H29NO7/c28-18-6-8-19(9-7-18)34-25(33)11-5-16-12-17(27-23(30)14-24(31)32)13-21-20(16)10-4-15-2-1-3-22(29)26(15)21/h1-3,10,12-14,18-19,21,27-30H,4-9,11H2,(H,31,32)/b23-14-/t18-,19-,21-/m0/s1	YJSGEEROKLUBCW-GMTRBRRFSA-N
0	0	COc1cccc2c3c4c(ccc(OC)c4cc12)NC=C3S(N)(=O)=O	InChI=1S/C18H16N2O4S/c1-23-14-5-3-4-10-11(14)8-12-15(24-2)7-6-13-17(12)18(10)16(9-20-13)25(19,21)22/h3-9,20H,1-2H3,(H2,19,21,22)	SDYSDCVRILUOAS-UHFFFAOYSA-N
1	1	C=C[C@@H](C)c1ccc(CN)c2c(O)c(C(=O)c3ccccc3)ccc12	InChI=1S/C22H21NO2/c1-3-14(2)17-10-9-16(13-23)20-18(17)11-12-19(22(20)25)21(24)15-7-5-4-6-8-15/h3-12,14,25H,1,13,23H2,2H3/t14-/m1/s1	SKLPCIAPKIJJLL-CQSZACIVSA-N
1	2	C=C(Cl)SC1=C/C(=C/C)[C@@H](c2ccc(C(=O)O)c(Cl)c2)C(C(=O)OCC)=C1	InChI=1S/C20H18Cl2O4S/c1-4-12-8-14(27-11(3)21)10-16(20(25)26-5-2)18(12)13-6-7-15(19(23)24)17(22)9-13/h4,6-10,18H,3,5H2,1-2H3,(H,23,24)/b12-4-/t18-/m0/s1	SCYZTFAWDKGSBL-FLRSBDJRSA-N
0	0	Nc1c(O)nc(O)nc1-c1c(F)ccc(F)c1C(=O)Nc1cccc(C(=O)O)c1	InChI=1S/C18H12F2N4O5/c19-9-4-5-10(20)12(11(9)14-13(21)16(26)24-18(29)23-14)15(25)22-8-3-1-2-7(6-8)17(27)28/h1-6H,21H2,(H,22,25)(H,27,28)(H2,23,24,26,29)	KELDSFRFIFACHX-UHFFFAOYSA-N
0	0	CNc1cc2cc3c(cc2c2nc[nH]c12)CCCC3	InChI=1S/C16H17N3/c1-17-14-8-12-6-10-4-2-3-5-11(10)7-13(12)15-16(14)19-9-18-15/h6-9,17H,2-5H2,1H3,(H,18,19)	JWVUMQWTPRCHRD-UHFFFAOYSA-N
0	0	CCCCc1cccc(O)c1-c1[nH]c2cccc(Cl)c2c1Cl	InChI=1S/C18H17Cl2NO/c1-2-3-6-11-7-4-10-14(22)15(11)18-17(20)16-12(19)8-5-9-13(16)21-18/h4-5,7-10,21-22H,2-3,6H2,1H3	FZVCRNRBRVGPSV-UHFFFAOYSA-N
1	1	CCOC(=O)N(C(=O)CCc1ccc(C)cc1)C(=O)O[P@H](=O)O	InChI=1S/C14H18NO7P/c1-3-21-13(17)15(14(18)22-23(19)20)12(16)9-8-11-6-4-10(2)5-7-11/h4-7,23H,3,8-9H2,1-2H3,(H,19,20)	HMPAAQWNRYAJKN-UHFFFAOYSA-N
2	2	O=C(O)C1=CCc2cc3ccccc3cc2[C@H]1C[C@@H](O)C(=O)O	InChI=1S/C18H16O5/c19-16(18(22)23)9-15-13(17(20)21)6-5-12-7-10-3-1-2-4-11(10)8-14(12)15/h1-4,6-8,15-16,19H,5,9H2,(H,20,21)(H,22,23)/t15-,16+/m0/s1	CJVOLPGIVXRMIN-JKSUJKDBSA-N
2	3	C/C=C(/C(=O)O)[C@@](C)(O)c1cc(C)c2c(c1)CC=C(N)[C@H]2O	InChI=1S/C17H21NO4/c1-4-12(16(20)21)17(3,22)11-7-9(2)14-10(8-11)5-6-13(18)15(14)19/h4,6-8,15,19,22H,5,18H2,1-3H3,(H,20,21)/b12-4-/t15-,17+/m1/s1	BGQJMQVJUGWDFW-SYNVKJGBSA-N
1	2	C/C=C\[C@H](OC)c1cc(C)c2c(OC(=O)Nc3cccc4cccc(OC)c34)ccc(O)c2c1	InChI=1S/C28H27NO5/c1-5-8-23(32-3)19-15-17(2)26-20(16-19)22(30)13-14-25(26)34-28(31)29-21-11-6-9-18-10-7-12-24(33-4)27(18)21/h5-16,23,30H,1-4H3,(H,29,31)/b8-5-/t23-/m0/s1	GKXBAVHNNSBPCO-VSFNPRRYSA-N
0	0	Cc1cccc(Cl)c1OC(=O)CC(=O)NC(=O)c1cc[nH]c1-c1ccccc1	InChI=1S/C21H17ClN2O4/c1-13-6-5-9-16(22)20(13)28-18(26)12-17(25)24-21(27)15-10-11-23-19(15)14-7-3-2-4-8-14/h2-11,23H,12H2,1H3,(H,24,25,27)	FVHSHFCKOBTKCK-UHFFFAOYSA-N
0	0	Cc1ccccc1Oc1cccc(F)c1NS(=O)(=O)c1cc[nH]c1O	InChI=1S/C17H15FN2O4S/c1-11-5-2-3-7-13(11)24-14-8-4-6-12(18)16(14)20-25(22,23)15-9-10-19-17(15)21/h2-10,19-21H,1H3	IVBIYYQCSBYQTK-UHFFFAOYSA-N
0	0	CCc1cc(-c2ccc(O)c3cc(C(=O)O)cc(C(=O)O)c23)cn1C(C)C	InChI=1S/C21H21NO5/c1-4-14-7-13(10-22(14)11(2)3)15-5-6-18(23)16-8-12(20(24)25)9-17(19(15)16)21(26)27/h5-11,23H,4H2,1-3H3,(H,24,25)(H,26,27)	UEBXKSUGKITFMO-UHFFFAOYSA-N
1	1	COc1c2c3c(c4ccccc14)CC=C(C)[C@H]3C=CC2	InChI=1S/C19H18O/c1-12-10-11-15-14-6-3-4-7-16(14)19(20-2)17-9-5-8-13(12)18(15)17/h3-8,10,13H,9,11H2,1-2H3/t13-/m1/s1	UMLMJMPWRXHQKH-CYBMUJFWSA-N
1	1	CCc1ccc2nc(O)cc3c2c1-c1c(F)ccc(OC)c1[C@@H]3C(=O)NC(C(=O)O)C(=O)O	InChI=1S/C23H19FN2O7/c1-3-9-4-6-12-16-10(8-14(27)25-12)17(21(28)26-20(22(29)30)23(31)32)19-13(33-2)7-5-11(24)18(19)15(9)16/h4-8,17,20H,3H2,1-2H3,(H,25,27)(H,26,28)(H,29,30)(H,31,32)/t17-/m1/s1	PZSFNYOGBWCYPI-QGZVFWFLSA-N
1	1	CCCCCO[C@H](CCCl)CCc1cncc2c1CC(C)=C(CC)C2	InChI=1S/C22H34ClNO/c1-4-6-7-12-25-21(10-11-23)9-8-19-15-24-16-20-14-18(5-2)17(3)13-22(19)20/h15-16,21H,4-14H2,1-3H3/t21-/m0/s1	ZYHWCPOGOIDRFP-NRFANRHFSA-N
1	1	O=C1C=CCC(O)=C1C(=O)Oc1cccc2cc([C@H](O)CCCO)ccc12	InChI=1S/C21H20O6/c22-11-3-7-16(23)14-9-10-15-13(12-14)4-1-8-19(15)27-21(26)20-17(24)5-2-6-18(20)25/h1-2,4-5,8-10,12,16,22-23,25H,3,6-7,11H2/t16-/m1/s1	YZQBUGWHIAVLNY-MRXNPFEDSA-N
0	0	CCc1ccc(Oc2c(C(=O)O)ccc(C(=O)O)c2Cl)c2cc(C)ccc12	InChI=1S/C21H17ClO5/c1-3-12-5-9-17(16-10-11(2)4-6-13(12)16)27-19-15(21(25)26)8-7-14(18(19)22)20(23)24/h4-10H,3H2,1-2H3,(H,23,24)(H,25,26)	APSNUPQLGPFRDZ-UHFFFAOYSA-N
0	1	Cc1cccc(/N=C\c2cc3c(O)cc(O)cc3c(CCC(=O)O)c2O)c1	InChI=1S/C21H19NO5/c1-12-3-2-4-14(7-12)22-11-13-8-18-17(9-15(23)10-19(18)24)16(21(13)27)5-6-20(25)26/h2-4,7-11,23-24,27H,5-6H2,1H3,(H,25,26)/b22-11-	LJQDSDVJCKZIRB-JJFYIABZSA-N
0	0	COc1cccc2c1c(Cl)cc1c(CC(=O)O)c3c(O)c(O)[nH]c3cc12	InChI=1S/C19H14ClNO5/c1-26-14-4-2-3-8-10-6-13-17(18(24)19(25)21-13)11(7-15(22)23)9(10)5-12(20)16(8)14/h2-6,21,24-25H,7H2,1H3,(H,22,23)	DMWAUENAVZEFPN-UHFFFAOYSA-N
0	1	CCCCCCN(C)/C(Cl)=C(\C)CCCc1ccccc1	InChI=1S/C19H30ClN/c1-4-5-6-10-16-21(3)19(20)17(2)12-11-15-18-13-8-7-9-14-18/h7-9,13-14H,4-6,10-12,15-16H2,1-3H3/b19-17+	MIAJBDHBWXZWER-HTXNQAPBSA-N
0	0	CC(C)OC(=O)c1cc(Cl)ccc1-c1ccccc1	InChI=1S/C16H15ClO2/c1-11(2)19-16(18)15-10-13(17)8-9-14(15)12-6-4-3-5-7-12/h3-11H,1-2H3	DWRHQZCJFLFDKX-UHFFFAOYSA-N
5	5	CO[C@H]1[C@@H](CCC2=C(C)C(=O)C(CC[C@@H](O)CC(=O)O)=C(O)C2=O)C[C@@H](O)C[C@@H]1C(=O)O	InChI=1S/C22H30O10/c1-10-14(5-3-11-7-13(24)8-16(22(30)31)21(11)32-2)19(28)20(29)15(18(10)27)6-4-12(23)9-17(25)26/h11-13,16,21,23-24,29H,3-9H2,1-2H3,(H,25,26)(H,30,31)/t11-,12+,13+,16-,21-/m0/s1	KLRBLTJIBZRAHG-LUKALNFESA-N
0	0	CCc1ccc2c(Cl)c(CC)c(OCCC(=O)CCCC(C)C)c(Cl)c2c1	InChI=1S/C23H30Cl2O2/c1-5-16-10-11-19-20(14-16)22(25)23(18(6-2)21(19)24)27-13-12-17(26)9-7-8-15(3)4/h10-11,14-15H,5-9,12-13H2,1-4H3	ADANSPZTZSMCIF-UHFFFAOYSA-N
6	6	CCCc1occ([C@H](C)[C@@](CCC)(C(=O)O)[C@H]2C[C@H](O)[C@@H](C(=O)O)c3cocc32)c1[C@H](CO)C(=O)O	InChI=1S/C26H34O10/c1-4-6-20-21(14(9-27)23(29)30)15(12-36-20)13(3)26(7-5-2,25(33)34)18-8-19(28)22(24(31)32)17-11-35-10-16(17)18/h10-14,18-19,22,27-28H,4-9H2,1-3H3,(H,29,30)(H,31,32)(H,33,34)/t13-,14-,18-,19-,22-,26+/m0/s1	YVPCGANOOUQQLM-SBWNSETRSA-N
0	2	O=CC1=CC=C/C(=C(/C=C(\CO)C(=O)O)OC(=O)c2ccc(CCC(=O)O)cc2)C1	InChI=1S/C22H20O8/c23-12-15-2-1-3-17(10-15)19(11-18(13-24)21(27)28)30-22(29)16-7-4-14(5-8-16)6-9-20(25)26/h1-5,7-8,11-12,24H,6,9-10,13H2,(H,25,26)(H,27,28)/b18-11+,19-17+	TVSUQLMAJRHIMD-HIIRIOHQSA-N
0	0	O=C(CCc1ccccc1)OC(=O)c1cc(Cl)ccc1C(=O)O	InChI=1S/C17H13ClO5/c18-12-7-8-13(16(20)21)14(10-12)17(22)23-15(19)9-6-11-4-2-1-3-5-11/h1-5,7-8,10H,6,9H2,(H,20,21)	ZJEVQUAQOWBLPH-UHFFFAOYSA-N
1	1	CC(=O)NC(=O)[C@](CCCc1ccc(O)c(Cl)c1)(Cc1cc(O)ccc1O)C(=O)O	InChI=1S/C21H22ClNO7/c1-12(24)23-19(28)21(20(29)30,11-14-10-15(25)5-7-17(14)26)8-2-3-13-4-6-18(27)16(22)9-13/h4-7,9-10,25-27H,2-3,8,11H2,1H3,(H,29,30)(H,23,24,28)/t21-/m0/s1	XISMCXJEUTYMEI-NRFANRHFSA-N
0	0	CCCCCNC(=O)Oc1cccc2c1c(C)c(C)n2CC(=O)O	InChI=1S/C18H24N2O4/c1-4-5-6-10-19-18(23)24-15-9-7-8-14-17(15)12(2)13(3)20(14)11-16(21)22/h7-9H,4-6,10-11H2,1-3H3,(H,19,23)(H,21,22)	RNTJNBFIGBXNHS-UHFFFAOYSA-N
0	0	CCCCCOCc1cnc(OC)c2c(C(=O)O)ccc(OCCCC(=O)OCC)c12	InChI=1S/C23H31NO7/c1-4-6-7-12-29-15-16-14-24-22(28-3)21-17(23(26)27)10-11-18(20(16)21)31-13-8-9-19(25)30-5-2/h10-11,14H,4-9,12-13,15H2,1-3H3,(H,26,27)	DQXKGEBRAFJGSV-UHFFFAOYSA-N
0	0	CCOc1cc(O)c2cccc(NC(C)=O)c2c1OC(=O)c1c(Cl)cc(O)c2ccccc12	InChI=1S/C25H20ClNO6/c1-3-32-21-12-20(30)16-9-6-10-18(27-13(2)28)23(16)24(21)33-25(31)22-15-8-5-4-7-14(15)19(29)11-17(22)26/h4-12,29-30H,3H2,1-2H3,(H,27,28)	OMASXXSFLQDNSK-UHFFFAOYSA-N
0	0	Oc1cccc(Cc2cccc(Cl)c2)c1Cc1ccccc1	InChI=1S/C20H17ClO/c21-18-10-4-8-16(13-18)12-17-9-5-11-20(22)19(17)14-15-6-2-1-3-7-15/h1-11,13,22H,12,14H2	SXLIROHCTXTNCV-UHFFFAOYSA-N
1	1	C=CCC[C@H](CCc1ccccc1C(C)C)c1cc(CN(C)C)c(O)cc1NC	InChI=1S/C26H38N2O/c1-7-8-11-21(15-14-20-12-9-10-13-23(20)19(2)3)24-16-22(18-28(5)6)26(29)17-25(24)27-4/h7,9-10,12-13,16-17,19,21,27,29H,1,8,11,14-15,18H2,2-6H3/t21-/m1/s1	XDRQTTJTMYVLAD-OAQYLSRUSA-N
0	0	COc1ccc(Cl)c2c(C#N)c(Cl)c3cc(O)c(C(=O)O)cc3c12	InChI=1S/C17H9Cl2NO4/c1-24-13-3-2-11(18)14-10(6-20)16(19)8-5-12(21)9(17(22)23)4-7(8)15(13)14/h2-5,21H,1H3,(H,22,23)	AIACXTCNHMHJLQ-UHFFFAOYSA-N
2	2	C[C@H](C[C@H]1CCCc2ccc(F)c(CC(=O)O)c21)c1ccccc1O	InChI=1S/C21H23FO3/c1-13(16-7-2-3-8-19(16)23)11-15-6-4-5-14-9-10-18(22)17(21(14)15)12-20(24)25/h2-3,7-10,13,15,23H,4-6,11-12H2,1H3,(H,24,25)/t13-,15-/m1/s1	AMKNXHFAMUCMIS-UKRRQHHQSA-N
0	1	O=C(O)CCCc1cccc(/C(Cl)=C\c2cc[nH]c2)c1	InChI=1S/C16H16ClNO2/c17-15(10-13-7-8-18-11-13)14-5-1-3-12(9-14)4-2-6-16(19)20/h1,3,5,7-11,18H,2,4,6H2,(H,19,20)/b15-10+	WUYCGLFBELCBHC-XNTDXEJSSA-N
3	3	CCOc1c(CCOC)c(CC)cc2cc(O)c3c(c12)[C@H]1[C@H](CC=C[C@H]1O)CC3	InChI=1S/C25H32O4/c1-4-15-13-17-14-21(27)19-10-9-16-7-6-8-20(26)22(16)24(19)23(17)25(29-5-2)18(15)11-12-28-3/h6,8,13-14,16,20,22,26-27H,4-5,7,9-12H2,1-3H3/t16-,20-,22+/m1/s1	OMLIZKZTTCQWCM-CNDZOEFASA-N
0	0	CCc1c(CC(=O)O)cc(O)c2c(C(=O)O)c(C#N)cc(Cl)c12	InChI=1S/C16H12ClNO5/c1-2-9-7(5-12(20)21)4-11(19)15-13(16(22)23)8(6-18)3-10(17)14(9)15/h3-4,19H,2,5H2,1H3,(H,20,21)(H,22,23)	PNYKULTWJHIPTE-UHFFFAOYSA-N
2	2	CCCc1cnc(O)c2c1[C@@H](O)C(CC(=O)CC(=O)O)=C[C@@H]2N	InChI=1S/C16H20N2O5/c1-2-3-8-7-18-16(23)14-11(17)5-9(15(22)13(8)14)4-10(19)6-12(20)21/h5,7,11,15,22H,2-4,6,17H2,1H3,(H,18,23)(H,20,21)/t11-,15-/m0/s1	MTCPWMWFTBAXAV-NHYWBVRUSA-N
2	2	C[C@H](C(=O)O)[C@@H](CO)c1cccc(O)c1-c1ccccc1O	InChI=1S/C17H18O5/c1-10(17(21)22)13(9-18)11-6-4-8-15(20)16(11)12-5-2-3-7-14(12)19/h2-8,10,13,18-20H,9H2,1H3,(H,21,22)/t10-,13+/m0/s1	QKYJKKIVLYUPDL-GXFFZTMASA-N
0	0	CCCN(C(C)=O)C(=O)Cc1cc2oc3ccc4cnoc4c3c2cn1	InChI=1S/C19H17N3O4/c1-3-6-22(11(2)23)17(24)8-13-7-16-14(10-20-13)18-15(25-16)5-4-12-9-21-26-19(12)18/h4-5,7,9-10H,3,6,8H2,1-2H3	MIKDLEKAMZJMIH-UHFFFAOYSA-N
1	3	Cc1ccc(C2=C[C@@H](/C=C\C=C\C(N)=O)c3c(ccnc3O)C2)[nH]1	InChI=1S/C19H19N3O2/c1-12-6-7-16(22-12)15-10-13(4-2-3-5-17(20)23)18-14(11-15)8-9-21-19(18)24/h2-10,13,22H,11H2,1H3,(H2,20,23)(H,21,24)/b4-2-,5-3+/t13-/m1/s1	IRAKMPHHPWTTCW-GJQKMQLDSA-N
0	1	N=C(O)N/C(=C/c1ccccc1)C(=O)OC(=O)c1ccccc1	InChI=1S/C17H14N2O4/c18-17(22)19-14(11-12-7-3-1-4-8-12)16(21)23-15(20)13-9-5-2-6-10-13/h1-11H,(H3,18,19,22)/b14-11+	BTZIWYRHKKZLJK-SDNWHVSQSA-N
0	0	CCc1cc2cc(C(=O)CCC(=O)CC(=O)O)ccc2o1	InChI=1S/C16H16O5/c1-2-13-8-11-7-10(3-6-15(11)21-13)14(18)5-4-12(17)9-16(19)20/h3,6-8H,2,4-5,9H2,1H3,(H,19,20)	LYKSPDBEVRSQQO-UHFFFAOYSA-N
0	0	Cc1ccc(Oc2ccccc2C(=O)c2cc3cc(C(=O)O)c(O)cc3s2)c(O)c1	InChI=1S/C23H16O6S/c1-12-6-7-19(17(25)8-12)29-18-5-3-2-4-14(18)22(26)21-10-13-9-15(23(27)28)16(24)11-20(13)30-21/h2-11,24-25H,1H3,(H,27,28)	GRPPRRMNKJAXQD-UHFFFAOYSA-N
0	0	COc1cc(O)c(F)c(CC(=O)CC(=O)O)c1Cl	InChI=1S/C11H10ClFO5/c1-18-8-4-7(15)11(13)6(10(8)12)2-5(14)3-9(16)17/h4,15H,2-3H2,1H3,(H,16,17)	JBFLPUXTVYTKLZ-UHFFFAOYSA-N
2	2	COc1c(F)ccc(C(=O)OC(=O)C[C@@H](O)[C@@H](C#N)CCCC(=O)O)c1Oc1cc(C)[nH]c1C(=O)O	InChI=1S/C23H23FN2O10/c1-11-8-16(19(26-11)22(31)32)35-20-13(6-7-14(24)21(20)34-2)23(33)36-18(30)9-15(27)12(10-25)4-3-5-17(28)29/h6-8,12,15,26-27H,3-5,9H2,1-2H3,(H,28,29)(H,31,32)/t12-,15-/m1/s1	PKBKXIHYTQHNSS-IUODEOHRSA-N
1	1	CCc1c([C@@H](C)c2cccc(C)c2)c(O)c(C(=O)O)c2c(-c3ccccc3)cc(Cl)cc12	InChI=1S/C28H25ClO3/c1-4-21-23-15-20(29)14-22(18-10-6-5-7-11-18)25(23)26(28(31)32)27(30)24(21)17(3)19-12-8-9-16(2)13-19/h5-15,17,30H,4H2,1-3H3,(H,31,32)/t17-/m0/s1	LSPMUABRJXKJKB-KRWDZBQOSA-N
0	0	COc1ccc(C(=O)O)c(C)c1C(C)(C)c1c2c(C(=O)O)cccc2cc2c(C)cc(F)c(F)c12	InChI=1S/C28H24F2O5/c1-13-11-19(29)25(30)22-18(13)12-15-7-6-8-17(27(33)34)21(15)24(22)28(3,4)23-14(2)16(26(31)32)9-10-20(23)35-5/h6-12H,1-5H3,(H,31,32)(H,33,34)	GMLRDLNTUASMAF-UHFFFAOYSA-N
0	1	C/C=C(\Cc1cccc2c1CC(OC(C)=O)=CC2)C(N)=O	InChI=1S/C17H19NO3/c1-3-12(17(18)20)9-14-6-4-5-13-7-8-15(10-16(13)14)21-11(2)19/h3-6,8H,7,9-10H2,1-2H3,(H2,18,20)/b12-3+	LCNNEMWSDFZLKZ-KGVSQERTSA-N
0	1	CCCCc1c(/C=C(/C)c2cc3c(C(=O)O)cccc3c(O)c2NCC(=O)O)cc(O)n1C	InChI=1S/C25H28N2O6/c1-4-5-9-20-15(11-21(28)27(20)3)10-14(2)18-12-19-16(7-6-8-17(19)25(32)33)24(31)23(18)26-13-22(29)30/h6-8,10-12,26,28,31H,4-5,9,13H2,1-3H3,(H,29,30)(H,32,33)/b14-10-	KAZHETMTPZNLTC-UVTDQMKNSA-N
0	1	CC(=O)OC/C=C(/Oc1cccc2[nH]c(N)nc12)S(C)(=O)=O	InChI=1S/C13H15N3O5S/c1-8(17)20-7-6-11(22(2,18)19)21-10-5-3-4-9-12(10)16-13(14)15-9/h3-6H,7H2,1-2H3,(H3,14,15,16)/b11-6-	VXALQDVSIFJESQ-WDZFZDKYSA-N
2	2	Cc1ccc2c(c1O)CC=C1[C@H](C(=O)O)C=CC[C@H]12	InChI=1S/C16H16O3/c1-9-5-6-11-10-3-2-4-14(16(18)19)12(10)7-8-13(11)15(9)17/h2,4-7,10,14,17H,3,8H2,1H3,(H,18,19)/t10-,14+/m0/s1	VOMMQPDDZNPGSF-IINYFYTJSA-N
0	0	CCc1cccc2c(C(=O)O)cc(C(=O)O)cc12	InChI=1S/C14H12O4/c1-2-8-4-3-5-10-11(8)6-9(13(15)16)7-12(10)14(17)18/h3-7H,2H2,1H3,(H,15,16)(H,17,18)	VUOASQMNVLEJTK-UHFFFAOYSA-N
1	1	CCCC(=O)c1ccc2c(CC[C@@H](O)C(=O)O)csc2c1	InChI=1S/C16H18O4S/c1-2-3-13(17)10-4-6-12-11(9-21-15(12)8-10)5-7-14(18)16(19)20/h4,6,8-9,14,18H,2-3,5,7H2,1H3,(H,19,20)/t14-/m1/s1	CZMIHNSFARRHCN-CQSZACIVSA-N
1	2	COC/C=C\Cc1cc2c(cc1O)[C@H](NS(=O)(=O)O)C=CC2	InChI=1S/C15H19NO5S/c1-21-8-3-2-5-12-9-11-6-4-7-14(16-22(18,19)20)13(11)10-15(12)17/h2-4,7,9-10,14,16-17H,5-6,8H2,1H3,(H,18,19,20)/b3-2-/t14-/m1/s1	KAYHSMJRAYNUPO-PYLYLYNFSA-N
1	1	CCCCC(=O)OC(=O)c1cnc(C[C@H](Cc2cccc3c(O)cccc23)C(=O)O)o1	InChI=1S/C23H23NO7/c1-2-3-10-21(26)31-23(29)19-13-24-20(30-19)12-15(22(27)28)11-14-6-4-8-17-16(14)7-5-9-18(17)25/h4-9,13,15,25H,2-3,10-12H2,1H3,(H,27,28)/t15-/m0/s1	AONYJBZYHJUQCW-HNNXBMFYSA-N
0	0	C=C(Cl)c1ccc2c(COC(=O)CCc3cc(O)nc(O)c3CCN)c(C(=O)O)cnc2c1	InChI=1S/C23H22ClN3O6/c1-12(24)13-2-4-16-18(17(23(31)32)10-26-19(16)8-13)11-33-21(29)5-3-14-9-20(28)27-22(30)15(14)6-7-25/h2,4,8-10H,1,3,5-7,11,25H2,(H,31,32)(H2,27,28,30)	SKAKGSLSZAHRMM-UHFFFAOYSA-N
0	2	C=C(O)/N=C(\O)CC/C=C\Cc1cc(O)nc(O)c1C(=O)OC	InChI=1S/C15H18N2O6/c1-9(18)16-11(19)7-5-3-4-6-10-8-12(20)17-14(21)13(10)15(22)23-2/h3-4,8,18H,1,5-7H2,2H3,(H,16,19)(H2,17,20,21)/b4-3-	OCRSTSXCCYKVSO-ARJAWSKDSA-N
0	0	COCCCc1cc2c(ccc3c(C(=O)O)c(O)c(C=O)cc32)o1	InChI=1S/C18H16O6/c1-23-6-2-3-11-8-14-13-7-10(9-19)17(20)16(18(21)22)12(13)4-5-15(14)24-11/h4-5,7-9,20H,2-3,6H2,1H3,(H,21,22)	DFPARJSKEHSUOH-UHFFFAOYSA-N
1	1	COCCCc1cc(O)c2ccc3ccc(C[C@@H](C)O)c(O)c3c2c1	InChI=1S/C21H24O4/c1-13(22)10-16-6-5-15-7-8-17-18(20(15)21(16)24)11-14(12-19(17)23)4-3-9-25-2/h5-8,11-13,22-24H,3-4,9-10H2,1-2H3/t13-/m1/s1	SZDKMGWHAXDMIZ-CYBMUJFWSA-N
0	0	COCc1cc2cc3ccccc3c3c2c2c(c(O)ccc12)CC3	InChI=1S/C22H18O2/c1-24-12-15-11-14-10-13-4-2-3-5-16(13)18-6-7-19-20(23)9-8-17(15)22(19)21(14)18/h2-5,8-11,23H,6-7,12H2,1H3	DDQWVSMDJGGPHO-UHFFFAOYSA-N
3	3	CCc1c(C(=O)[C@@](O)(CCC(=O)O)CC(=O)O)cc(O)c2c1[C@@H](O)C=C1C=CC=C(O)[C@@H]12	InChI=1S/C23H24O9/c1-2-12-13(22(31)23(32,10-18(29)30)7-6-17(27)28)9-16(26)21-19-11(4-3-5-14(19)24)8-15(25)20(12)21/h3-5,8-9,15,19,24-26,32H,2,6-7,10H2,1H3,(H,27,28)(H,29,30)/t15-,19+,23+/m0/s1	IJDXKLUGJLWEHI-FCORRRHLSA-N
0	0	O=C(O)CCCc1ccc(-c2cc(F)ccc2COC(=O)c2cc(Cl)c3ccc(Cl)cc3c2)cc1	InChI=1S/C28H21Cl2FO4/c29-22-9-11-24-20(13-22)12-21(14-26(24)30)28(34)35-16-19-8-10-23(31)15-25(19)18-6-4-17(5-7-18)2-1-3-27(32)33/h4-15H,1-3,16H2,(H,32,33)	GKPQUZPCGYPFOL-UHFFFAOYSA-N
0	0	NCc1c2occc2cc2c(N)ccc(CCF)c12	InChI=1S/C15H15FN2O/c16-5-3-9-1-2-13(18)11-7-10-4-6-19-15(10)12(8-17)14(9)11/h1-2,4,6-7H,3,5,8,17-18H2	PVKGOPRQIIWZQY-UHFFFAOYSA-N
2	2	COc1cc(O)c2c3c1CC(CC(=O)O)=C(O)[C@H]3C(O)=C[C@H]2C(=O)O	InChI=1S/C17H16O8/c1-25-11-5-10(19)13-8(17(23)24)4-9(18)15-14(13)7(11)2-6(16(15)22)3-12(20)21/h4-5,8,15,18-19,22H,2-3H2,1H3,(H,20,21)(H,23,24)/t8-,15+/m1/s1	WHPALUTZHQBKAR-GLEZIHRCSA-N
0	1	COCC=C(C)c1c(CCCC(=O)O)cncc1Cc1cccc(C(=O)O)c1C(=O)O	InChI=1S/C23H25NO7/c1-14(9-10-31-2)20-16(6-4-8-19(25)26)12-24-13-17(20)11-15-5-3-7-18(22(27)28)21(15)23(29)30/h3,5,7,9,12-13H,4,6,8,10-11H2,1-2H3,(H,25,26)(H,27,28)(H,29,30)	IJVLFDGGMZIZEL-UHFFFAOYSA-N
