obstereo	obEZ	Structure of obSMILES [idcode]	obSMILES	obInChi	obInChiKey	dwSmiles	diff_smiles	dwInChI	diff_InChi	dwInChI-Key	diff_InChiKey	
1	0	e`PTNH@FKHDEMCCg`@cIHThhhhlUDdeMldiUtmUTsUAAEUSDEB@@	S(=O)(=O)CC[C@H](N(C(=O)N)CCCCCC)C(=O)Oc1cc(ccc1)CCCOC(=O)C	InChI=1S/C22H34N2O7S/c1-3-4-5-6-13-24(22(23)27)20(12-15-32(28)29)21(26)31-19-11-7-9-18(16-19)10-8-14-30-17(2)25/h7,9,11,16,20,32H,3-6,8,10,12-15H2,1-2H3,(H2,23,27)/t20-/m0/s1	RVUATGIXFLVZNM-FQEVSTJZSA-N	CCCCCCN([C@@H](CCS(=O)=O)C(Oc1cc(CCCOC(C)=O)ccc1)=O)C(N)=O	0	InChI=1S/C22H34N2O7S/c1-3-4-5-6-13-24(22(23)27)20(12-15-32(28)29)21(26)31-19-11-7-9-18(16-19)10-8-14-30-17(2)25/h7,9,11,16,20,32H,3-6,8,10,12-15H2,1-2H3,(H2,23,27)/t20-/m0/s1	1	RVUATGIXFLVZNM-FQEVSTJZSA-N	1	
1	2	fik`P@L@Q[rSKroL}kZyKt[UTluH@@@PiD\eP	O=C(OC)N[C@@H](/C=C/C(=C(/O)\c1cc2c(cc1)cccc2)/C=O)C=C	InChI=1S/C20H19NO4/c1-3-18(21-20(24)25-2)11-10-17(13-22)19(23)16-9-8-14-6-4-5-7-15(14)12-16/h3-13,18,23H,1H2,2H3,(H,21,24)/b11-10+,19-17-/t18-/m1/s1	SFGZUILJJNOHKX-NNNWIFNZSA-N	COC(N[C@H](C=C)/C=C/C(/C=O)=C(\c1cc2ccccc2cc1)/O)=O	0	InChI=1S/C20H19NO4/c1-3-18(21-20(24)25-2)11-10-17(13-22)19(23)16-9-8-14-6-4-5-7-15(14)12-16/h3-13,18,23H,1H2,2H3,(H,21,24)/b11-10+,19-17?/t18-/m1/s1	0	SFGZUILJJNOHKX-AKSCAZDRSA-N	0	
0	3	e`XRN@@DKAi`MGDlnmlbfbbTTRVQbaRrTrPdcgcPDDuMLuLuTPFFUuSH	O=C(N)c1c(c2c(c(c1)N/C(=C/C=N/N=C(\O)/CCCC)/CO)occ2)C(=O)CC(=O)O	InChI=1S/C21H24N4O7/c1-2-3-4-17(28)25-23-7-5-12(11-26)24-15-9-14(21(22)31)19(16(27)10-18(29)30)13-6-8-32-20(13)15/h5-9,24,26H,2-4,10-11H2,1H3,(H2,22,31)(H,25,28)(H,29,30)/b12-5+,23-7+	HECBLQDOLIHDPE-NNKNMKCDSA-N	CCCC/C(/O)=N/N=C/C=C(\CO)/Nc1cc(C(N)=O)c(C(CC(O)=O)=O)c2c1[o]cc2	0	InChI=1S/C21H24N4O7/c1-2-3-4-17(28)25-23-7-5-12(11-26)24-15-9-14(21(22)31)19(16(27)10-18(29)30)13-6-8-32-20(13)15/h5-9,24,26H,2-4,10-11H2,1H3,(H2,22,31)(H,25,28)(H,29,30)	0	HECBLQDOLIHDPE-UHFFFAOYSA-N	0	
4	0	eohXF@@C@DHmcklbfbbTRTTRRUTRTIt\|rfVZjhFHjJjijaHpaD\QR@@	O=C(O)[C@@H]([C@H]1c2c(cc3c(c2C)CC=C(C3)OC)[C@H](C(=C1)O)[C@H](C(=O)O)C)CCNC	InChI=1S/C24H31NO6/c1-12-16-6-5-15(31-4)9-14(16)10-19-21(12)18(17(24(29)30)7-8-25-3)11-20(26)22(19)13(2)23(27)28/h5,10-11,13,17-18,22,25-26H,6-9H2,1-4H3,(H,27,28)(H,29,30)/t13-,17-,18+,22-/m1/s1	IKKKOEKVEQHXHP-IYBGGQRXSA-N	C[C@H]([C@H]1C(O)=C[C@@H]([C@@H](CCNC)C(O)=O)c2c1cc(CC(OC)=CC1)c1c2C)C(O)=O	0	InChI=1S/C24H31NO6/c1-12-16-6-5-15(31-4)9-14(16)10-19-21(12)18(17(24(29)30)7-8-25-3)11-20(26)22(19)13(2)23(27)28/h5,10-11,13,17-18,22,25-26H,6-9H2,1-4H3,(H,27,28)(H,29,30)/t13-,17-,18+,22+/m1/s1	0	IKKKOEKVEQHXHP-ROPJOSOESA-N	0	
0	0	feg``@L`QdTrTRTrTrbJbRdjsasZh@@Bjh@@@@@	O=C(O)CCc1cc2c(cc1)c(c(cc2)CNc1ccccc1)C(C)C	InChI=1S/C23H25NO2/c1-16(2)23-19(15-24-20-6-4-3-5-7-20)11-10-18-14-17(8-12-21(18)23)9-13-22(25)26/h3-8,10-12,14,16,24H,9,13,15H2,1-2H3,(H,25,26)	WXFYSIZAJMNLJC-UHFFFAOYSA-N	CC(C)c1c(ccc(CCC(O)=O)c2)c2ccc1CNc1ccccc1	0	InChI=1S/C23H25NO2/c1-16(2)23-19(15-24-20-6-4-3-5-7-20)11-10-18-14-17(8-12-21(18)23)9-13-22(25)26/h3-8,10-12,14,16,24H,9,13,15H2,1-2H3,(H,25,26)	1	WXFYSIZAJMNLJC-UHFFFAOYSA-N	1	
2	0	elZTJH@CNbHdkg`JsHhhheMdUEDUEDedhmfICKImhHJJfijBBJjhaAqGP@	Ic1c(OC)c2c(cc1CC)[nH]c(c2)[C@H](C(=O)O)CCc1c(NC[C@@H](O)CCC)cc(cc1)OC	InChI=1S/C27H35IN2O5/c1-5-7-18(31)15-29-22-13-19(34-3)10-8-17(22)9-11-20(27(32)33)24-14-21-23(30-24)12-16(6-2)25(28)26(21)35-4/h8,10,12-14,18,20,29-31H,5-7,9,11,15H2,1-4H3,(H,32,33)/t18-,20+/m0/s1	DIVKWQXTBUPHBX-AZUAARDMSA-N	CCC[C@@H](CNc1c(CC[C@@H](C(O)=O)c2cc(c(OC)c(c(CC)c3)I)c3[nH]2)ccc(OC)c1)O	0	InChI=1S/C27H35IN2O5/c1-5-7-18(31)15-29-22-13-19(34-3)10-8-17(22)9-11-20(27(32)33)24-14-21-23(30-24)12-16(6-2)25(28)26(21)35-4/h8,10,12-14,18,20,29-31H,5-7,9,11,15H2,1-4H3,(H,32,33)/t18-,20+/m0/s1	1	DIVKWQXTBUPHBX-AZUAARDMSA-N	1	
1	0	ffc@P@@HEKHhdhhhcEDhfXOdejuULBAPAA@b@@	O=C(O[C@@H]1c2c3c(ccc2CC(=C1)C)cccc3)CC(=O)O	InChI=1S/C18H16O4/c1-11-8-13-7-6-12-4-2-3-5-14(12)18(13)15(9-11)22-17(21)10-16(19)20/h2-7,9,15H,8,10H2,1H3,(H,19,20)/t15-/m0/s1	ANTFFHYYLMWEGL-HNNXBMFYSA-N	CC(Cc1c2c3ccccc3cc1)=C[C@@H]2OC(CC(O)=O)=O	0	InChI=1S/C18H16O4/c1-11-8-13-7-6-12-4-2-3-5-14(12)18(13)15(9-11)22-17(21)10-16(19)20/h2-7,9,15H,8,10H2,1H3,(H,19,20)/t15-/m0/s1	1	ANTFFHYYLMWEGL-HNNXBMFYSA-N	1	
0	1	fleA`@@HedTtTRbrLRPmQRtDDe@@@HRP	O=C(O)c1c(/C(=C\c2ccccc2)/OC)cccc1	InChI=1S/C16H14O3/c1-19-15(11-12-7-3-2-4-8-12)13-9-5-6-10-14(13)16(17)18/h2-11H,1H3,(H,17,18)/b15-11+	GYOBGROLYLAYMX-RVDMUPIBSA-N	CO/C(/c(cccc1)c1C(O)=O)=C/c1ccccc1	0	InChI=1S/C16H14O3/c1-19-15(11-12-7-3-2-4-8-12)13-9-5-6-10-14(13)16(17)18/h2-11H,1H3,(H,17,18)	0	GYOBGROLYLAYMX-UHFFFAOYSA-N	0	
0	0	fakab@JxhxD`djvlkkLlflUm^uST@E@QBD@@	FCCOC(=O)CCc1ccc(cc1)Oc1c2c([nH]cc2)ccc1	InChI=1S/C19H18FNO3/c20-11-13-23-19(22)9-6-14-4-7-15(8-5-14)24-18-3-1-2-17-16(18)10-12-21-17/h1-5,7-8,10,12,21H,6,9,11,13H2	ZZSHVEGMOQPKFB-UHFFFAOYSA-N	O=C(CCc(cc1)ccc1Oc1c(cc[nH]2)c2ccc1)OCCF	0	InChI=1S/C19H18FNO3/c20-11-13-23-19(22)9-6-14-4-7-15(8-5-14)24-18-3-1-2-17-16(18)10-12-21-17/h1-5,7-8,10,12,21H,6,9,11,13H2	1	ZZSHVEGMOQPKFB-UHFFFAOYSA-N	1	
0	0	fj}a`@O@P[HihheEilhYAJu[pV`@@bfjB@@	O=C(O)c1c2c(c(O)c3c(c2)c(c[nH]3)C(C)(C)C)ccc1	InChI=1S/C17H17NO3/c1-17(2,3)13-8-18-14-12(13)7-11-9(15(14)19)5-4-6-10(11)16(20)21/h4-8,18-19H,1-3H3,(H,20,21)	HRWBGLIWBJGUEC-UHFFFAOYSA-N	CC(C)(C)c1c[nH]c2c1cc(c(C(O)=O)ccc1)c1c2O	0	InChI=1S/C17H17NO3/c1-17(2,3)13-8-18-14-12(13)7-11-9(15(14)19)5-4-6-10(11)16(20)21/h4-8,18-19H,1-3H3,(H,20,21)	1	HRWBGLIWBJGUEC-UHFFFAOYSA-N	1	
0	1	fj}aB@LjADYEEDheED]ieHs`yKRD@pDMHPHHP	Cl/C(=C\C(=O)Cc1c[nH]cc1)/c1c2c(ccc1)cccc2	InChI=1S/C18H14ClNO/c19-18(11-15(21)10-13-8-9-20-12-13)17-7-3-5-14-4-1-2-6-16(14)17/h1-9,11-12,20H,10H2/b18-11-	ZAIRYNDNGMHCGE-WQRHYEAKSA-N	O=C(Cc1c[nH]cc1)/C=C(/c1cccc2ccccc12)\Cl	0	InChI=1S/C18H14ClNO/c19-18(11-15(21)10-13-8-9-20-12-13)17-7-3-5-14-4-1-2-6-16(14)17/h1-9,11-12,20H,10H2	0	ZAIRYNDNGMHCGE-UHFFFAOYSA-N	0	
1	1	ed\PM@@@DNO@higo`XTfVY^[fWvy}nTlJzZ`XJAfBRZifB@QPUP	O=C(OC(=O)[C@H](C(=O)OC(=O)CC(=O)O)C(=O)/C=C/C(=O)O)c1cc2c(cc1)c(ccc2)CC	InChI=1S/C23H18O11/c1-2-12-4-3-5-13-10-14(6-7-15(12)13)21(30)34-23(32)20(16(24)8-9-17(25)26)22(31)33-19(29)11-18(27)28/h3-10,20H,2,11H2,1H3,(H,25,26)(H,27,28)/b9-8+/t20-/m0/s1	JFCPZKIXDRNISB-IBDYFIJFSA-N	CCc1c(ccc(C(OC([C@@H](C(/C=C/C(O)=O)=O)C(OC(CC(O)=O)=O)=O)=O)=O)c2)c2ccc1	0	InChI=1S/C23H18O11/c1-2-12-4-3-5-13-10-14(6-7-15(12)13)21(30)34-23(32)20(16(24)8-9-17(25)26)22(31)33-19(29)11-18(27)28/h3-10,20H,2,11H2,1H3,(H,25,26)(H,27,28)/t20-/m0/s1	0	JFCPZKIXDRNISB-FQEVSTJZSA-N	0	
1	1	eo`PA@@@DAILjnelbfbRbJbbTTtTQbrBJFvZjfXH@bHhjBCAPRH	O=C(O)[C@H](CC(=O)O)C/C=C\c1c(c2c(O)c(OC)ccc2OC)c(OCC)ccc1	InChI=1S/C23H26O8/c1-4-31-17-10-6-8-14(7-5-9-15(23(27)28)13-19(24)25)20(17)21-16(29-2)11-12-18(30-3)22(21)26/h5-8,10-12,15,26H,4,9,13H2,1-3H3,(H,24,25)(H,27,28)/b7-5-/t15-/m0/s1	GGLKGLKVPKCCCT-PKYBCLHXSA-N	CCOc1cccc(/C=C\C[C@@H](CC(O)=O)C(O)=O)c1-c(c(OC)ccc1OC)c1O	0	InChI=1S/C23H26O8/c1-4-31-17-10-6-8-14(7-5-9-15(23(27)28)13-19(24)25)20(17)21-16(29-2)11-12-18(30-3)22(21)26/h5-8,10-12,15,26H,4,9,13H2,1-3H3,(H,24,25)(H,27,28)/t15-/m0/s1	0	GGLKGLKVPKCCCT-HNNXBMFYSA-N	0	
1	1	eg`XB@@F@DHelbfbbRfLTTRRbaL`bdfaPsPPQUAHUEUBPFJBJ@	O=C(O)c1c2[nH]c(cc2ccc1)[C@H](c1cc(ccc1)C(C)(C)C)/C(=C(/CO)\C)/OC	InChI=1S/C25H29NO4/c1-15(14-27)23(30-5)21(16-8-6-10-18(12-16)25(2,3)4)20-13-17-9-7-11-19(24(28)29)22(17)26-20/h6-13,21,26-27H,14H2,1-5H3,(H,28,29)/b23-15-/t21-/m0/s1	HPRSJPIRLYBKGS-XUVWKZFSSA-N	CC(C)(C)c1cccc([C@H](/C(/OC)=C(\C)/CO)c2cc3cccc(C(O)=O)c3[nH]2)c1	0	InChI=1S/C25H29NO4/c1-15(14-27)23(30-5)21(16-8-6-10-18(12-16)25(2,3)4)20-13-17-9-7-11-19(24(28)29)22(17)26-20/h6-13,21,26-27H,14H2,1-5H3,(H,28,29)/t21-/m0/s1	0	HPRSJPIRLYBKGS-NRFANRHFSA-N	0	
0	2	fbuaP@H`PrUlbfRbTLTRTWhaRttuAAEBAFId@	O=C(O)/C=C/C(=C(/O)\c1c2occc2nc(c1)C)/OC	InChI=1S/C14H13NO5/c1-8-7-9(14-10(15-8)5-6-20-14)13(18)11(19-2)3-4-12(16)17/h3-7,18H,1-2H3,(H,16,17)/b4-3+,13-11-	QVZAOTRMTVAIQU-XDQCTFLGSA-N	Cc1cc(/C(/O)=C(\C=C\C(O)=O)/OC)c2[o]ccc2n1	0	InChI=1S/C14H13NO5/c1-8-7-9(14-10(15-8)5-6-20-14)13(18)11(19-2)3-4-12(16)17/h3-7,18H,1-2H3,(H,16,17)	0	QVZAOTRMTVAIQU-UHFFFAOYSA-N	0	
0	0	fj}@Q@MIrTDPDHrJJIQSIIZFQgIF]F@@@`JE`@@@	Clc1c2c(c(cc1)OC)ccc1c2cccc1S(=O)(=O)O	InChI=1S/C15H11ClO4S/c1-20-13-8-7-12(16)15-10-3-2-4-14(21(17,18)19)9(10)5-6-11(13)15/h2-8H,1H3,(H,17,18,19)	ZQLOMTPLFIHRQR-UHFFFAOYSA-N	COc(c1ccc2c(S(O)(=O)=O)cccc2c11)ccc1Cl	0	InChI=1S/C15H11ClO4S/c1-20-13-8-7-12(16)15-10-3-2-4-14(21(17,18)19)9(10)5-6-11(13)15/h2-8H,1H3,(H,17,18,19)	1	ZQLOMTPLFIHRQR-UHFFFAOYSA-N	1	
2	0	fi{a`@L@P[HhdehhhhhXTlk^BeoVjj`hbJjhT\dh@	O=C(OCC)NC[C@H]1c2c(c3c(cc2CC)CC=C(C3)C)CC[C@@H]1O	InChI=1S/C21H29NO3/c1-4-14-11-15-7-6-13(3)10-17(15)16-8-9-19(23)18(20(14)16)12-22-21(24)25-5-2/h6,11,18-19,23H,4-5,7-10,12H2,1-3H3,(H,22,24)/t18-,19+/m1/s1	MZTYDKJRQUIZCO-MOPGFXCFSA-N	CCc1cc(CC=C(C)C2)c2c(CC2)c1[C@H](CNC(OCC)=O)[C@H]2O	0	InChI=1S/C21H29NO3/c1-4-14-11-15-7-6-13(3)10-17(15)16-8-9-19(23)18(20(14)16)12-22-21(24)25-5-2/h6,11,18-19,23H,4-5,7-10,12H2,1-3H3,(H,22,24)/t18-,19+/m1/s1	1	MZTYDKJRQUIZCO-MOPGFXCFSA-N	1	
0	1	eb^\JH@FIOGEmcg`HcHhhddmDhiTilhhbiddPpHixEdURDDUR@ETmSUTPA@M@	Clc1c2c(n(c1)n1c(O)nc3c1ccc(c3C)C/C(=C/OC(=O)CCCCC)/C(=O)O)cc(cc2)C	InChI=1S/C27H28ClN3O5/c1-4-5-6-7-24(32)36-15-19(26(33)34)13-18-9-11-22-25(17(18)3)29-27(35)31(22)30-14-21(28)20-10-8-16(2)12-23(20)30/h8-12,14-15H,4-7,13H2,1-3H3,(H,29,35)(H,33,34)/b19-15-	LEGMOWKDJAOOPT-CYVLTUHYSA-N	CCCCCC(O/C=C(/Cc(cc1)c(C)c(nc2O)c1[n]2-[n]1c(cc(C)cc2)c2c(Cl)c1)\C(O)=O)=O	0	InChI=1S/C27H28ClN3O5/c1-4-5-6-7-24(32)36-15-19(26(33)34)13-18-9-11-22-25(17(18)3)29-27(35)31(22)30-14-21(28)20-10-8-16(2)12-23(20)30/h8-12,14-15H,4-7,13H2,1-3H3,(H,29,35)(H,33,34)	0	LEGMOWKDJAOOPT-UHFFFAOYSA-N	0	
3	2	elZ\BH@IDfhimdPIAIfVuWmUUvue]ccRpFF@`HHZjZjjjjBpFataREee@	Fc1c(c2c(c(c1)N/C(=C/C/N=C/N)/COCCC[C@@H](O)CO[C@H]1CC[C@H](CC1)O)cccc2)C	InChI=1S/C27H38FN3O4/c1-19-24-6-2-3-7-25(24)27(15-26(19)28)31-20(12-13-30-18-29)16-34-14-4-5-22(33)17-35-23-10-8-21(32)9-11-23/h2-3,6-7,12,15,18,21-23,31-33H,4-5,8-11,13-14,16-17H2,1H3,(H2,29,30)/b20-12+/t21-,22-,23+/m1/s1	HJBYOLDLJDSILK-RVQMMMQQSA-N	Cc(c1ccccc1c(N/C(/COCCC[C@H](CO[C@H](CC1)CC[C@H]1O)O)=C/C/N=C/N)c1)c1F	0	InChI=1S/C27H38FN3O4/c1-19-24-6-2-3-7-25(24)27(15-26(19)28)31-20(12-13-30-18-29)16-34-14-4-5-22(33)17-35-23-10-8-21(32)9-11-23/h2-3,6-7,12,15,18,21-23,31-33H,4-5,8-11,13-14,16-17H2,1H3,(H2,29,30)/t21?,22-,23?/m1/s1	0	HJBYOLDLJDSILK-OOMBGRCJSA-N	0	
0	0	fi{QR@LL``Sb`BLddJbbVabRabRUhNVcVjVhHHHHP@@	S(=O)(=O)(NC(=O)c1c(OC)c2c(OC)cccc2cc1)c1[nH]ccc1	InChI=1S/C17H16N2O5S/c1-23-13-6-3-5-11-8-9-12(16(24-2)15(11)13)17(20)19-25(21,22)14-7-4-10-18-14/h3-10,18H,1-2H3,(H,19,20)	JUHIXZUAPUMBBX-UHFFFAOYSA-N	COc(cccc1cc2)c1c(OC)c2C(NS(c1ccc[nH]1)(=O)=O)=O	0	InChI=1S/C17H16N2O5S/c1-23-13-6-3-5-11-8-9-12(16(24-2)15(11)13)17(20)19-25(21,22)14-7-4-10-18-14/h3-10,18H,1-2H3,(H,19,20)	1	JUHIXZUAPUMBBX-UHFFFAOYSA-N	1	
1	0	fnkA`@@HTdwJwO[KkrQkASUkP@DAUP@@P]@@	O=C(O)c1cc2c(O)c3c(cc2cc1)Cc1c([C@H]3C)cccc1	InChI=1S/C20H16O3/c1-11-16-5-3-2-4-12(16)8-15-9-13-6-7-14(20(22)23)10-17(13)19(21)18(11)15/h2-7,9-11,21H,8H2,1H3,(H,22,23)/t11-/m1/s1	PEVAOVXTTTYWMF-LLVKDONJSA-N	C[C@H](c1c(C2)cccc1)c1c2cc(ccc(C(O)=O)c2)c2c1O	0	InChI=1S/C20H16O3/c1-11-16-5-3-2-4-12(16)8-15-9-13-6-7-14(20(22)23)10-17(13)19(21)18(11)15/h2-7,9-11,21H,8H2,1H3,(H,22,23)/t11-/m1/s1	1	PEVAOVXTTTYWMF-LLVKDONJSA-N	1	
1	0	fjuaR@CRtEIPABTrjwK~wbeLuTuUMTFP@	s1c(c(c(c1)C(=O)NC)[C@@H](OC)CCOC(=O)CO)CC	InChI=1S/C14H21NO5S/c1-4-11-13(9(8-21-11)14(18)15-2)10(19-3)5-6-20-12(17)7-16/h8,10,16H,4-7H2,1-3H3,(H,15,18)/t10-/m0/s1	ZXPKJGNTUMMDFB-JTQLQIEISA-N	CCc1c([C@H](CCOC(CO)=O)OC)c(C(NC)=O)c[s]1	0	InChI=1S/C14H21NO5S/c1-4-11-13(9(8-21-11)14(18)15-2)10(19-3)5-6-20-12(17)7-16/h8,10,16H,4-7H2,1-3H3,(H,15,18)/t10-/m0/s1	1	ZXPKJGNTUMMDFB-JTQLQIEISA-N	1	
0	0	flyaP@L@QPpTf^yeg^uYjXBHjh@@	O=C(OC(=O)c1c(c(OC(C)C)c(cc1)O)CC)N	InChI=1S/C13H17NO5/c1-4-8-9(12(16)19-13(14)17)5-6-10(15)11(8)18-7(2)3/h5-7,15H,4H2,1-3H3,(H2,14,17)	VWEZAQZLUTUTDL-UHFFFAOYSA-N	CCc(c(OC(C)C)c(cc1)O)c1C(OC(N)=O)=O	0	InChI=1S/C13H17NO5/c1-4-8-9(12(16)19-13(14)17)5-6-10(15)11(8)18-7(2)3/h5-7,15H,4H2,1-3H3,(H2,14,17)	1	VWEZAQZLUTUTDL-UHFFFAOYSA-N	1	
0	0	fnsaP@J`Prs\bfbbRVTTLtRDip\uZBB@bIZ``@@	O=C(O)c1c(OC)cc2c(c1)c(O)ccc2c1c(c([nH]c1)O)C	InChI=1S/C17H15NO5/c1-8-13(7-18-16(8)20)9-3-4-14(19)11-5-12(17(21)22)15(23-2)6-10(9)11/h3-7,18-20H,1-2H3,(H,21,22)	WNCHBIQGLRVHKC-UHFFFAOYSA-N	Cc(c(-c(cc1)c(cc(c(C(O)=O)c2)OC)c2c1O)c[nH]1)c1O	0	InChI=1S/C17H15NO5/c1-8-13(7-18-16(8)20)9-3-4-14(19)11-5-12(17(21)22)15(23-2)6-10(9)11/h3-7,18-20H,1-2H3,(H,21,22)	1	WNCHBIQGLRVHKC-UHFFFAOYSA-N	1	
1	1	ebVXJH@LVAI@TPHcHhhhhdbeDheXdXhdmipiTt}}SMMTpU@U@PTtDGB`L`	ClC1=C(OCC(C)C)[C@H](/C(=C\C)/C=C1C(=O)O)c1cc(c(c(c1)C)c1c(cc(cc1)C(=O)N)CO)C	InChI=1S/C29H32ClNO5/c1-6-18-12-23(29(34)35)26(30)27(36-14-15(2)3)25(18)20-9-16(4)24(17(5)10-20)22-8-7-19(28(31)33)11-21(22)13-32/h6-12,15,25,32H,13-14H2,1-5H3,(H2,31,33)(H,34,35)/b18-6-/t25-/m1/s1	VYPBMWUDMQLOEJ-MAGZZMLHSA-N	CC(C)COC([C@H](/C(/C=C1C(O)=O)=C\C)c(cc2C)cc(C)c2-c(cc2)c(CO)cc2C(N)=O)=C1Cl	0	InChI=1S/C29H32ClNO5/c1-6-18-12-23(29(34)35)26(30)27(36-14-15(2)3)25(18)20-9-16(4)24(17(5)10-20)22-8-7-19(28(31)33)11-21(22)13-32/h6-12,15,25,32H,13-14H2,1-5H3,(H2,31,33)(H,34,35)/t25-/m0/s1	0	VYPBMWUDMQLOEJ-VWLOTQADSA-N	0	
0	1	eg`XA@@D`DEOLfnilbfbRfTrTrTQbtrW@bfc`SP@T@QSMSUD@PEP	O=C(O)c1cc2c(cc1)oc1c2ccc(c1OC(=O)C)/N=C(/OC(=O)CCCC)\O	InChI=1S/C21H19NO8/c1-3-4-5-17(24)30-21(27)22-15-8-7-13-14-10-12(20(25)26)6-9-16(14)29-18(13)19(15)28-11(2)23/h6-10H,3-5H2,1-2H3,(H,22,27)(H,25,26)	ARFYGEUOWFINNX-UHFFFAOYSA-N	CCCCC(O/C(/O)=N/c(ccc1c2[o]c(cc3)c1cc3C(O)=O)c2OC(C)=O)=O	0	InChI=1S/C21H19NO8/c1-3-4-5-17(24)30-21(27)22-15-8-7-13-14-10-12(20(25)26)6-9-16(14)29-18(13)19(15)28-11(2)23/h6-10H,3-5H2,1-2H3,(H,22,27)(H,25,26)	1	ARFYGEUOWFINNX-UHFFFAOYSA-N	1	
0	0	fiopb@MYZPPHcHhhiheDeEDTefRMzshyjMoXHBBJJji`U`@@	Clc1c(O)c2occc2c2c1c1n3c(nc1c1c2CC=CC1)[nH]cc3	InChI=1S/C19H12ClN3O2/c20-14-13-12(11-5-8-25-18(11)17(14)24)9-3-1-2-4-10(9)15-16(13)23-7-6-21-19(23)22-15/h1-2,5-8,24H,3-4H2,(H,21,22)	XZUORPCIADUSIK-UHFFFAOYSA-N	Oc(c([o]cc1)c1c1c(CC=CC2)c2c2nc([nH]cc3)[n]3c2c11)c1Cl	0	InChI=1S/C19H12ClN3O2/c20-14-13-12(11-5-8-25-18(11)17(14)24)9-3-1-2-4-10(9)15-16(13)23-7-6-21-19(23)22-15/h1-2,5-8,24H,3-4H2,(H,21,22)	1	XZUORPCIADUSIK-UHFFFAOYSA-N	1	
1	0	fluA`@@ZldlkJk^kNF]EKMUADUPLJP@	O=CC1=C[C@@H](c2c(C1)cc1c(c2O)CC=CC1)CO	InChI=1S/C16H16O3/c17-8-10-5-12-7-11-3-1-2-4-14(11)16(19)15(12)13(6-10)9-18/h1-2,6-8,13,18-19H,3-5,9H2/t13-/m1/s1	KLXWIGSOIBXORG-CYBMUJFWSA-N	OC[C@@H](C=C(C1)C=O)c2c1cc(CC=CC1)c1c2O	0	InChI=1S/C16H16O3/c17-8-10-5-12-7-11-3-1-2-4-14(11)16(19)15(12)13(6-10)9-18/h1-2,6-8,13,18-19H,3-5,9H2/t13-/m1/s1	1	KLXWIGSOIBXORG-CYBMUJFWSA-N	1	
3	0	fmo`R@IQSdhICHhddeDhdeeLXdjLUhsikjZfZjjZ@BdqATVd@	F[C@@H]1C=CC2=C[C@H](c3c([C@@H]2C1)n(c(c3)C(=O)O)CO)COc1ccccc1	InChI=1S/C21H20FNO4/c22-15-7-6-13-8-14(11-27-16-4-2-1-3-5-16)18-10-19(21(25)26)23(12-24)20(18)17(13)9-15/h1-8,10,14-15,17,24H,9,11-12H2,(H,25,26)/t14-,15+,17+/m0/s1	BFYYOJFLZYUMKC-ZMSDIMECSA-N	OC[n]1c(C(O)=O)cc2c1[C@H](C[C@@H](C=C1)F)C1=C[C@H]2COc1ccccc1	0	InChI=1S/C21H20FNO4/c22-15-7-6-13-8-14(11-27-16-4-2-1-3-5-16)18-10-19(21(25)26)23(12-24)20(18)17(13)9-15/h1-8,10,14-15,17,24H,9,11-12H2,(H,25,26)/t14-,15-,17+/m1/s1	0	BFYYOJFLZYUMKC-INMHGKMJSA-N	0	
0	1	fik`H@B@yIMV}FdsOO\kk\qFN|uMTAAUSL`HD`	O=C1/C(=C(/O)\c2c(cc(cc2)C(C(=O)O)C(=O)O)CCO)/N=C(C1)O	InChI=1S/C16H15NO8/c18-4-3-7-5-8(12(15(22)23)16(24)25)1-2-9(7)14(21)13-10(19)6-11(20)17-13/h1-2,5,12,18,21H,3-4,6H2,(H,17,20)(H,22,23)(H,24,25)/b14-13-	VFJYEEPGLFJMEF-YPKPFQOOSA-N	OCCc(cc(C(C(O)=O)C(O)=O)cc1)c1/C(/O)=C(\C(C1)=O)/N=C1O	0	InChI=1S/C16H15NO8/c18-4-3-7-5-8(12(15(22)23)16(24)25)1-2-9(7)14(21)13-10(19)6-11(20)17-13/h1-2,5,12,18,21H,3-4,6H2,(H,17,20)(H,22,23)(H,24,25)	0	VFJYEEPGLFJMEF-UHFFFAOYSA-N	0	
1	0	e`TPNH@BBjicgo`ICHhhdieBeDdeLmBihqHyyduAAQ@@PTTuS@P[P@	Fc1c(OCC)c(c2cc3c(c(c2)COC(=O)C[C@@H](O)C(=O)O)c(OC)ccc3)ccc1	InChI=1S/C24H23FO7/c1-3-31-23-17(7-5-8-18(23)25)15-10-14-6-4-9-20(30-2)22(14)16(11-15)13-32-21(27)12-19(26)24(28)29/h4-11,19,26H,3,12-13H2,1-2H3,(H,28,29)/t19-/m1/s1	DNGIPBXJQHZWLE-LJQANCHMSA-N	CCOc(c(-c1cc2cccc(OC)c2c(COC(C[C@H](C(O)=O)O)=O)c1)ccc1)c1F	0	InChI=1S/C24H23FO7/c1-3-31-23-17(7-5-8-18(23)25)15-10-14-6-4-9-20(30-2)22(14)16(11-15)13-32-21(27)12-19(26)24(28)29/h4-11,19,26H,3,12-13H2,1-2H3,(H,28,29)/t19-/m1/s1	1	DNGIPBXJQHZWLE-LJQANCHMSA-N	1	
