obstereo	obEZ	obSMILES	obInChi	obInChiKey
0	0	Clc1cc2c(cc1)c(c(cc2)O)C(=O)OC(CC)(C)C	InChI=1S/C16H17ClO3/c1-4-16(2,3)20-15(19)14-12-7-6-11(17)9-10(12)5-8-13(14)18/h5-9,18H,4H2,1-3H3	STBGQJLEIIUYSU-UHFFFAOYSA-N
1	1	P(=O)(O/C(=C\1/C(=O)C=C(C(=O)C1)CC(=O)O)/[C@H](O)c1cc2c(cc1)cccc2)(O)O	InChI=1S/C20H17O9P/c21-16-10-15(17(22)8-14(16)9-18(23)24)20(29-30(26,27)28)19(25)13-6-5-11-3-1-2-4-12(11)7-13/h1-8,19,25H,9-10H2,(H,23,24)(H2,26,27,28)/b20-15+/t19-/m1/s1	YFGITMWYJTXYRR-NGYXKBBWSA-N
0	1	Clc1c(O)cc(c(c1)CC(=O)O)C(=O)N/C(=N\S(=O)(=O)c1c(OC)cccc1O)/O	InChI=1S/C17H15ClN2O9S/c1-29-13-4-2-3-11(21)15(13)30(27,28)20-17(26)19-16(25)9-7-12(22)10(18)5-8(9)6-14(23)24/h2-5,7,21-22H,6H2,1H3,(H,23,24)(H2,19,20,25,26)	CROUUYHSJWFWCA-UHFFFAOYSA-N
2	0	s1cc(cc1)[C@@H]1C(=CCc2c1ccc1c2[C@@H](C(=CC1)O)C(=O)O)O	InChI=1S/C19H16O4S/c20-14-6-4-13-12(16(14)11-7-8-24-9-11)3-1-10-2-5-15(21)18(17(10)13)19(22)23/h1,3,5-9,16,18,20-21H,2,4H2,(H,22,23)/t16-,18+/m0/s1	AWUXXWGOZRIGJR-FUHWJXTLSA-N
4	1	O=C(OCCC)COc1c(OC)ccc(c1)[C@@H](/C=C\CO)C[C@@H]1[C@@H](O)[C@@H](O)CCC1	InChI=1S/C23H34O7/c1-3-12-29-22(26)15-30-21-14-17(9-10-20(21)28-2)16(7-5-11-24)13-18-6-4-8-19(25)23(18)27/h5,7,9-10,14,16,18-19,23-25,27H,3-4,6,8,11-13,15H2,1-2H3/b7-5-/t16-,18+,19-,23+/m0/s1	GWTUEFKJPYRNEM-ZVRNWJFUSA-N
0	0	S(=O)(=O)(c1c(O)cc(c(c1)C)CCOc1c(O)cc(c2c1cccc2)O)CC	InChI=1S/C21H22O6S/c1-3-28(25,26)20-10-13(2)14(11-18(20)23)8-9-27-21-16-7-5-4-6-15(16)17(22)12-19(21)24/h4-7,10-12,22-24H,3,8-9H2,1-2H3	MDJBIBSVQLVOJS-UHFFFAOYSA-N
1	0	O=C(OC(=O)C)[C@H](c1c2c(ccc1CC)cccc2)C=O	InChI=1S/C17H16O4/c1-3-12-8-9-13-6-4-5-7-14(13)16(12)15(10-18)17(20)21-11(2)19/h4-10,15H,3H2,1-2H3/t15-/m0/s1	NZRSJQQVBLZGRC-HNNXBMFYSA-N
1	0	n1cc(c(cc1)C)[C@@H]1c2c(cc3c(c2)CC=CC3)C=CC1	InChI=1S/C20H19N/c1-14-9-10-21-13-20(14)18-8-4-7-17-11-15-5-2-3-6-16(15)12-19(17)18/h2-4,7,9-13,18H,5-6,8H2,1H3/t18-/m0/s1	SYHJPBBAEFRAEQ-SFHVURJKSA-N
0	0	Clc1cc2c(cc1)ccc(c2CCCCCC(=O)O)C(=O)O	InChI=1S/C17H17ClO4/c18-12-8-6-11-7-9-14(17(21)22)13(15(11)10-12)4-2-1-3-5-16(19)20/h6-10H,1-5H2,(H,19,20)(H,21,22)	GRYMJAVLWCKUBK-UHFFFAOYSA-N
2	0	O[C@@H]1c2c(c(c(cc2CN)[C@H](O)CCO)CC)CC=C1	InChI=1S/C16H23NO3/c1-2-11-12-4-3-5-15(20)16(12)10(9-17)8-13(11)14(19)6-7-18/h3,5,8,14-15,18-20H,2,4,6-7,9,17H2,1H3/t14-,15+/m1/s1	VNABGPLDZGMODI-CABCVRRESA-N
0	0	O=C(OC(=O)C)c1ccc(cc1)CCc1c(c2cc(C(=O)O)ccc2)cccc1	InChI=1S/C24H20O5/c1-16(25)29-24(28)19-13-10-17(11-14-19)9-12-18-5-2-3-8-22(18)20-6-4-7-21(15-20)23(26)27/h2-8,10-11,13-15H,9,12H2,1H3,(H,26,27)	BJEFWOLBWQGCBG-UHFFFAOYSA-N
0	0	O=C(Nc1c(c(OCC(C)C)cc(c1)OC)CCC(c1c(OC)cc(cc1N)C)(C)C)CCCC	InChI=1S/C29H44N2O4/c1-9-10-11-27(32)31-24-16-21(33-7)17-25(35-18-19(2)3)22(24)12-13-29(5,6)28-23(30)14-20(4)15-26(28)34-8/h14-17,19H,9-13,18,30H2,1-8H3,(H,31,32)	VWTNUIXZUIEQHN-UHFFFAOYSA-N
0	0	O=C(O)CCC(=O)Nc1cc(OC)c(c(c1)C)O	InChI=1S/C12H15NO5/c1-7-5-8(6-9(18-2)12(7)17)13-10(14)3-4-11(15)16/h5-6,17H,3-4H2,1-2H3,(H,13,14)(H,15,16)	DLZZBPGCCPWRQE-UHFFFAOYSA-N
0	0	O=C(O)c1nc(O)c(c(c1)C)C(=O)c1cc(O)ccc1	InChI=1S/C14H11NO5/c1-7-5-10(14(19)20)15-13(18)11(7)12(17)8-3-2-4-9(16)6-8/h2-6,16H,1H3,(H,15,18)(H,19,20)	NMDSBJVSJOITHQ-UHFFFAOYSA-N
0	0	Oc1c(C#N)c2[nH]c3c(c2c2c1cccc2)c(O)ccc3	InChI=1S/C17H10N2O2/c18-8-11-16-14(9-4-1-2-5-10(9)17(11)21)15-12(19-16)6-3-7-13(15)20/h1-7,19-21H	WLPRKYANOPSMRA-UHFFFAOYSA-N
1	0	O=C(OCCCCC)[C@@H]1c2c(c(c3c(c2)CCCC3)C)CC=C1	InChI=1S/C21H28O2/c1-3-4-7-13-23-21(22)19-12-8-11-18-15(2)17-10-6-5-9-16(17)14-20(18)19/h8,12,14,19H,3-7,9-11,13H2,1-2H3/t19-/m0/s1	VPQAPMSNGADSKB-IBGZPJMESA-N
5	2	Oc1c(c(ccc1)CC[C@H](/C=C(\[C@H](/C=C(/CO)\C)C)/CO)CN[C@@H]1[C@H](C=C[C@@](C1)(O)C)C)C	InChI=1S/C28H43NO4/c1-19(17-30)13-21(3)25(18-31)14-23(9-10-24-7-6-8-27(32)22(24)4)16-29-26-15-28(5,33)12-11-20(26)2/h6-8,11-14,20-21,23,26,29-33H,9-10,15-18H2,1-5H3/b19-13+,25-14-/t20-,21-,23+,26-,28-/m0/s1	UAPRBVZSIINPBW-QVIPQFLPSA-N
2	2	O=C(O)[C@H](c1cn[nH]c1)/C=C(/O)\N=C(\O)/c1c(O)c(O)cc(c1CO)[C@@H](O)N	InChI=1S/C16H18N4O8/c17-14(25)8-1-10(22)13(24)12(9(8)5-21)15(26)20-11(23)2-7(16(27)28)6-3-18-19-4-6/h1-4,7,14,21-25H,5,17H2,(H,18,19)(H,20,26)(H,27,28)/b11-2+/t7-,14+/m0/s1	SNQZIXVWLFTGFQ-UPBLQWEQSA-N
4	0	O=C(O)CCc1c2c(ccc1)[C@H]([C@H]([C@@H]1[C@@H]2CCCC1)C)C	InChI=1S/C19H26O2/c1-12-13(2)16-9-5-6-14(10-11-18(20)21)19(16)17-8-4-3-7-15(12)17/h5-6,9,12-13,15,17H,3-4,7-8,10-11H2,1-2H3,(H,20,21)/t12-,13+,15-,17+/m1/s1	QPFIHYGHHFKNBN-CXUGXGMPSA-N
0	0	O=C(NC(=O)CC(=O)CC(=O)O)c1ccccc1	InChI=1S/C12H11NO5/c14-9(7-11(16)17)6-10(15)13-12(18)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,16,17)(H,13,15,18)	QOXFLHZSQCPYMW-UHFFFAOYSA-N
2	1	O(C[C@H](O)/C(=N/Cc1c2c(-c3nc(n(c3CC2)C)C)ccc1)/C[C@H](COC)C)C	InChI=1S/C23H33N3O3/c1-15(13-28-4)11-20(22(27)14-29-5)24-12-17-7-6-8-19-18(17)9-10-21-23(19)25-16(2)26(21)3/h6-8,15,22,27H,9-14H2,1-5H3/b24-20+/t15-,22+/m1/s1	UMJFOZXAPHLPTK-GOQHHBMDSA-N
2	0	Oc1c(c(O)ccc1)[C@@H]1c2c(c(ccc2)C)[C@@H](C2=C1CCCC2)CO	InChI=1S/C22H24O3/c1-13-6-4-9-16-20(13)17(12-23)14-7-2-3-8-15(14)21(16)22-18(24)10-5-11-19(22)25/h4-6,9-11,17,21,23-25H,2-3,7-8,12H2,1H3/t17-,21+/m1/s1	YPOZYNJIRZNRMR-UTKZUKDTSA-N
0	2	O=C(O)c1cc(c2c(c1)cccc2)C(=O)N/C=C\C(=O)/C=C(\C(=O)C=O)/CC(=O)O	InChI=1S/C21H15NO8/c23-11-18(25)13(10-19(26)27)8-15(24)5-6-22-20(28)17-9-14(21(29)30)7-12-3-1-2-4-16(12)17/h1-9,11H,10H2,(H,22,28)(H,26,27)(H,29,30)/b6-5-,13-8-	XMWPWHPATAVSIY-YSALANINSA-N
1	1	Br[C@@H](S)Cc1c(/C(=C(\c2ccccc2)/C(=O)O)/C)cccc1	InChI=1S/C18H17BrO2S/c1-12(15-10-6-5-9-14(15)11-16(19)22)17(18(20)21)13-7-3-2-4-8-13/h2-10,16,22H,11H2,1H3,(H,20,21)/b17-12+/t16-/m0/s1	KSWUZZWCQWVCOQ-WLSWZUKCSA-N
0	1	O=C(O)Nc1cc(c(cc1)C/N=C(/O)\C=O)CCc1c2NC=C(Cc2ccc1)C	InChI=1S/C22H23N3O4/c1-14-9-17-4-2-3-15(21(17)24-11-14)5-6-16-10-19(25-22(28)29)8-7-18(16)12-23-20(27)13-26/h2-4,7-8,10-11,13,24-25H,5-6,9,12H2,1H3,(H,23,27)(H,28,29)	DNUWIGBZHCLDLX-UHFFFAOYSA-N
1	1	Fc1cc(C(=O)CC(=O)O)cc(c1)/C=C(\Oc1[nH]cc(c1)[C@H](O)C=C)/C[N+](=O)[O-]	InChI=1S/C19H17FN2O7/c1-2-16(23)13-7-18(21-9-13)29-15(10-22(27)28)5-11-3-12(6-14(20)4-11)17(24)8-19(25)26/h2-7,9,16,21,23H,1,8,10H2,(H,25,26)/b15-5-/t16-/m1/s1	ZDRCVPDEUZIUQX-STJUIISESA-N
0	0	S(=O)(=O)(O)c1cc2c(O)c(OCCCC(C)C)c3c(c2cc1)ccc1c3cc[nH]1	InChI=1S/C22H23NO5S/c1-13(2)4-3-11-28-22-20-16(7-8-19-17(20)9-10-23-19)15-6-5-14(29(25,26)27)12-18(15)21(22)24/h5-10,12-13,23-24H,3-4,11H2,1-2H3,(H,25,26,27)	UKLOIHFTYMFJPV-UHFFFAOYSA-N
0	1	Cl/C(=C(\OC)/c1ccccc1)/c1cc(C(=O)OC(=O)CC(=O)O)ccc1	InChI=1S/C19H15ClO6/c1-25-18(12-6-3-2-4-7-12)17(20)13-8-5-9-14(10-13)19(24)26-16(23)11-15(21)22/h2-10H,11H2,1H3,(H,21,22)/b18-17-	QLYFJGRMYGZXKL-ZCXUNETKSA-N
0	1	O=C(O)/C=C(\O)/Cc1cc(c(cc1)O)c1ccc(cc1)CC	InChI=1S/C18H18O4/c1-2-12-3-6-14(7-4-12)16-10-13(5-8-17(16)20)9-15(19)11-18(21)22/h3-8,10-11,19-20H,2,9H2,1H3,(H,21,22)/b15-11-	BDWXHEYVDJVDKA-PTNGSMBKSA-N
2	1	O=C(O)C1=C(C=C(C/C/1=C\[C@@H](O)c1ccccc1)C)[C@@H](CCC)C	InChI=1S/C21H26O3/c1-4-8-15(3)18-12-14(2)11-17(20(18)21(23)24)13-19(22)16-9-6-5-7-10-16/h5-7,9-10,12-13,15,19,22H,4,8,11H2,1-3H3,(H,23,24)/b17-13+/t15-,19-/m1/s1	OYTCJJUJJSRZLE-TUCNFPDKSA-N
0	0	P(=O)(OC(=O)c1c(c(OC)c2c(c1)OC(=C)N=C2O)c1occ(c1O)C(C)C)(O)O	InChI=1S/C18H18NO10P/c1-7(2)10-6-27-16(14(10)20)12-9(18(22)29-30(23,24)25)5-11-13(15(12)26-4)17(21)19-8(3)28-11/h5-7,20H,3H2,1-2,4H3,(H,19,21)(H2,23,24,25)	TUTYHKSZJNARGX-UHFFFAOYSA-N
1	0	O=C(O)CCc1c2c(c(cc1)O)CCC[C@H]2OC	InChI=1S/C14H18O4/c1-18-12-4-2-3-10-11(15)7-5-9(14(10)12)6-8-13(16)17/h5,7,12,15H,2-4,6,8H2,1H3,(H,16,17)/t12-/m1/s1	SFZQYWYYRQCSIV-GFCCVEGCSA-N
4	0	O(c1c(c2c3c(c1)CC=C[C@H]3[C@H]([C@@H]([C@@H]2C)c1c(nccc1C)CCC(C)C)O)C(O)(C)C)C	InChI=1S/C29H39NO3/c1-16(2)11-12-21-23(17(3)13-14-30-21)25-18(4)24-26-19(9-8-10-20(26)28(25)31)15-22(33-7)27(24)29(5,6)32/h8,10,13-16,18,20,25,28,31-32H,9,11-12H2,1-7H3/t18-,20-,25+,28-/m1/s1	DXVJFNKOXQUDEK-OGQWALGNSA-N
1	0	O=C(O)c1c2c(c(c3c1CC=CC3)O)cncc2[C@H](O)C(=O)O	InChI=1S/C16H13NO6/c18-13-8-4-2-1-3-7(8)12(15(20)21)11-9(13)5-17-6-10(11)14(19)16(22)23/h1-2,5-6,14,18-19H,3-4H2,(H,20,21)(H,22,23)/t14-/m0/s1	ULZRDIAXNODFTR-AWEZNQCLSA-N
1	1	F/C(=C(\O)/c1ccccc1)/c1c(NC(=O)OC(=O)[C@@H](C(=O)O)C)cccc1	InChI=1S/C19H16FNO6/c1-11(17(23)24)18(25)27-19(26)21-14-10-6-5-9-13(14)15(20)16(22)12-7-3-2-4-8-12/h2-11,22H,1H3,(H,21,26)(H,23,24)/b16-15-/t11-/m1/s1	OWPXGDOBVGYVNW-YZSSSTSJSA-N
3	1	O=C(O)c1c2c(cc(c1)O)CC[C@@H]([C@H]2O)[C@H](O)/C(=C\COC(=O)C)/C	InChI=1S/C18H22O7/c1-9(5-6-25-10(2)19)16(21)13-4-3-11-7-12(20)8-14(18(23)24)15(11)17(13)22/h5,7-8,13,16-17,20-22H,3-4,6H2,1-2H3,(H,23,24)/b9-5-/t13-,16-,17-/m1/s1	CXCRJRODDFXIGU-XOWDXWTLSA-N
0	1	s1cc(cc1)Oc1c(c(c(cc1)CO)/C(=C(\OC)/C)/C=C)c1occ(c1)C	InChI=1S/C22H22O4S/c1-5-18(15(3)24-4)21-16(11-23)6-7-19(26-17-8-9-27-13-17)22(21)20-10-14(2)12-25-20/h5-10,12-13,23H,1,11H2,2-4H3/b18-15-	VPZWNWHFWWKBQA-SDXDJHTJSA-N
3	0	O=C(O)c1c(c2c(cc1)[C@@H](NC)C=C[C@@H]2C[C@@H](c1c2nc[nH]c2cc(c1)C(=O)O)C)CO	InChI=1S/C24H25N3O5/c1-12(17-8-14(23(29)30)9-20-22(17)27-11-26-20)7-13-3-6-19(25-2)16-5-4-15(24(31)32)18(10-28)21(13)16/h3-6,8-9,11-13,19,25,28H,7,10H2,1-2H3,(H,26,27)(H,29,30)(H,31,32)/t12-,13+,19-/m0/s1	MXGPRQCJOQZTKB-QUJCMNEKSA-N
1	0	O=C(OC(=O)CC)NC(=O)c1c(c2c(cc1)[C@@H](O)N=C(C2)N)CC(=O)O	InChI=1S/C16H17N3O7/c1-2-13(22)26-16(25)19-15(24)8-4-3-7-9(10(8)6-12(20)21)5-11(17)18-14(7)23/h3-4,14,23H,2,5-6H2,1H3,(H2,17,18)(H,20,21)(H,19,24,25)/t14-/m1/s1	PXWMDCWNRMVMDL-CQSZACIVSA-N
0	0	Clc1cc2nnc(c(c2cc1)C(=O)OC(=O)c1cnccc1)O	InChI=1S/C15H8ClN3O4/c16-9-3-4-10-11(6-9)18-19-13(20)12(10)15(22)23-14(21)8-2-1-5-17-7-8/h1-7H,(H,19,20)	MDTWYVAPTLEPNL-UHFFFAOYSA-N
0	0	O=C(O)c1c(OC)c2c(cc1)c(c1c(O)c(OC(=O)C)cc(c1)C)ccc2	InChI=1S/C21H18O6/c1-11-9-17(19(23)18(10-11)27-12(2)22)13-5-4-6-15-14(13)7-8-16(21(24)25)20(15)26-3/h4-10,23H,1-3H3,(H,24,25)	HUFJDVGCICFSJJ-UHFFFAOYSA-N
1	0	O=C(O)c1c(C(=O)O)cc2c(c1)c(O)c(c(c2CC)[C@@H](O)C(=O)O)O	InChI=1S/C16H14O9/c1-2-5-6-3-8(14(20)21)9(15(22)23)4-7(6)11(17)12(18)10(5)13(19)16(24)25/h3-4,13,17-19H,2H2,1H3,(H,20,21)(H,22,23)(H,24,25)/t13-/m1/s1	MYVNKOYBSROZAX-CYBMUJFWSA-N
0	0	O=C(O)Cc1cc2c(O)c3c(cc2cc1)cccc3	InChI=1S/C16H12O3/c17-15(18)8-10-5-6-12-9-11-3-1-2-4-13(11)16(19)14(12)7-10/h1-7,9,19H,8H2,(H,17,18)	GUEQSNCVPBXKBL-UHFFFAOYSA-N
0	0	O=C(OC(=O)CC(=O)c1cc(ccc1)CCCC)Nc1cc(O)ccc1	InChI=1S/C20H21NO5/c1-2-3-6-14-7-4-8-15(11-14)18(23)13-19(24)26-20(25)21-16-9-5-10-17(22)12-16/h4-5,7-12,22H,2-3,6,13H2,1H3,(H,21,25)	VTDFCZLXWJNMKP-UHFFFAOYSA-N
1	2	O(CC1=C(C[C@@H](CC1)c1cc(cc(c1)C/C=C\C)/C=C\CCCO)C)C	InChI=1S/C24H34O2/c1-4-5-9-20-15-21(10-7-6-8-13-25)17-24(16-20)22-11-12-23(18-26-3)19(2)14-22/h4-5,7,10,15-17,22,25H,6,8-9,11-14,18H2,1-3H3/b5-4-,10-7-/t22-/m1/s1	HXYQFKPHAILRLJ-SIBDDQGSSA-N
0	0	Brc1c(ccc(c1CC(=O)O)C(=O)C)C=C(C)C	InChI=1S/C14H15BrO3/c1-8(2)6-10-4-5-11(9(3)16)12(14(10)15)7-13(17)18/h4-6H,7H2,1-3H3,(H,17,18)	GMRCHHOYORDNFB-UHFFFAOYSA-N
1	0	O=C(OCCC)COc1c(c(c2cc3c(cc2)[C@@H]2C(=C(C3)CC(=O)O)N(C=C2)C)ccc1)CC	InChI=1S/C28H31NO5/c1-4-13-33-27(32)17-34-25-8-6-7-22(21(25)5-2)18-9-10-23-19(14-18)15-20(16-26(30)31)28-24(23)11-12-29(28)3/h6-12,14,24H,4-5,13,15-17H2,1-3H3,(H,30,31)/t24-/m1/s1	KHSJPIFDWNUONS-XMMPIXPASA-N
0	1	Clc1c(c2c(cc1)cc(cc2C)C#N)C/C=C\C	InChI=1S/C16H14ClN/c1-3-4-5-14-15(17)7-6-13-9-12(10-18)8-11(2)16(13)14/h3-4,6-9H,5H2,1-2H3/b4-3-	YFIFAHKOEPPEMO-ARJAWSKDSA-N
0	1	Clc1c(O)c(/N=C(/OC(=O)C)\O)c2c(c1C)c(c1c(c2)ccc(c1)O)C(=O)O	InChI=1S/C19H14ClNO7/c1-7-13-12(16(17(24)15(7)20)21-19(27)28-8(2)22)5-9-3-4-10(23)6-11(9)14(13)18(25)26/h3-6,23-24H,1-2H3,(H,21,27)(H,25,26)	WXECNKYEJLEGQX-UHFFFAOYSA-N
1	1	O=C(C(=O)[C@@H](c1c(cc(cc1)O)CO)CC)/C=C(/O)\CC(=O)O	InChI=1S/C16H18O7/c1-2-12(13-4-3-10(18)5-9(13)8-17)16(23)14(20)6-11(19)7-15(21)22/h3-6,12,17-19H,2,7-8H2,1H3,(H,21,22)/b11-6+/t12-/m1/s1	LBZMZVCLPIWRHM-IGEMTJHASA-N
0	0	O(c1ccccc1)CCc1c(O)c2c(c(c1)O)c1c(O)cc(c(c1cc2C)O)C	InChI=1S/C24H22O5/c1-13-10-17-21(18(25)11-14(2)23(17)27)22-19(26)12-15(24(28)20(13)22)8-9-29-16-6-4-3-5-7-16/h3-7,10-12,25-28H,8-9H2,1-2H3	NDNOEEMHCNVKSG-UHFFFAOYSA-N
2	0	O=C(O)c1c(c(c(c(c1)O)O)C1=C(O)C=C[C@@H]2C1=C(Cc1c2coc1)CC)[C@H](O)CC(=O)O	InChI=1S/C24H22O9/c1-2-10-5-11-8-33-9-14(11)12-3-4-15(25)21(19(10)12)22-20(16(26)7-18(28)29)13(24(31)32)6-17(27)23(22)30/h3-4,6,8-9,12,16,25-27,30H,2,5,7H2,1H3,(H,28,29)(H,31,32)/t12-,16+/m0/s1	JNGVNQCWIULTSG-BLLLJJGKSA-N
0	0	Fc1c(OC(=O)C)c2c(OC)c(ccc2cc1OC)CCCOC(=O)CCC	InChI=1S/C21H25FO6/c1-5-7-17(24)27-11-6-8-14-9-10-15-12-16(25-3)19(22)21(28-13(2)23)18(15)20(14)26-4/h9-10,12H,5-8,11H2,1-4H3	YMYFURGSUYBHNJ-UHFFFAOYSA-N
0	0	O=C(O)CCc1n(c2c3c(ccc2)cccc3)c(cc1O)O	InChI=1S/C17H15NO4/c19-15-10-16(20)18(14(15)8-9-17(21)22)13-7-3-5-11-4-1-2-6-12(11)13/h1-7,10,19-20H,8-9H2,(H,21,22)	OCOXENILEQKXBW-UHFFFAOYSA-N
1	0	Brc1c2c(c(c(c1)C(=O)OC(=O)C[C@H](N)C(=O)O)N)c1c(O)cccc1cc2	InChI=1S/C19H15BrN2O6/c20-11-6-10(19(27)28-14(24)7-12(21)18(25)26)17(22)16-9(11)5-4-8-2-1-3-13(23)15(8)16/h1-6,12,23H,7,21-22H2,(H,25,26)/t12-/m0/s1	ZKVJHSQTEKQPBO-LBPRGKRZSA-N
2	0	O(c1c2c(c(c3c4c2ccc(c4C=C[C@H]3[C@@](O)(CCO)C)CC)C)cc2c1cc(cc2)C)C	InChI=1S/C30H32O3/c1-6-19-9-10-22-27-21(19)11-12-25(30(4,32)13-14-31)26(27)18(3)23-16-20-8-7-17(2)15-24(20)29(33-5)28(22)23/h7-12,15-16,25,31-32H,6,13-14H2,1-5H3/t25-,30+/m1/s1	POFDHPZTXPBTAS-RNAHPLFWSA-N
0	1	ClC1=C(OC(=O)CCCCCC)C/C(=C\c2c(cccc2)COC)/C=C1Cl	InChI=1S/C22H26Cl2O3/c1-3-4-5-6-11-21(25)27-20-14-16(13-19(23)22(20)24)12-17-9-7-8-10-18(17)15-26-2/h7-10,12-13H,3-6,11,14-15H2,1-2H3/b16-12-	MCPTWDRHLIQJBM-VBKFSLOCSA-N
0	0	O=C(O)c1c(NC(=O)c2[nH]c(cc2)C=O)cc(c(c1)CC)CC(=O)O	InChI=1S/C17H16N2O6/c1-2-9-5-12(17(24)25)14(6-10(9)7-15(21)22)19-16(23)13-4-3-11(8-20)18-13/h3-6,8,18H,2,7H2,1H3,(H,19,23)(H,21,22)(H,24,25)	SRXYXGGJKKGKMX-UHFFFAOYSA-N
0	0	Clc1c2c(c(c3c(C(=O)OC)cc(cc3)OC)ccc2[nH]c1)c1c(O)[nH]c(c1)O	InChI=1S/C21H17ClN2O5/c1-28-10-3-4-11(13(7-10)21(27)29-2)12-5-6-16-19(15(22)9-23-16)18(12)14-8-17(25)24-20(14)26/h3-9,23-26H,1-2H3	FEKIKDILVQPAQX-UHFFFAOYSA-N
0	0	O=C(O)c1cc2c(cc1)cc1c(c2)cc(c2c1[nH]c(c2C(=O)OCCc1ncccc1)NC(=O)C)O	InChI=1S/C27H21N3O6/c1-14(31)29-25-23(27(35)36-9-7-19-4-2-3-8-28-19)22-21(32)13-18-11-17-10-16(26(33)34)6-5-15(17)12-20(18)24(22)30-25/h2-6,8,10-13,30,32H,7,9H2,1H3,(H,29,31)(H,33,34)	MYVJAPIVJKKZAS-UHFFFAOYSA-N
0	2	O=C(O)CCc1c(O)cc(c(c1)C/C=C\C=O)/C(=N/C)/O	InChI=1S/C15H17NO5/c1-16-15(21)12-9-13(18)11(5-6-14(19)20)8-10(12)4-2-3-7-17/h2-3,7-9,18H,4-6H2,1H3,(H,16,21)(H,19,20)/b3-2-	RZIWNJXLWOEKDY-IHWYPQMZSA-N
2	0	O=C(O)c1c(OC)cc2c3c1Cc1c([C@@H]3C=C[C@H]2CC(=O)OC(=O)C)cc(c(c1)O)O	InChI=1S/C23H20O8/c1-10(24)31-20(27)7-11-3-4-13-14-8-18(26)17(25)6-12(14)5-16-21(13)15(11)9-19(30-2)22(16)23(28)29/h3-4,6,8-9,11,13,25-26H,5,7H2,1-2H3,(H,28,29)/t11-,13-/m0/s1	JMOODERCWIPQND-AAEUAGOBSA-N
0	0	O=C(O)c1c(c(c2c(c1)c(cc1c2c(cnc1)C)C(C)C)CO)C	InChI=1S/C20H21NO3/c1-10(2)14-5-13-8-21-7-11(3)18(13)19-16(14)6-15(20(23)24)12(4)17(19)9-22/h5-8,10,22H,9H2,1-4H3,(H,23,24)	ZLQRRXNWVUOFRU-UHFFFAOYSA-N
0	2	O=C(O)c1c2c(NC(=O)/C(=C/3\C=C(C(=C(C3)OC)/C=C\C)CO)/CC)c([nH]c2ccc1)O	InChI=1S/C24H26N2O6/c1-4-7-16-14(12-27)10-13(11-19(16)32-3)15(5-2)22(28)26-21-20-17(24(30)31)8-6-9-18(20)25-23(21)29/h4,6-10,25,27,29H,5,11-12H2,1-3H3,(H,26,28)(H,30,31)/b7-4-,15-13+	UNBHXOPPLNSHJK-KAIPENMDSA-N
0	0	O=C(O)NCCCc1c2c(c3[nH]cc(c3c(c2)CO)O)ccc1	InChI=1S/C17H18N2O4/c20-9-11-7-13-10(4-2-6-18-17(22)23)3-1-5-12(13)16-15(11)14(21)8-19-16/h1,3,5,7-8,18-21H,2,4,6,9H2,(H,22,23)	XCIFPDUINXIWNJ-UHFFFAOYSA-N
1	2	O=C(O)C1=C[C@@H]2C(=C(C/C(=C/Cc3cc(N/C(=C\C)/C(=O)O)ccc3)/C2)C)CC1	InChI=1S/C24H27NO4/c1-3-22(24(28)29)25-20-6-4-5-16(13-20)7-8-17-11-15(2)21-10-9-18(23(26)27)14-19(21)12-17/h3-6,8,13-14,19,25H,7,9-12H2,1-2H3,(H,26,27)(H,28,29)/b17-8-,22-3-/t19-/m1/s1	MSRQJTMODUPWKL-CPWXDKIKSA-N
2	0	Clc1cc(c2c(c1)CC[C@H]([C@H]2COC)CC=C)C(=O)c1oc(c(c1)C)C	InChI=1S/C22H25ClO3/c1-5-6-15-7-8-16-10-17(23)11-18(21(16)19(15)12-25-4)22(24)20-9-13(2)14(3)26-20/h5,9-11,15,19H,1,6-8,12H2,2-4H3/t15-,19-/m1/s1	JCQOSARHDLNOHL-DNVCBOLYSA-N
0	0	O=C(OC(=O)Cc1cnc(cc1)NC(=O)c1ccccc1)NC(=O)CC(=O)O	InChI=1S/C18H15N3O7/c22-14(9-15(23)24)21-18(27)28-16(25)8-11-6-7-13(19-10-11)20-17(26)12-4-2-1-3-5-12/h1-7,10H,8-9H2,(H,23,24)(H,19,20,26)(H,21,22,27)	OGYSXJGCXVWREP-UHFFFAOYSA-N
1	0	O=C(NC(=O)CCCC)[C@@H](OC)C(=O)NC(=O)CC	InChI=1S/C12H20N2O5/c1-4-6-7-9(16)14-12(18)10(19-3)11(17)13-8(15)5-2/h10H,4-7H2,1-3H3,(H,13,15,17)(H,14,16,18)/t10-/m0/s1	WCBRNEFLBZDGEF-JTQLQIEISA-N
1	0	O=C(O)c1c(O)c(O)c(c2c1cccc2)CCOCC[C@@H](O)c1c(noc1)C(=O)O	InChI=1S/C20H19NO9/c22-14(13-9-30-21-16(13)20(27)28)6-8-29-7-5-12-10-3-1-2-4-11(10)15(19(25)26)18(24)17(12)23/h1-4,9,14,22-24H,5-8H2,(H,25,26)(H,27,28)/t14-/m1/s1	XHQXTOMYLXFZMO-CQSZACIVSA-N
